,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,N,RM,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,2,6,1,0,0,Match Report
1,Sat,Premier League,Matchweek 2,Home,W 2–0,Liverpool,Burnley,Y,RM,90,0,0,0,0,2,0,0,0,72,0,1,0,0.1,0.1,0.3,9,1,48,61,78.7,9,46,2,2,0,Match Report
2,Sat,Premier League,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,RM,90,0,0,0,0,2,0,0,0,106,1,2,4,0.2,0.2,0.1,4,0,77,91,84.6,12,46,0,3,0,Match Report
3,Sun,Premier League,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,Y,RM,62,0,0,0,0,3,1,0,0,41,0,0,2,0.4,0.4,0.0,4,0,25,32,78.1,4,32,2,3,1,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,FA Cup,Fourth round proper,Home,W 3–1,Liverpool,Cardiff City,N,,33,1,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
6,Thu,Premier League,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,N,RM,32,0,0,0,0,0,0,0,0,27,1,1,1,0.0,0.0,0.0,3,1,19,24,79.2,5,17,2,0,0,Match Report
7,Sun,Premier League,Matchweek 25,Away,W 1–0,Liverpool,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Liverpool,it Inter,Y,RM,58,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.1,1,0,23,32,71.9,5,17,1,1,0,Match Report
9,Sat,Premier League,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,EFL Cup,Final,Away,D 0 (11)–0 (10),Liverpool,Chelsea,N,,42,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
12,Wed,FA Cup,Fifth round proper,Home,W 2–1,Liverpool,Norwich City,N,,45,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
13,Sat,Premier League,Matchweek 28,Home,W 1–0,Liverpool,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Liverpool,it Inter,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,Premier League,Matchweek 29,Away,W 2–0,Liverpool,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Sun,FA Cup,Quarter-finals,Away,W 1–0,Liverpool,Nott'ham Forest,Y,FW,63,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
18,Sat,PL2 — Div. 1,Matchweek 24,Home,D 2–2,Liverpool,Chelsea,Y,CM,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
19,Tue,Champions Lg,Quarter-finals,Away,W 3–1,eng Liverpool,pt Benfica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Wed,Champions Lg,Quarter-finals,Home,D 3–3,eng Liverpool,pt Benfica,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Mon,PL2 — Div. 1,Matchweek 25,Away,W 4–0,Liverpool,Leicester City,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
23,Wed,Champions Lg,Semi-finals,Home,W 2–0,eng Liverpool,es Villarreal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sat,Premier League,Matchweek 35,Away,W 1–0,Liverpool,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Tue,Champions Lg,Semi-finals,Away,W 3–2,eng Liverpool,es Villarreal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Tue,Premier League,Matchweek 37,Away,W 2–1,Liverpool,Southampton,Y,RM,64,0,0,0,0,3,0,0,0,49,1,0,1,0.1,0.1,0.1,5,0,34,41,82.9,4,27,3,1,1,Match Report
28,Sun,Premier League,Matchweek 38,Home,W 3–1,Liverpool,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Sat,Champions Lg,Final,Neutral,L 0–1,eng Liverpool,es Real Madrid,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,10-3-0,,,8/13,,677,1,1,0,0,14,3,0,0,337,4,7,8,0.8,0.8,0.7,26,2,232,288,80.6,41,191,11,10,2,
