,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-12-26,Sat,Matchweek 21,Away,W 2–1,Manchester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League,,,,,,,,,,,,,,,
1,2021-12-26,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-12-26,Sat,Matchweek 25,Away,W 4–0,Manchester City,Norwich City,N,RW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/522300d0/Norwich-City-Manchester-City-February-12-2022-Premier-League
