,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-10-28,Mon,PL2 — Div. 2,Matchweek 9,Home,D 2–2,Newcastle Utd,Middlesbrough,Y,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5fd6f46a/Newcastle-United-U23-Middlesbrough-U23-October-28-2019-Premier-League-2----Division-2
1,2019-11-04,Mon,PL2 — Div. 2,Matchweek 10,Away,L 2–3,Newcastle Utd,Aston Villa,Y,CB,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/86047ca1/Aston-Villa-U23-Newcastle-United-U23-November-4-2019-Premier-League-2----Division-2
2,2019-12-21,Sat,Premier League,Matchweek 18,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,CB,90,0,0,0,0,1,1,0,0,72,4,2,3,0.0,0.0,0.0,0,0,43,59,72.9,4,37,0,3,2,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League
3,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–4,Newcastle Utd,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,51,2,3,1,0.0,0.0,0.0,0,0,34,43,79.1,2,29,0,1,1,/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
4,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 1–2,Newcastle Utd,Everton,Y,CB,73,0,0,0,0,1,0,0,0,37,1,3,0,0.0,0.0,0.0,1,0,16,28,57.1,1,12,0,0,0,/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League
5,2020-01-01,Wed,Premier League,Matchweek 21,Home,L 0–3,Newcastle Utd,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,50,1,2,1,0.0,0.0,0.0,0,0,21,41,51.2,0,22,1,1,1,/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League
6,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Newcastle Utd,Wolves,N,CB,78,0,0,0,0,0,0,0,0,28,0,0,1,0.0,0.0,0.0,0,0,14,18,77.8,0,10,0,0,0,/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League
7,2020-01-14,Tue,FA Cup,Third round,Home,W 4–1,Newcastle Utd,Rochdale,Y,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b1b251e0/Newcastle-United-Rochdale-January-14-2020-FA-Cup
8,2020-01-21,Tue,Premier League,Matchweek 24,Away,D 2–2,Newcastle Utd,Everton,N,CB,21,2,0,0,0,2,2,0,0,29,0,0,0,1.1,1.1,0.0,0,0,20,27,74.1,0,17,0,0,0,/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League
9,2020-02-04,Tue,FA Cup,Fourth round,Away,W 3–2,Newcastle Utd,Oxford United,Y,CB,96,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/6021db52/Oxford-United-Newcastle-United-February-4-2020-FA-Cup
10,2020-03-03,Tue,FA Cup,Fifth round,Away,W 3–2,Newcastle Utd,West Brom,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/67445d2b/West-Bromwich-Albion-Newcastle-United-March-3-2020-FA-Cup
