,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2021-08-14,Sun,Matchweek 3,Away,L 0–1,Watford,Tottenham,Y,RM,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Home,L 0–2,Watford,Wolves,Y,RM,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/09db0909/Watford-Wolverhampton-Wanderers-September-11-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Away,W 3–1,Watford,Norwich City,Y,RW,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,D 1–1,Watford,Newcastle Utd,Y,RW,90,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,/en/matches/70fda3e9/Watford-Newcastle-United-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Away,L 0–1,Watford,Leeds United,Y,"RW,RM",90,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Home,L 0–5,Watford,Liverpool,Y,"FW,LW",90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,/en/matches/2ce6d340/Watford-Liverpool-October-16-2021-Premier-League
6,2021-08-14,Sat,Matchweek 9,Away,W 5–2,Watford,Everton,Y,RM,63,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,/en/matches/6985d123/Everton-Watford-October-23-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Home,L 0–1,Watford,Southampton,Y,"RW,RM",90,2,1,1,0,1,0,0,,0,0,0,0,2,4,0,0,/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League
8,2021-08-14,Sun,Matchweek 11,Away,L 0–1,Watford,Arsenal,Y,"RM,RW,CM",90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/e0208fcf/Arsenal-Watford-November-7-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Home,W 4–1,Watford,Manchester Utd,Y,RM,67,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,/en/matches/31a03035/Watford-Manchester-United-November-20-2021-Premier-League
10,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-14,Sat,Matchweek 25,Home,L 0–2,Watford,Brighton,N,RM,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,/en/matches/e04d98c4/Watford-Brighton-and-Hove-Albion-February-12-2022-Premier-League
12,2021-08-14,Sat,Matchweek 26,Away,W 1–0,Watford,Aston Villa,Y,RW,89,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,/en/matches/28c4ee0a/Aston-Villa-Watford-February-19-2022-Premier-League
13,2021-08-14,Wed,Matchweek 18,Home,L 1–4,Watford,Crystal Palace,Y,RW,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,/en/matches/daa35440/Watford-Crystal-Palace-February-23-2022-Premier-League
14,2021-08-14,Sat,Matchweek 27,Away,D 0–0,Watford,Manchester Utd,Y,RW,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,/en/matches/43737c9c/Manchester-United-Watford-February-26-2022-Premier-League
15,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-14,Sat,Matchweek 31,Away,L 0–2,Watford,Liverpool,Y,RM,90,2,1,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,/en/matches/8e05e22c/Liverpool-Watford-April-2-2022-Premier-League
17,2021-08-14,Sat,Matchweek 32,Home,L 0–3,Watford,Leeds United,Y,RW,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,/en/matches/b18deecf/Watford-Leeds-United-April-9-2022-Premier-League
18,2021-08-14,Sat,Matchweek 33,Home,L 1–2,Watford,Brentford,Y,RW,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,/en/matches/3b17352d/Watford-Brentford-April-16-2022-Premier-League
19,2021-08-14,Sat,Matchweek 34,Away,L 1–5,Watford,Manchester City,Y,RW,67,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,/en/matches/af522ca3/Manchester-City-Watford-April-23-2022-Premier-League
20,2021-08-14,Sat,Matchweek 35,Home,L 1–2,Watford,Burnley,Y,RW,90,1,0,1,0,0,1,1,100.0,0,2,0,2,0,1,1,0,/en/matches/81ac72d8/Watford-Burnley-April-30-2022-Premier-League
21,2021-08-14,Sat,Matchweek 36,Away,L 0–1,Watford,Crystal Palace,Y,"RW,RM",90,2,2,1,0,1,1,3,33.3,2,0,0,0,0,2,2,0,/en/matches/1206a1df/Crystal-Palace-Watford-May-7-2022-Premier-League
