,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,2023-02-18,Sat,Championship,Matchweek 33,Home,L 0–2,Rotherham Utd,Coventry City,Y,DM,90,0,0,0,0,0.0,0.0,0,0,64.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,51.0,60.8,3.0,29.0,0.0,0.0,0.0,/en/matches/e508ee4c/Rotherham-United-Coventry-City-February-18-2023-Championship,0.0,0.3333333333333333,0.5
11,11,11,11,11,2023-02-21,Tue,Championship,Matchweek 29,Home,W 2–1,Rotherham Utd,Sunderland,Y,CM,90,0,0,0,0,0.0,0.0,1,0,60.0,1.0,2.0,2.0,0.0,0.0,0.3,4.0,1.0,37.0,49.0,75.5,3.0,21.0,1.0,1.0,0.0,/en/matches/177cc36e/Rotherham-United-Sunderland-February-21-2023-Championship,1.0,0.1666666666666666,0.5
12,12,12,12,12,2023-02-27,Mon,Championship,Matchweek 34,Away,D 1–1,Rotherham Utd,Swansea City,Y,CM,90,0,0,0,0,0.0,0.0,0,0,56.0,2.0,0.0,3.0,0.0,0.0,0.3,3.0,0.0,35.0,50.0,70.0,4.0,18.0,0.0,0.0,0.0,/en/matches/d2f828bc/Swansea-City-Rotherham-United-February-27-2023-Championship,0.5,0.3333333333333333,0.5
13,13,13,13,13,2023-03-04,Sat,Championship,Matchweek 35,Home,W 3–1,Rotherham Utd,QPR,Y,RM,90,0,0,0,0,0.0,0.0,0,0,41.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,32.0,62.5,3.0,13.0,1.0,1.0,0.0,/en/matches/5c16aba7/Rotherham-United-Queens-Park-Rangers-March-4-2023-Championship,1.0,0.5,0.5
14,14,14,14,14,2023-03-11,Sat,Championship,Matchweek 36,Away,L 0–2,Rotherham Utd,Birmingham City,Y,RM,63,0,0,0,0,0.0,0.0,0,0,38.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,27.0,36.0,75.0,4.0,21.0,0.0,0.0,0.0,/en/matches/56cc3175/Birmingham-City-Rotherham-United-March-11-2023-Championship,0.0,0.8333333333333334,0.5
15,15,15,15,15,2023-03-14,Tue,Championship,Matchweek 37,Home,L 1–2,Rotherham Utd,Preston,Y,CM,71,0,0,0,0,0.0,0.0,0,0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,24.0,30.0,80.0,2.0,17.0,0.0,0.0,0.0,/en/matches/1765d4c2/Rotherham-United-Preston-North-End-March-14-2023-Championship,0.0,0.5,0.5
16,16,16,16,16,2023-04-01,Sat,Championship,Matchweek 39,Away,D 0–0,Rotherham Utd,Hull City,Y,CM,90,0,0,0,0,0.0,0.0,0,0,43.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,59.4,6.0,15.0,1.0,1.0,1.0,/en/matches/6de08953/Hull-City-Rotherham-United-April-1-2023-Championship,0.5,0.3333333333333333,0.5
17,17,17,17,17,2023-04-07,Fri,Championship,Matchweek 40,Home,W 3–1,Rotherham Utd,West Brom,Y,CM,90,0,1,0,0,1.0,0.0,1,0,50.0,1.0,2.0,1.0,0.0,0.0,0.2,3.0,2.0,28.0,42.0,66.7,5.0,16.0,1.0,2.0,2.0,/en/matches/b6147042/Rotherham-United-West-Bromwich-Albion-April-7-2023-Championship,1.0,0.1666666666666666,0.5
18,18,18,18,18,2023-04-10,Mon,Championship,Matchweek 41,Away,D 0–0,Rotherham Utd,Norwich City,Y,DM,90,0,0,0,0,2.0,1.0,1,0,40.0,3.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,18.0,25.0,72.0,3.0,16.0,0.0,1.0,1.0,/en/matches/78c0b692/Norwich-City-Rotherham-United-April-10-2023-Championship,0.5,0.5,0.5
19,19,19,19,19,2023-04-15,Sat,Championship,Matchweek 42,Home,L 0–2,Rotherham Utd,Luton Town,Y,CM,51,0,0,0,0,0.0,0.0,0,0,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,60.7,1.0,14.0,0.0,1.0,1.0,/en/matches/7a6d3d1a/Rotherham-United-Luton-Town-April-15-2023-Championship,0.0,0.6666666666666666,0.5
20,20,20,20,20,2023-04-18,Tue,Championship,Matchweek 43,Home,D 2–2,Rotherham Utd,Burnley,Y,DM,84,0,0,0,0,1.0,0.0,0,0,32.0,1.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,13.0,21.0,61.9,3.0,15.0,0.0,3.0,2.0,/en/matches/14dfd4e2/Rotherham-United-Burnley-April-18-2023-Championship,0.5,0.5,0.5
21,21,21,21,21,2023-04-22,Sat,Championship,Matchweek 44,Away,L 1–2,Rotherham Utd,Bristol City,Y,DM,54,0,0,0,0,1.0,0.0,0,0,45.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,33.0,87.9,6.0,24.0,0.0,0.0,0.0,/en/matches/7885b309/Bristol-City-Rotherham-United-April-22-2023-Championship,0.0,0.3333333333333333,0.5
22,22,22,22,22,2023-04-27,Thu,Championship,Matchweek 38,Home,L 1–2,Rotherham Utd,Cardiff City,Y,DM,84,0,0,0,0,1.0,1.0,0,0,41.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,63.3,1.0,11.0,3.0,0.0,0.0,/en/matches/7eb7d487/Rotherham-United-Cardiff-City-April-27-2023-Championship,0.0,0.1666666666666666,0.5
