,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-07,Sun,Premier League,Matchweek 1,Home,L 0–2,West Ham,Manchester City,Y,"LW,FW,RW",89,0,0,0,0,0,0,0,0,30,0,2,1,0.0,0.0,0.1,3,0,18,24,75.0,1,14,1,0,https://fbref.com/en/matches/ece62baf/West-Ham-United-Manchester-City-August-7-2022-Premier-League,313,92,0.1,2,1,1,1,20,3,0,0,1,2,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0.0,4,1,2,0,0,0,1,0.0,1,100.0,0,1,0,14,5,0,0,0,0,0,6,0,0.0
1,2022-08-14,Sun,Premier League,Matchweek 2,Away,L 0–1,West Ham,Nott'ham Forest,Y,LM,67,0,0,0,0,2,0,0,0,54,3,0,1,0.1,0.1,0.1,5,0,36,47,76.6,10,28,3,1,https://fbref.com/en/matches/b1ebeda5/Nottingham-Forest-West-Ham-United-August-14-2022-Premier-League,640,219,0.1,1,9,1,0,47,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,50.0,1,1,3,1,0,1,2,100.0,0,0.0,0,2,2,39,5,0,0,0,0,0,9,1,100.0
2,2022-08-18,Thu,Conf Lg,Play-off round,Home,W 3–1,eng West Ham,dk Viborg,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/3d017f98/West-Ham-United-Viborg-August-18-2022-Europa-Conference-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
3,2022-08-21,Sun,Premier League,Matchweek 3,Home,L 0–2,West Ham,Brighton,Y,AM,61,0,0,0,0,1,1,0,0,37,0,2,2,0.0,0.0,0.0,1,0,24,31,77.4,3,22,0,1,https://fbref.com/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League,457,103,0.0,0,2,0,0,26,4,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,2,2,0,0,0,0,50.0,1,50.0,0,0,0,25,5,0,1,0,0,0,5,1,33.3
4,2022-08-25,Thu,Conf Lg,Play-off round,Away,W 3–0,eng West Ham,dk Viborg,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/186dcc75/Viborg-West-Ham-United-August-25-2022-Europa-Conference-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
5,2022-08-28,Sun,Premier League,Matchweek 4,Away,W 1–0,West Ham,Aston Villa,Y,"CM,LM",90,1,0,0,0,2,1,0,0,54,3,2,1,0.1,0.1,0.0,2,0,28,44,63.6,5,23,2,3,https://fbref.com/en/matches/659b9113/Aston-Villa-West-Ham-United-August-28-2022-Premier-League,494,161,0.0,0,2,0,0,43,1,0,1,2,6,0,1,1,0,0,0,2,0,0,0,0,1,0,2,1,0.0,1,1,5,0,0,0,3,60.0,2,40.0,2,1,2,41,5,0,1,0,0,0,7,1,25.0
6,2022-08-31,Wed,Premier League,Matchweek 5,Home,D 1–1,West Ham,Tottenham,Y,LW,84,0,0,0,0,2,1,0,0,59,1,0,0,0.3,0.3,0.0,4,0,36,50,72.0,5,42,1,1,https://fbref.com/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League,668,212,0.0,1,5,0,0,48,2,0,0,2,4,1,1,0,0,0,0,4,0,0,0,0,1,1,0,0,33.3,2,0,1,3,0,4,1,50.0,1,50.0,0,1,0,46,8,0,2,0,0,0,3,1,50.0
7,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 1–2,West Ham,Chelsea,Y,"WB,LB,LM",85,0,0,0,0,1,0,0,0,31,2,1,1,0.0,0.0,0.0,1,0,13,22,59.1,2,17,0,0,https://fbref.com/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League,244,93,0.0,0,0,0,0,20,2,0,0,0,3,0,2,2,0,0,0,1,0,0,0,0,1,2,0,0,33.3,2,1,3,1,0,1,1,,0,,0,2,1,18,1,0,0,0,0,0,9,0,0.0
8,2022-09-08,Thu,Conf Lg,Group stage,Home,W 3–1,eng West Ham,ro FCSB,N,LW,23,0,1,0,0,2,2,0,0,23,0,0,0,0.1,0.1,0.3,3,1,15,20,75.0,2,11,0,0,https://fbref.com/en/matches/174368b2/West-Ham-United-FCSB-September-8-2022-Europa-Conference-League,211,93,0.0,1,2,0,0,19,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,16,2,0,0,0,0,0,4,0,
9,2022-09-15,Thu,Conf Lg,Group stage,Away,W 3–2,eng West Ham,dk Silkeborg,N,FW,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,1,0,https://fbref.com/en/matches/c48dba9f/Silkeborg-West-Ham-United-September-15-2022-Europa-Conference-League,25,4,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,1,3,0,0,1,0,0,0,1,0,
10,2022-09-18,Sun,Premier League,Matchweek 8,Away,L 0–1,West Ham,Everton,Y,LW,60,0,0,0,0,0,0,0,0,47,2,2,0,0.0,0.0,0.1,4,0,28,36,77.8,5,26,1,0,https://fbref.com/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League,496,161,0.0,1,5,1,1,34,2,0,0,0,5,0,2,2,0,0,0,4,0,0,0,0,1,1,1,0,33.3,2,0,4,1,0,1,2,0.0,2,100.0,1,2,3,27,5,0,2,0,0,0,7,1,100.0
11,2022-10-01,Sat,Premier League,Matchweek 9,Home,W 2–0,West Ham,Wolves,N,"LW,AM",57,0,0,0,0,4,1,0,0,34,2,0,1,0.1,0.1,0.0,1,0,21,25,84.0,1,14,0,0,https://fbref.com/en/matches/89ff6cd8/West-Ham-United-Wolverhampton-Wanderers-October-1-2022-Premier-League,349,133,0.0,0,2,0,0,24,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,50.0,1,1,2,0,0,0,2,,0,,0,0,1,19,5,0,0,0,0,0,8,0,0.0
12,2022-10-06,Thu,Conf Lg,Group stage,Away,W 1–0,eng West Ham,be Anderlecht,N,FW,5,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,https://fbref.com/en/matches/e89660f6/Anderlecht-West-Ham-United-October-6-2022-Europa-Conference-League,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,
