,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Premier League,Matchweek 1,Away,W 4–2,West Ham,Newcastle Utd,Y,"LW,AM",90,0,1,0,0,2,1,0,0,78,4,1,2,0.1,0.1,0.8,6,1,55,64,85.9,12,48,4,2,0,Match Report
1,Mon,Premier League,Matchweek 2,Home,W 4–1,West Ham,Leicester City,Y,AM,90,1,0,0,0,1,1,0,0,60,0,0,1,0.2,0.2,0.4,6,1,41,55,74.5,4,41,0,2,2,Match Report
2,Sat,Premier League,Matchweek 3,Home,D 2–2,West Ham,Crystal Palace,Y,"LW,AM",86,1,0,0,0,3,1,0,0,49,0,2,0,0.6,0.6,0.0,2,1,27,39,69.2,7,27,2,2,0,Match Report
3,Thu,WCQ,First round,Away,L 1–2,es Spain,se Sweden,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,WCQ,First round,Home,W 4–0,es Spain,ge Georgia,N,,31,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
5,Wed,WCQ,First round,Away,W 2–0,es Spain,xk Kosovo,Y,FW,57,1,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
6,Sat,Premier League,Matchweek 4,Away,D 0–0,West Ham,Southampton,Y,LW,90,0,0,0,0,0,0,0,0,60,2,0,0,0.0,0.0,0.0,1,0,42,54,77.8,3,33,3,1,0,Match Report
7,Thu,Europa Lg,Group stage,Away,W 2–0,eng West Ham,hr Dinamo Zagreb,Y,LW,82,0,0,0,0,3,1,0,0,60,3,1,0,0.2,0.2,0.1,5,0,36,44,81.8,5,41,0,1,0,Match Report
8,Sun,Premier League,Matchweek 5,Home,L 1–2,West Ham,Manchester Utd,Y,"RM,LM",90,0,0,0,0,2,0,0,0,51,2,0,2,0.2,0.2,0.1,5,0,33,39,84.6,5,33,0,0,0,Match Report
9,Wed,EFL Cup,Third round,Away,W 1–0,West Ham,Manchester Utd,N,,22,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 6,Away,W 2–1,West Ham,Leeds United,Y,AM,77,0,0,0,0,1,1,1,0,31,2,1,1,0.4,0.4,0.0,5,0,14,24,58.3,1,16,2,0,0,Match Report
11,Thu,Europa Lg,Group stage,Home,W 2–0,eng West Ham,at Rapid Wien,N,"LW,RW",16,0,0,0,0,1,1,0,0,15,0,0,1,0.0,0.0,0.0,2,0,12,13,92.3,1,11,0,1,1,Match Report
12,Sun,Premier League,Matchweek 7,Home,L 1–2,West Ham,Brentford,Y,LW,90,0,0,0,0,2,0,0,0,48,3,1,2,0.2,0.2,0.0,4,1,27,35,77.1,6,36,2,3,1,Match Report
13,Wed,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sun,UEFA Nations League,Final,Neutral,L 1–2,es Spain,fr France,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
