,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-08-10,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,"AM,FW",90,45,2,6,18,25,1,45,5,4,80.0,1,20.0,32,419,326,9,9,0,2,3,32,5,/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League
1,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-10,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,"FW,RW,AM",87,58,0,1,28,30,6,58,2,1,50.0,1,50.0,37,238,119,3,3,3,5,2,47,13,/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League
3,2019-08-10,Sat,Matchweek 7,Away,L 1–2,Southampton,Tottenham,Y,"FW,LW,AM",90,63,2,3,16,44,8,63,1,0,0.0,1,100.0,45,263,136,6,3,5,2,4,53,17,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
4,2019-08-10,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,Y,"RW,LW",80,25,1,5,9,11,3,25,4,2,50.0,2,50.0,17,111,36,1,0,2,1,1,16,4,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
5,2019-08-10,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,"AM,FW",90,46,0,3,28,20,2,46,6,4,66.7,2,33.3,29,377,202,7,6,3,1,2,37,12,/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League
6,2019-08-10,Fri,Matchweek 10,Home,L 0–9,Southampton,Leicester City,Y,FW,90,44,0,4,26,15,4,44,6,5,83.3,1,16.7,21,213,105,4,2,1,5,3,17,5,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League
7,2019-08-10,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,Y,FW,90,36,1,11,16,11,1,36,6,3,50.0,3,50.0,20,189,116,2,1,1,3,1,21,3,/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League
8,2019-08-10,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,Y,RW,80,28,1,5,16,8,1,28,0,0,,0,,16,78,5,0,0,0,3,1,20,4,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
9,2019-08-10,Sat,Matchweek 13,Away,D 2–2,Southampton,Arsenal,Y,LM,90,47,3,9,15,24,3,47,5,3,60.0,2,40.0,31,237,131,7,4,2,1,2,30,6,/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League
10,2019-08-10,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,Y,LM,56,40,0,2,21,17,3,40,1,1,100.0,0,0.0,26,177,97,4,1,2,0,3,33,8,/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League
