,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Thu,UEFA Nations League,League A,Away,D 1–1,pt Portugal,es Spain,N,,45,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
1,Sun,UEFA Nations League,League A,Home,W 4–0,pt Portugal,ch Switzerland,Y,CM,76,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
2,Thu,UEFA Nations League,League A,Home,W 2–0,pt Portugal,cz Czech Republic,Y,CM,88,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
3,Sun,UEFA Nations League,League A,Away,L 0–1,pt Portugal,ch Switzerland,Y,CM,81,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
4,Sat,Premier League,Matchweek 1,Away,L 1–2,Wolves,Leeds United,Y*,DM,90,0,0,0,0,1,0,0,0,75,4,1,2,0.0,0.0,0.1,1,0,55,61,90.2,10,53,0,3,2,Match Report
5,Sat,Premier League,Matchweek 2,Home,D 0–0,Wolves,Fulham,Y*,DM,90,0,0,0,0,2,0,1,0,69,4,2,2,0.0,0.0,0.0,1,0,36,54,66.7,4,18,0,0,0,Match Report
6,Sat,Premier League,Matchweek 3,Away,L 0–1,Wolves,Tottenham,Y*,CM,90,0,0,0,0,3,1,0,0,77,2,3,0,0.1,0.1,0.1,8,0,61,68,89.7,8,27,2,0,0,Match Report
7,Tue,EFL Cup,Second round,Home,W 2–1,Wolves,Preston,N,,29,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
8,Sun,Premier League,Matchweek 4,Home,D 1–1,Wolves,Newcastle Utd,Y*,CM,90,1,0,0,0,3,1,0,0,57,6,0,4,0.1,0.1,0.0,4,0,28,35,80.0,5,23,0,1,1,Match Report
9,Wed,Premier League,Matchweek 5,Away,D 0–0,Wolves,Bournemouth,Y*,CM,90,0,0,0,0,1,0,1,0,106,6,4,0,0.0,0.0,0.0,4,0,81,94,86.2,11,59,2,0,0,Match Report
10,Sat,Premier League,Matchweek 6,Home,W 1–0,Wolves,Southampton,Y*,CM,90,0,0,0,0,0,0,1,0,72,3,1,4,0.0,0.0,0.0,0,0,45,52,86.5,5,30,0,1,0,Match Report
