,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-08-15,Mon,PL2 — Div. 1,Matchweek 2,Away,W 3–0,Fulham,Chelsea,Y,AM,90,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1cd1aef5/Chelsea-U21-Fulham-U21-August-15-2022-Premier-League-2----Division-1,1.0,0.5
1,1,2022-08-23,Tue,EFL Cup,Second round,Away,L 0–2,Fulham,Crawley Town,Y,AM,45,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/356c3c63/Crawley-Town-Fulham-August-23-2022-EFL-Cup,0.0,0.5
2,2,2022-09-05,Mon,PL2 — Div. 1,Matchweek 5,Away,D 1–1,Fulham,Wolverhampton Wanderers,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c907a7ec/Wolverhampton-Wanderers-U21-Fulham-U21-September-5-2022-Premier-League-2----Division-1,0.5,0.5
3,3,2022-09-17,Sat,PL2 — Div. 1,Matchweek 7,Away,L 0–1,Fulham,Manchester City,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7d3f3d25/Manchester-City-U21-Fulham-U21-September-17-2022-Premier-League-2----Division-1,0.0,0.5
4,4,2022-10-10,Mon,PL2 — Div. 1,Matchweek 9,Away,W 7–0,Fulham,Leicester City,Y,FW,90,2,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/162873f6/Leicester-City-U21-Fulham-U21-October-10-2022-Premier-League-2----Division-1,1.0,0.16666666666666666
5,5,2022-10-20,Thu,Premier League,Matchweek 12,Home,W 3–0,Fulham,Aston Villa,N,AM,4,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,/en/matches/e6102606/Fulham-Aston-Villa-October-20-2022-Premier-League,1.0,0.5
6,6,2022-11-05,Sat,Premier League,Matchweek 15,Away,L 1–2,Fulham,Manchester City,N,LW,3,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/6ef27b3c/Manchester-City-Fulham-November-5-2022-Premier-League,0.0,0.6666666666666666
7,7,2022-11-06,Sun,PL2 — Div. 1,Matchweek 13,Away,L 1–3,Fulham,Liverpool,Y,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/c501ebfc/Liverpool-U21-Fulham-U21-November-6-2022-Premier-League-2----Division-1,0.0,0.6666666666666666
8,8,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 3–0,Fulham,Crystal Palace,N,AM,6,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,1.0,5.0,0.0,0.0,0.0,/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League,1.0,0.3333333333333333
9,9,2023-01-16,Mon,PL2 — Div. 1,Matchweek 15,Away,W 2–1,Fulham,Crystal Palace,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d2791ddd/Crystal-Palace-U21-Fulham-U21-January-16-2023-Premier-League-2----Division-1,1.0,0.3333333333333333
10,10,2023-01-22,Sun,PL2 — Div. 1,Matchweek 16,Home,L 2–4,Fulham,Chelsea,Y,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/7a150a03/Fulham-U21-Chelsea-U21-January-22-2023-Premier-League-2----Division-1,0.0,0.6666666666666666
11,11,2023-02-08,Wed,FA Cup,Fourth round proper,Away,W 3–2,Fulham,Sunderland,Y,DM,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d68f2383/Sunderland-Fulham-February-8-2023-FA-Cup,1.0,0.6666666666666666
12,12,2023-02-10,Fri,PL2 — Div. 1,Matchweek 18,Away,L 0–1,Fulham,West Ham United,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/db8ecc23/West-Ham-United-U21-Fulham-U21-February-10-2023-Premier-League-2----Division-1,0.0,0.6666666666666666
13,13,2023-02-17,Fri,PL2 — Div. 1,Matchweek 19,Home,D 2–2,Fulham,Manchester City,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8a276216/Fulham-U21-Manchester-City-U21-February-17-2023-Premier-League-2----Division-1,0.5,0.3333333333333333
14,14,2023-03-03,Fri,PL2 — Div. 1,Matchweek 21,Home,W 4–3,Fulham,Tottenham Hotspur,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d1d74d9d/Fulham-U21-Tottenham-Hotspur-U21-March-3-2023-Premier-League-2----Division-1,1.0,0.5
15,15,2023-03-18,Sat,PL2 — Div. 1,Matchweek 22,Away,L 0–1,Fulham,Brighton,Y,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/1714d773/Brighton-and-Hove-Albion-U21-Fulham-U21-March-18-2023-Premier-League-2----Division-1,0.0,0.5
16,16,2023-03-31,Fri,PL2 — Div. 1,Matchweek 23,Home,D 2–2,Fulham,Leicester City,Y,AM,90,2,0,1,2,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/371b28fb/Fulham-U21-Leicester-City-U21-March-31-2023-Premier-League-2----Division-1,0.5,0.5
17,17,2023-04-07,Fri,PL2 — Div. 1,Matchweek 6,Home,W 2–1,Fulham,Arsenal,Y,AM,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/74f37748/Fulham-U21-Arsenal-U21-April-7-2023-Premier-League-2----Division-1,1.0,0.5
18,18,2023-04-17,Mon,PL2 — Div. 1,Matchweek 24,Home,W 2–1,Fulham,Wolverhampton Wanderers,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/42ff1846/Fulham-U21-Wolverhampton-Wanderers-U21-April-17-2023-Premier-League-2----Division-1,1.0,0.5
19,19,2023-04-21,Fri,PL2 — Div. 1,Matchweek 25,Away,D 1–1,Fulham,Arsenal,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/64fe3f8f/Arsenal-U21-Fulham-U21-April-21-2023-Premier-League-2----Division-1,0.5,0.8333333333333334
20,20,2023-04-30,Sun,PL2 — Div. 1,Matchweek 26,Home,L 0–4,Fulham,Liverpool,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8eb4f032/Fulham-U21-Liverpool-U21-April-30-2023-Premier-League-2----Division-1,0.0,0.8333333333333334
21,21,2023-05-05,Fri,PL2 — Div. 1,Matchweek 10,Home,W 3–2,Fulham,Brighton,Y,AM,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ec202a4c/Fulham-U21-Brighton-and-Hove-Albion-U21-May-5-2023-Premier-League-2----Division-1,1.0,0.5
