,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,2021-09-15,Wed,Champions Lg,Group stage,Home,W 6–3,eng Manchester City,de RB Leipzig,Y,FW,70,0,0.0,0,0,3.0,1.0,0,0,19.0,0.0,1.0,1.0,0.2,0.2,0.1,3.0,1.0,8.0,9.0,88.9,0.0,13.0,1.0,2.0,1.0,/en/matches/c188c958/Manchester-City-RB-Leipzig-September-15-2021-Champions-League,1.0,1.0,0.5
11,11,11,11,11,11,11,11,11,2021-09-21,Tue,EFL Cup,Third round,Home,W 6–1,Manchester City,Wycombe,Y,FW,71,1,0.0,0,0,5.0,3.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/09e8ccec/Manchester-City-Wycombe-Wanderers-September-21-2021-EFL-Cup,1.0,1.0,0.5
12,12,12,12,12,12,12,12,12,2021-10-06,Wed,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,Y,FW,48,2,0.0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c6a2cfd/Italy-Spain-October-6-2021-UEFA-Nations-League,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,2021-10-10,Sun,UEFA Nations League,Final,Neutral,L 1–2,es Spain,fr France,Y,FW,83,0,0.0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/82df6636/Spain-France-October-10-2021-UEFA-Nations-League,0.0,1.0,0.5
14,14,14,14,14,14,14,14,14,2022-01-12,Wed,Supercopa de España,Semi-finals,Home,L 2–3,Barcelona,Real Madrid,Y,FW,45,0,0.0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/dff6a9ad/El-Clasico-Barcelona-Real-Madrid-January-12-2022-Supercopa-de-Espana,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,2022-01-20,Thu,Copa del Rey,Round of 16,Away,L 2–3,Barcelona,Athletic Club,Y,FW,60,1,0.0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8a32466a/Athletic-Club-Barcelona-January-20-2022-Copa-del-Rey,0.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,2022-01-23,Sun,La Liga,Matchweek 22,Away,W 1–0,Barcelona,Alavés,Y,RW,90,0,1.0,0,0,1.0,0.0,0,0,59.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,1.0,41.0,50.0,82.0,3.0,51.0,0.0,2.0,1.0,/en/matches/c80aedca/Alaves-Barcelona-January-23-2022-La-Liga,1.0,0.0,0.5
17,17,17,17,17,17,17,17,17,2022-02-06,Sun,La Liga,Matchweek 23,Home,W 4–2,Barcelona,Atlético Madrid,Y,"FW,RW",90,0,1.0,0,0,1.0,0.0,0,0,49.0,0.0,1.0,1.0,0.1,0.1,0.3,0.0,0.0,35.0,39.0,89.7,2.0,21.0,0.0,0.0,0.0,/en/matches/ce2db225/Barcelona-Atletico-Madrid-February-6-2022-La-Liga,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,2022-02-13,Sun,La Liga,Matchweek 24,Away,D 2–2,Barcelona,Espanyol,Y,"FW,LW,AM",90,0,0.0,0,0,3.0,0.0,0,0,36.0,0.0,0.0,2.0,0.3,0.3,0.0,0.0,0.0,22.0,26.0,84.6,2.0,25.0,1.0,3.0,1.0,/en/matches/682e2c2a/Espanyol-Barcelona-February-13-2022-La-Liga,0.5,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,2022-02-17,Thu,Europa Lg,Knockout round play-offs,Home,D 1–1,es Barcelona,it Napoli,Y,LW,90,1,0.0,1,1,8.0,0.0,0,0,75.0,0.0,0.0,2.0,1.7,0.9,0.1,5.0,0.0,44.0,55.0,80.0,6.0,48.0,3.0,4.0,1.0,/en/matches/ac68fa2e/Barcelona-Napoli-February-17-2022-Europa-League,0.5,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,2022-02-20,Sun,La Liga,Matchweek 25,Away,W 4–1,Barcelona,Valencia,Y,LW,90,0,0.0,0,0,0.0,0.0,0,0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,26.0,73.1,2.0,24.0,1.0,5.0,0.0,/en/matches/368c0ef5/Valencia-Barcelona-February-20-2022-La-Liga,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,2022-02-24,Thu,Europa Lg,Knockout round play-offs,Away,W 4–2,es Barcelona,it Napoli,Y,"LW,RW",81,0,1.0,0,0,3.0,1.0,0,0,55.0,0.0,1.0,1.0,0.2,0.2,0.0,6.0,2.0,40.0,43.0,93.0,7.0,39.0,1.0,5.0,2.0,/en/matches/352ce719/Napoli-Barcelona-February-24-2022-Europa-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,2022-02-27,Sun,La Liga,Matchweek 26,Home,W 4–0,Barcelona,Athletic Club,Y,LW,66,0,0.0,0,0,5.0,2.0,0,0,44.0,1.0,1.0,0.0,0.6,0.6,0.4,3.0,0.0,25.0,28.0,89.3,6.0,30.0,4.0,3.0,1.0,/en/matches/7d192eac/Barcelona-Athletic-Club-February-27-2022-La-Liga,1.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,2022-03-06,Sun,La Liga,Matchweek 27,Away,W 2–1,Barcelona,Elche,N,"LW,FW",45,1,0.0,0,0,6.0,3.0,0,0,24.0,1.0,0.0,0.0,1.6,1.6,0.0,3.0,1.0,11.0,16.0,68.8,2.0,18.0,3.0,4.0,3.0,/en/matches/3f2a5af5/Elche-Barcelona-March-6-2022-La-Liga,1.0,1.0,0.5
24,24,24,24,24,24,24,24,24,2022-03-10,Thu,Europa Lg,Round of 16,Home,D 0–0,es Barcelona,tr Galatasaray,Y,FW,45,0,0.0,0,0,0.0,0.0,0,0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,57.1,0.0,17.0,1.0,1.0,0.0,/en/matches/00b3aa88/Barcelona-Galatasaray-March-10-2022-Europa-League,0.5,1.0,0.5
25,25,25,25,25,25,25,25,25,2022-03-13,Sun,La Liga,Matchweek 28,Home,W 4–0,Barcelona,Osasuna,Y,LW,79,2,0.0,1,1,5.0,1.0,0,0,63.0,1.0,1.0,0.0,1.5,0.7,0.0,2.0,0.0,41.0,49.0,83.7,0.0,46.0,4.0,1.0,0.0,/en/matches/34cda9be/Barcelona-Osasuna-March-13-2022-La-Liga,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,2022-03-17,Thu,Europa Lg,Round of 16,Away,W 2–1,es Barcelona,tr Galatasaray,Y,LW,90,0,1.0,0,0,2.0,0.0,0,0,65.0,1.0,2.0,0.0,0.1,0.1,0.3,3.0,0.0,37.0,49.0,75.5,7.0,47.0,3.0,3.0,1.0,/en/matches/d7f7268a/Galatasaray-Barcelona-March-17-2022-Europa-League,1.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,2022-03-20,Sun,La Liga,Matchweek 29,Away,W 4–0,Barcelona,Real Madrid,Y,LW,90,1,1.0,0,0,6.0,2.0,0,0,50.0,2.0,0.0,0.0,0.8,0.8,1.1,5.0,1.0,35.0,41.0,85.4,3.0,44.0,3.0,0.0,0.0,/en/matches/e6a099a7/El-Clasico-Real-Madrid-Barcelona-March-20-2022-La-Liga,1.0,0.8333333333333334,0.5
28,28,28,28,28,28,28,28,28,2022-03-26,Sat,Friendlies (M),Friendlies (M),Neutral,W 2–1,es Spain,al Albania,Y,FW,90,1,0.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2e427819/Spain-Albania-March-26-2022-Friendlies-M,1.0,1.0,0.5
29,29,29,29,29,29,29,29,29,2022-03-29,Tue,Friendlies (M),Friendlies (M),Neutral,W 5–0,es Spain,is Iceland,N,,33,0,0.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c2262bba/Spain-Iceland-March-29-2022-Friendlies-M,1.0,1.0,0.5
30,30,30,30,30,30,30,30,30,2022-04-03,Sun,La Liga,Matchweek 30,Home,W 1–0,Barcelona,Sevilla,Y,LW,90,0,0.0,0,0,5.0,3.0,0,0,64.0,0.0,0.0,2.0,0.5,0.5,0.0,4.0,0.0,43.0,49.0,87.8,3.0,47.0,3.0,2.0,1.0,/en/matches/7710201e/Barcelona-Sevilla-April-3-2022-La-Liga,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,2022-04-07,Thu,Europa Lg,Quarter-finals,Away,D 1–1,es Barcelona,de Eint Frankfurt,Y,LW,90,1,0.0,0,0,3.0,2.0,0,0,43.0,0.0,0.0,1.0,0.3,0.3,0.3,4.0,1.0,26.0,32.0,81.3,3.0,30.0,3.0,5.0,3.0,/en/matches/16c0bd90/Eintracht-Frankfurt-Barcelona-April-7-2022-Europa-League,0.5,1.0,0.5
32,32,32,32,32,32,32,32,32,2022-04-10,Sun,La Liga,Matchweek 31,Away,W 3–2,Barcelona,Levante,Y,LW,90,0,0.0,0,0,4.0,3.0,0,0,36.0,1.0,0.0,2.0,0.2,0.2,0.0,2.0,0.0,25.0,28.0,89.3,7.0,28.0,3.0,0.0,0.0,/en/matches/daab4bf0/Levante-Barcelona-April-10-2022-La-Liga,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,2022-04-14,Thu,Europa Lg,Quarter-finals,Home,L 2–3,es Barcelona,de Eint Frankfurt,Y,"LW,CM,FW",79,0,0.0,0,0,0.0,0.0,0,0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,25.0,76.0,2.0,27.0,3.0,6.0,3.0,/en/matches/e1750f9b/Barcelona-Eintracht-Frankfurt-April-14-2022-Europa-League,0.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,2022-04-18,Mon,La Liga,Matchweek 32,Home,L 0–1,Barcelona,Cádiz,Y,"LW,FW",90,0,0.0,0,0,2.0,0.0,1,0,55.0,0.0,0.0,1.0,0.3,0.3,0.0,2.0,0.0,36.0,41.0,87.8,2.0,46.0,4.0,4.0,0.0,/en/matches/e206a428/Barcelona-Cadiz-April-18-2022-La-Liga,0.0,0.5,0.5
35,35,35,35,35,35,35,35,35,2022-04-21,Thu,La Liga,Matchweek 33,Away,W 1–0,Barcelona,Real Sociedad,Y,LW,90,0,1.0,0,0,2.0,0.0,0,0,46.0,1.0,2.0,0.0,0.1,0.1,0.6,3.0,1.0,28.0,36.0,77.8,5.0,33.0,2.0,2.0,1.0,/en/matches/7e8b3ffd/Real-Sociedad-Barcelona-April-21-2022-La-Liga,1.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,2022-04-24,Sun,La Liga,Matchweek 21,Home,L 0–1,Barcelona,Rayo Vallecano,Y,LW,59,0,0.0,0,0,1.0,0.0,0,0,26.0,0.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,11.0,16.0,68.8,6.0,14.0,0.0,3.0,0.0,/en/matches/82dd9d2e/Barcelona-Rayo-Vallecano-April-24-2022-La-Liga,0.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,2022-05-01,Sun,La Liga,Matchweek 34,Home,W 2–1,Barcelona,Mallorca,Y,RW,74,0,0.0,0,0,1.0,0.0,0,0,27.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,1.0,20.0,23.0,87.0,0.0,17.0,1.0,2.0,2.0,/en/matches/c2369d86/Barcelona-Mallorca-May-1-2022-La-Liga,1.0,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,2022-05-07,Sat,La Liga,Matchweek 35,Away,W 2–1,Barcelona,Betis,Y,"FW,LW",74,0,0.0,0,0,3.0,1.0,0,0,29.0,0.0,0.0,1.0,0.3,0.3,0.1,3.0,0.0,20.0,22.0,90.9,2.0,17.0,1.0,2.0,2.0,/en/matches/aa0da874/Real-Betis-Barcelona-May-7-2022-La-Liga,1.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,2022-05-10,Tue,La Liga,Matchweek 36,Home,W 3–1,Barcelona,Celta Vigo,Y,LW,45,0,0.0,0,0,0.0,0.0,0,0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,13.0,1.0,0.0,0.0,/en/matches/b811b679/Barcelona-Celta-Vigo-May-10-2022-La-Liga,1.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,2022-05-15,Sun,La Liga,Matchweek 37,Away,D 0–0,Barcelona,Getafe,Y,RW,90,0,0.0,0,0,3.0,1.0,0,0,55.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,37.0,46.0,80.4,3.0,45.0,2.0,3.0,1.0,/en/matches/8108aa10/Getafe-Barcelona-May-15-2022-La-Liga,0.5,1.0,0.5
41,41,41,41,41,41,41,41,41,2022-05-22,Sun,La Liga,Matchweek 38,Home,L 0–2,Barcelona,Villarreal,Y,"LW,FW",70,0,0.0,0,0,3.0,2.0,0,0,51.0,0.0,0.0,0.0,0.1,0.1,0.1,4.0,0.0,34.0,41.0,82.9,4.0,34.0,1.0,1.0,0.0,/en/matches/3afd4f9f/Barcelona-Villarreal-May-22-2022-La-Liga,0.0,0.8333333333333334,0.5
42,42,42,42,42,42,42,42,42,2022-06-02,Thu,UEFA Nations League,League A,Home,D 1–1,es Spain,pt Portugal,Y,FW,61,0,0.0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2ab716f3/Spain-Portugal-June-2-2022-UEFA-Nations-League,0.5,0.5,0.5
43,43,43,43,43,43,43,43,43,2022-06-05,Sun,UEFA Nations League,League A,Away,D 2–2,es Spain,cz Czech Republic,N,,45,0,0.0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3287891e/Czech-Republic-Spain-June-5-2022-UEFA-Nations-League,0.5,0.3333333333333333,0.5
44,44,44,44,44,44,44,44,44,2022-06-09,Thu,UEFA Nations League,League A,Away,W 1–0,es Spain,ch Switzerland,Y,FW,90,0,0.0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ef1c7234/Switzerland-Spain-June-9-2022-UEFA-Nations-League,1.0,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,2022-06-12,Sun,UEFA Nations League,League A,Home,W 2–0,es Spain,cz Czech Republic,N,,32,0,0.0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6f7c35cc/Spain-Czech-Republic-June-12-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
