,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2019-08-10,Sat,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,N,DM,24,18,22,81.8,231,88,11,13,84.6,5,7,71.4,1,1,100.0,0,0.0,0.0,0,1,0,0,3,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League
2,2019-08-10,Sat,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,LM,85,33,45,73.3,468,165,22,24,91.7,7,8,87.5,2,6,33.3,0,0.0,0.1,1,6,1,0,8,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League
3,2019-08-10,Sat,Matchweek 7,Home,W 2–1,Tottenham,Southampton,Y,"CM,DM",77,23,28,82.1,342,120,14,18,77.8,6,6,100.0,2,3,66.7,0,0.0,0.0,1,3,1,0,2,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
4,2019-08-10,Sat,Matchweek 8,Away,L 0–3,Tottenham,Brighton,Y,"CM,DM",45,16,20,80.0,230,102,8,8,100.0,8,9,88.9,0,1,0.0,0,0.0,0.0,0,1,0,0,2,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League
5,2019-08-10,Sat,Matchweek 9,Home,D 1–1,Tottenham,Watford,N,DM,21,9,9,100.0,212,69,2,2,100.0,3,3,100.0,4,4,100.0,0,0.0,0.0,0,1,0,0,2,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League
6,2019-08-10,Sun,Matchweek 10,Away,L 1–2,Tottenham,Liverpool,N,"RM,DM",28,10,15,66.7,194,98,6,6,100.0,2,4,50.0,2,2,100.0,0,0.1,0.0,2,1,3,0,5,/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League
7,2019-08-10,Sun,Matchweek 11,Away,D 1–1,Tottenham,Everton,Y,DM,72,34,42,81.0,498,177,18,20,90.0,14,17,82.4,0,3,0.0,0,0.0,0.0,0,1,0,0,3,/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League
8,2019-08-10,Sat,Matchweek 12,Home,D 1–1,Tottenham,Sheffield Utd,Y,DM,45,26,33,78.8,326,85,14,17,82.4,7,8,87.5,1,2,50.0,0,0.0,0.1,2,2,0,0,3,/en/matches/ec70bb2c/Tottenham-Hotspur-Sheffield-United-November-9-2019-Premier-League
9,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-10,Sat,Matchweek 14,Home,W 3–2,Tottenham,Bournemouth,Y,DM,73,55,63,87.3,879,257,29,31,93.5,24,28,85.7,2,4,50.0,0,0.0,0.1,0,6,1,0,4,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League
11,2019-08-10,Wed,Matchweek 15,Away,L 1–2,Tottenham,Manchester Utd,N,DM,21,12,14,85.7,197,55,4,5,80.0,6,6,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,2,/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League
12,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-08-10,Sun,Matchweek 18,Home,L 0–2,Tottenham,Chelsea,N,LW,17,17,18,94.4,242,63,8,8,100.0,7,7,100.0,0,0,,0,0.1,0.0,1,2,1,0,2,/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League
14,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-10,Sat,Matchweek 20,Away,D 2–2,Tottenham,Norwich City,Y,DM,90,61,68,89.7,977,386,28,30,93.3,30,32,93.8,2,2,100.0,0,0.1,0.0,2,14,0,0,12,/en/matches/a6e8ab71/Norwich-City-Tottenham-Hotspur-December-28-2019-Premier-League
16,2019-08-10,Wed,Matchweek 21,Away,L 0–1,Tottenham,Southampton,Y,DM,24,10,12,83.3,197,100,4,6,66.7,4,4,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,3,/en/matches/ce2fad1e/Southampton-Tottenham-Hotspur-January-1-2020-Premier-League
17,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2019-08-10,Wed,Matchweek 24,Home,W 2–1,Tottenham,Norwich City,N,"On matchday squad, but did not play",/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
19,2019-08-10,Sun,Matchweek 25,Home,W 2–0,Tottenham,Manchester City,N,"DM,AM",21,9,11,81.8,89,33,6,6,100.0,1,1,100.0,0,0,,1,0.2,0.0,1,0,0,0,3,/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League
20,2019-08-10,Sun,Matchweek 26,Away,W 3–2,Tottenham,Aston Villa,N,"On matchday squad, but did not play",/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
21,2019-08-10,Sat,Matchweek 27,Away,L 1–2,Tottenham,Chelsea,Y,CM,62,32,36,88.9,397,88,20,22,90.9,9,10,90.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League
22,2019-08-10,Sun,Matchweek 28,Home,L 2–3,Tottenham,Wolves,N,"LM,CB",15,17,21,81.0,274,77,8,10,80.0,8,9,88.9,1,2,50.0,0,0.0,0.0,0,0,1,0,2,/en/matches/2475762d/Tottenham-Hotspur-Wolverhampton-Wanderers-March-1-2020-Premier-League
23,2019-08-10,Sat,Matchweek 29,Away,D 1–1,Tottenham,Burnley,Y,CM,45,27,32,84.4,451,110,14,14,100.0,11,13,84.6,2,3,66.7,0,0.0,0.0,0,2,0,0,1,/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League
24,2019-08-10,Fri,Matchweek 30,Home,D 1–1,Tottenham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
25,2019-08-10,Tue,Matchweek 31,Home,W 2–0,Tottenham,West Ham,N,"On matchday squad, but did not play",/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
26,2019-08-10,Thu,Matchweek 32,Away,L 1–3,Tottenham,Sheffield Utd,N,DM,20,20,24,83.3,326,67,11,11,100.0,5,6,83.3,3,4,75.0,0,0.0,0.0,0,1,0,0,3,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League
27,2019-08-10,Mon,Matchweek 33,Home,W 1–0,Tottenham,Everton,N,"On matchday squad, but did not play",/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
28,2019-08-10,Thu,Matchweek 34,Away,D 0–0,Tottenham,Bournemouth,N,"LM,DM",45,27,32,84.4,519,139,11,12,91.7,9,11,81.8,6,6,100.0,0,0.0,0.0,0,5,0,0,4,/en/matches/1d9de580/Bournemouth-Tottenham-Hotspur-July-9-2020-Premier-League
29,2019-08-10,Sun,Matchweek 35,Home,W 2–1,Tottenham,Arsenal,N,"On matchday squad, but did not play",/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
