,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–5,West Ham,Manchester City,Y,LW,45,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.1,1,0,12,23,52.2,2,14,0,2,1,/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League
1,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 1–1,West Ham,Brighton,N,FW,45,0,0,0,0,3,1,0,0,19,0,0,0,0.3,0.3,0.0,2,0,9,10,90.0,2,12,3,2,2,/en/matches/894d0ca5/Brighton-and-Hove-Albion-West-Ham-United-August-17-2019-Premier-League
2,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Watford,N,"RM,RW",36,0,0,0,0,2,2,0,0,17,0,1,0,0.4,0.4,0.0,4,1,6,8,75.0,0,10,0,1,0,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League
3,2019-08-27,Tue,EFL Cup,Second round,Away,W 2–0,West Ham,Newport County,Y,LW,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9e898faf/Newport-County-West-Ham-United-August-27-2019-EFL-Cup
4,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 2–3,West Ham,Tottenham,N,"RM,FW",45,1,0,0,0,3,2,0,0,26,0,0,0,0.1,0.1,0.1,4,0,11,18,61.1,2,23,2,3,3,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
5,2019-11-30,Sat,Premier League,Matchweek 14,Away,W 1–0,West Ham,Chelsea,Y,FW,75,0,0,0,0,3,2,0,0,39,2,1,1,0.8,0.8,0.0,0,0,13,27,48.1,2,17,0,3,3,/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
6,2019-12-09,Mon,Premier League,Matchweek 16,Home,L 1–3,West Ham,Arsenal,Y,FW,90,0,0,0,0,2,1,0,0,30,2,0,1,0.1,0.1,0.0,0,0,14,19,73.7,0,14,5,3,2,/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
7,2019-12-14,Sat,Premier League,Matchweek 17,Away,W 1–0,West Ham,Southampton,Y,FW,90,0,0,0,0,2,0,0,0,50,1,0,1,0.1,0.1,0.3,5,0,18,30,60.0,2,27,4,7,6,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
8,2019-12-26,Thu,Premier League,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,Y,FW,90,0,1,0,0,4,1,0,0,50,1,1,1,0.2,0.2,0.4,2,2,23,37,62.2,1,21,2,6,4,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League
9,2019-12-28,Sat,Premier League,Matchweek 20,Home,L 1–2,West Ham,Leicester City,N,FW,36,0,0,0,0,1,0,0,0,19,1,1,0,0.1,0.1,0.0,1,0,5,10,50.0,1,8,1,5,3,/en/matches/1f2bd890/West-Ham-United-Leicester-City-December-28-2019-Premier-League
10,2020-01-22,Wed,Premier League,Matchweek 24,Away,L 1–4,West Ham,Leicester City,N,FW,45,0,0,0,0,2,1,0,0,23,0,0,1,0.7,0.7,0.0,0,0,8,13,61.5,1,12,2,5,2,/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League
11,2020-01-25,Sat,FA Cup,Fourth round,Home,L 0–1,West Ham,West Brom,N,,45,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/4d27ec44/West-Ham-United-West-Bromwich-Albion-January-25-2020-FA-Cup
