,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2023-09-02,Sun,Matchweek 6,Away,L 1–3,Bournemouth,Brighton,N,"On matchday squad, but did not play",/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League,,,,,,,,,,,,,,,,
1,2023-09-02,Sat,Matchweek 7,Home,L 0–4,Bournemouth,Arsenal,N,LB,8,11,7,4,2,0,0,0,2,0,0,0,0,9,0,0,/en/matches/8de4aca0/Bournemouth-Arsenal-September-30-2023-Premier-League
2,2023-09-02,Sat,Matchweek 8,Away,L 0–3,Bournemouth,Everton,Y,RB,85,48,41,7,2,1,0,3,5,0,0,0,0,40,0,1,/en/matches/497b9558/Everton-Bournemouth-October-7-2023-Premier-League
