,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,Y,RB,90,0,0,0,0,1,0,0,0,77,2,3,4,0.0,0.0,0.0,2,0,56,65,86.2,3,46,3,3,3,Match Report
1,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,0,0,26,35,74.3,2,23,2,3,2,Match Report
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,Y,RB,90,0,0,0,0,1,0,0,0,63,5,1,2,0.0,0.0,0.2,6,0,31,46,67.4,3,31,4,1,1,Match Report
4,Sat,Premier League,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,Y,RB,90,0,0,0,0,2,1,1,0,56,2,2,2,0.1,0.1,0.2,1,0,31,43,72.1,1,36,2,5,2,Match Report
5,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,Y,RB,90,0,0,0,0,0,0,0,0,55,1,0,0,0.0,0.0,0.1,4,0,38,47,80.9,7,28,1,2,1,Match Report
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,Premier League,Matchweek 6,Away,L 0–2,Norwich City,Everton,Y,RB,90,0,0,0,0,1,0,0,0,67,1,0,1,0.0,0.0,0.0,1,0,47,55,85.5,4,33,2,4,1,Match Report
8,Sat,Premier League,Matchweek 7,Away,D 0–0,Norwich City,Burnley,Y,RB,90,0,0,0,0,2,0,1,0,53,1,0,0,0.1,0.1,0.0,1,0,26,39,66.7,4,31,2,3,1,Match Report
9,Sat,Premier League,Matchweek 8,Home,D 0–0,Norwich City,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.3,1,0,22,31,71.0,3,15,2,2,0,Match Report
10,Sat,Premier League,Matchweek 9,Away,L 0–7,Norwich City,Chelsea,Y,WB,90,0,0,0,0,0,0,0,0,44,1,0,2,0.0,0.0,0.0,0,0,25,34,73.5,2,18,1,2,1,Match Report
11,Sun,Premier League,Matchweek 10,Home,L 1–2,Norwich City,Leeds United,Y,"RB,CB",90,0,0,0,0,1,0,0,0,30,2,0,1,0.1,0.1,0.0,1,0,18,21,85.7,2,17,3,4,2,Match Report
12,Sat,Premier League,Matchweek 11,Away,W 2–1,Norwich City,Brentford,Y,RB,90,0,0,0,0,0,0,1,0,54,1,1,1,0.0,0.0,0.0,0,0,20,35,57.1,1,21,2,1,0,Match Report
13,Sat,Premier League,Matchweek 12,Home,W 2–1,Norwich City,Southampton,Y,RB,90,0,1,0,0,0,0,0,0,54,2,2,0,0.0,0.0,0.1,1,1,33,47,70.2,2,19,1,0,0,Match Report
14,Sat,Premier League,Matchweek 13,Home,D 0–0,Norwich City,Wolves,Y,RB,90,0,0,0,0,1,1,0,0,53,2,0,0,0.4,0.4,0.0,4,0,36,43,83.7,6,27,5,4,2,Match Report
15,Tue,Premier League,Matchweek 14,Away,D 1–1,Norwich City,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,92,4,0,0,0.0,0.0,0.1,3,1,69,82,84.1,11,68,9,2,1,Match Report
16,Sun,Premier League,Matchweek 15,Away,L 0–3,Norwich City,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,65,5,0,1,0.0,0.0,0.0,1,0,44,57,77.2,6,42,3,3,2,Match Report
17,Sat,Premier League,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,73,2,1,0,0.0,0.0,0.0,1,0,48,59,81.4,7,42,4,4,2,Match Report
18,Tue,Premier League,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,Y,RB,90,0,0,0,0,0,0,1,0,87,3,2,3,0.0,0.0,0.0,0,0,54,69,78.3,11,46,3,2,0,Match Report
19,Sun,Premier League,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,45,2,1,2,0.0,0.0,0.0,0,0,27,36,75.0,2,21,0,1,0,Match Report
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sun,FA Cup,Third round proper,Away,W 1–0,Norwich City,Charlton Ath,N,,20,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
22,Wed,Premier League,Matchweek 18,Away,L 0–2,Norwich City,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,52,6,1,2,0.0,0.0,0.0,0,0,26,40,65.0,1,27,1,2,1,Match Report
23,Sat,Premier League,Matchweek 22,Home,W 2–1,Norwich City,Everton,Y,RB,79,0,0,0,0,0,0,1,0,46,0,0,1,0.0,0.0,0.0,3,0,29,44,65.9,4,23,2,0,0,Match Report
24,Fri,Premier League,Matchweek 23,Away,W 3–0,Norwich City,Watford,Y,RB,90,0,0,0,0,0,0,0,0,57,3,1,2,0.0,0.0,0.0,1,0,21,40,52.5,4,17,0,1,0,Match Report
25,Sat,FA Cup,Fourth round proper,Away,W 1–0,Norwich City,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Wed,Premier League,Matchweek 24,Home,D 1–1,Norwich City,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,46,2,4,1,0.0,0.0,0.0,0,0,17,31,54.8,1,19,0,2,2,Match Report
27,Sat,Premier League,Matchweek 25,Home,L 0–4,Norwich City,Manchester City,Y,RB,62,0,0,0,0,1,0,0,0,37,1,0,1,0.1,0.1,0.0,1,0,20,23,87.0,0,16,2,2,2,Match Report
28,Sat,Premier League,Matchweek 26,Away,L 1–3,Norwich City,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,47,2,3,2,0.0,0.0,0.1,1,0,18,28,64.3,1,17,1,1,0,Match Report
29,Fri,Premier League,Matchweek 27,Away,L 0–2,Norwich City,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,61,3,0,1,0.0,0.0,0.0,0,0,38,48,79.2,5,23,1,1,0,Match Report
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sat,Premier League,Matchweek 28,Home,L 1–3,Norwich City,Brentford,N,"RB,LB",10,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,14,19,73.7,1,11,1,0,0,Match Report
32,Thu,Premier League,Matchweek 30,Home,L 1–3,Norwich City,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,62,1,0,1,0.0,0.0,0.0,1,0,36,49,73.5,3,29,2,2,1,Match Report
33,Sun,Premier League,Matchweek 29,Away,L 1–2,Norwich City,Leeds United,Y,RB,87,0,0,0,0,1,0,1,0,76,2,1,1,0.0,0.0,0.0,1,0,43,63,68.3,4,29,4,2,1,Match Report
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Sun,Premier League,Matchweek 32,Home,W 2–0,Norwich City,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Sat,Premier League,Matchweek 33,Away,L 2–3,Norwich City,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sat,Premier League,Matchweek 34,Home,L 0–3,Norwich City,Newcastle Utd,N,RB,33,0,0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.1,1,0,18,22,81.8,2,14,1,2,2,Match Report
38,Sat,Premier League,Matchweek 35,Away,L 0–2,Norwich City,Aston Villa,Y,RB,90,0,0,0,0,1,0,1,0,76,1,1,3,0.0,0.0,0.1,2,0,54,67,80.6,2,49,7,1,1,Match Report
39,Sun,Premier League,Matchweek 36,Home,L 0–4,Norwich City,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,47,1,1,2,0.0,0.0,0.0,0,0,29,37,78.4,3,25,1,0,0,Match Report
40,Wed,Premier League,Matchweek 21,Away,L 0–3,Norwich City,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,61,3,1,1,0.0,0.0,0.1,3,0,38,46,82.6,2,33,0,3,1,Match Report
41,Sun,Premier League,Matchweek 37,Away,D 1–1,Norwich City,Wolves,Y,WB,90,0,1,0,0,0,0,1,0,22,1,1,0,0.0,0.0,0.1,2,1,8,13,61.5,2,13,2,1,0,Match Report
42,Sun,Premier League,Matchweek 38,Home,L 0–5,Norwich City,Tottenham,Y,RB,90,0,0,0,0,1,0,0,0,61,1,0,1,0.0,0.0,0.0,2,0,47,55,85.5,5,44,4,2,2,Match Report
43,,,,,5-6-24,,,32/35,,"2,901",0,2,0,0,13,2,8,0,1841,64,28,39,0.8,0.8,1.7,46,3,1107,1469,75.4,117,953,78,68,34,
