,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 3,Away,W 3–1,West Ham,Watford,N,CM,3,5,5,100.0,88,34,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,W 2–0,West Ham,Norwich City,N,DM,6,6,6,100.0,92,21,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League
2,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-10,Sun,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019-08-10,Sat,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2019-08-10,Sat,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Sat,Matchweek 12,Away,L 0–3,West Ham,Burnley,N,"On matchday squad, but did not play",/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-10,Sat,Matchweek 13,Home,L 2–3,West Ham,Tottenham,N,CM,27,10,10,100.0,196,44,3,3,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
9,2019-08-10,Sat,Matchweek 14,Away,W 1–0,West Ham,Chelsea,N,"On matchday squad, but did not play",/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
10,2019-08-10,Wed,Matchweek 15,Away,L 0–2,West Ham,Wolves,N,"On matchday squad, but did not play",/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2019-08-10,Mon,Matchweek 16,Home,L 1–3,West Ham,Arsenal,N,"On matchday squad, but did not play",/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-10,Sat,Matchweek 17,Away,W 1–0,West Ham,Southampton,N,"CM,DM",12,4,8,50.0,78,50,1,1,100.0,2,5,40.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
13,2019-08-10,Thu,Matchweek 19,Away,L 1–2,West Ham,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2019-08-10,Sat,Matchweek 20,Home,L 1–2,West Ham,Leicester City,Y,DM,61,22,28,78.6,323,102,13,15,86.7,8,11,72.7,1,2,50.0,0,0.0,0.0,0,2,0,0,1,/en/matches/1f2bd890/West-Ham-United-Leicester-City-December-28-2019-Premier-League
15,2019-08-10,Wed,Matchweek 21,Home,W 4–0,West Ham,Bournemouth,N,"On matchday squad, but did not play",/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
16,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-10,Wed,Matchweek 24,Away,L 1–4,West Ham,Leicester City,N,"On matchday squad, but did not play",/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
18,2019-08-10,Wed,Matchweek 18,Home,L 0–2,West Ham,Liverpool,N,"On matchday squad, but did not play",/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
