,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-11-12,Sat,Premier League,Matchweek 16,Home,L 0–2,West Ham,Leicester City,Y,AM,90,0,0,0,0,4.0,2.0,1,0,70.0,4.0,0.0,3.0,0.3,0.3,0.1,4.0,0.0,42.0,52.0,80.8,12.0,47.0,1.0,1.0,0.0,/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League,0.0,0.5,0.7291666666666665
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-11-24,Thu,World Cup,Group stage,Neutral,W 2–0,br Brazil,rs Serbia,Y,DM,74,0,0,0,0,0.0,0.0,0,0,50.0,4.0,0.0,2.0,0.0,0.0,0.2,1.0,0.0,30.0,42.0,71.4,5.0,25.0,0.0,0.0,0.0,/en/matches/457c3fcf/Brazil-Serbia-November-24-2022-FIFA-World-Cup,1.0,0.1666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-11-28,Mon,World Cup,Group stage,Neutral,W 1–0,br Brazil,ch Switzerland,Y,LM,45,0,0,0,0,0.0,0.0,0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,41.0,80.5,4.0,18.0,1.0,2.0,0.0,/en/matches/459240ee/Brazil-Switzerland-November-28-2022-FIFA-World-Cup,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-12-05,Mon,World Cup,Round of 16,Neutral,W 4–1,br Brazil,kr Korea Republic,Y,DM,90,1,0,0,0,2.0,2.0,0,0,65.0,2.0,0.0,1.0,0.3,0.3,0.5,4.0,0.0,52.0,58.0,89.7,6.0,30.0,1.0,0.0,0.0,/en/matches/bc6994e8/Brazil-Korea-Republic-December-5-2022-FIFA-World-Cup,1.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-12-09,Fri,World Cup,Quarter-finals,Neutral,D 1 (2)–1 (4),br Brazil,hr Croatia,Y,DM,105,0,1,0,0,2.0,2.0,0,0,71.0,1.0,2.0,2.0,0.5,0.5,0.7,3.0,1.0,54.0,61.0,88.5,5.0,35.0,0.0,0.0,0.0,/en/matches/bb30147d/Croatia-Brazil-December-9-2022-FIFA-World-Cup,0.5,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-12-26,Mon,Premier League,Matchweek 17,Away,L 1–3,West Ham,Arsenal,Y,"AM,DM",90,0,0,0,0,1.0,0.0,0,0,54.0,2.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,40.0,49.0,81.6,2.0,35.0,0.0,2.0,0.0,/en/matches/3be32b8b/Arsenal-West-Ham-United-December-26-2022-Premier-League,0.0,0.8333333333333334,0.6190476190476192
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-12-30,Fri,Premier League,Matchweek 18,Home,L 0–2,West Ham,Brentford,Y,CM,81,0,0,0,0,1.0,0.0,0,0,82.0,3.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,62.0,76.0,81.6,12.0,36.0,0.0,2.0,1.0,/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League,0.0,0.5,0.6
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-01-04,Wed,Premier League,Matchweek 19,Away,D 2–2,West Ham,Leeds United,Y,"RM,AM",79,1,0,1,1,4.0,0.0,0,0,45.0,3.0,1.0,1.0,1.0,0.2,0.1,2.0,0.0,22.0,32.0,68.8,5.0,23.0,0.0,1.0,0.0,/en/matches/068406dc/Leeds-United-West-Ham-United-January-4-2023-Premier-League,0.5,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-01-07,Sat,FA Cup,Third round proper,Away,W 1–0,West Ham,Brentford,Y,CM,85,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/24167384/Brentford-West-Ham-United-January-7-2023-FA-Cup,1.0,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-01-14,Sat,Premier League,Matchweek 20,Away,L 0–1,West Ham,Wolves,Y,"LM,AM",90,0,0,0,0,1.0,0.0,0,0,60.0,0.0,0.0,1.0,0.0,0.0,0.1,4.0,0.0,40.0,50.0,80.0,7.0,34.0,1.0,4.0,2.0,/en/matches/20fbd1a1/Wolverhampton-Wanderers-West-Ham-United-January-14-2023-Premier-League,0.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-01-21,Sat,Premier League,Matchweek 21,Home,W 2–0,West Ham,Everton,Y,CM,71,0,0,0,0,1.0,0.0,1,0,40.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,27.0,30.0,90.0,4.0,18.0,0.0,1.0,1.0,/en/matches/db9cdba8/West-Ham-United-Everton-January-21-2023-Premier-League,1.0,0.5,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-02-04,Sat,Premier League,Matchweek 22,Away,D 1–1,West Ham,Newcastle Utd,Y,CM,73,1,0,0,0,4.0,1.0,0,0,52.0,1.0,2.0,3.0,0.4,0.4,0.0,3.0,1.0,25.0,33.0,75.8,7.0,17.0,0.0,2.0,0.0,/en/matches/34e9160c/Newcastle-United-West-Ham-United-February-4-2023-Premier-League,0.5,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-02-11,Sat,Premier League,Matchweek 23,Home,D 1–1,West Ham,Chelsea,Y,CM,13,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,0.0,2.0,1.0,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League,0.5,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-02-25,Sat,Premier League,Matchweek 25,Home,W 4–0,West Ham,Nott'ham Forest,Y,"LM,RM",82,0,0,0,0,3.0,0.0,0,0,69.0,3.0,0.0,4.0,0.1,0.1,0.0,6.0,0.0,44.0,57.0,77.2,9.0,42.0,2.0,1.0,1.0,/en/matches/767981c6/West-Ham-United-Nottingham-Forest-February-25-2023-Premier-League,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-01,Wed,FA Cup,Fifth round proper,Away,L 1–3,West Ham,Manchester Utd,Y,CM,90,0,0,0,0,1.0,1.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/9ee6ee82/Manchester-United-West-Ham-United-March-1-2023-FA-Cup,0.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-03-04,Sat,Premier League,Matchweek 26,Away,L 0–4,West Ham,Brighton,Y,AM,74,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,25.0,30.0,83.3,4.0,27.0,1.0,3.0,2.0,/en/matches/bee059c4/Brighton-and-Hove-Albion-West-Ham-United-March-4-2023-Premier-League,0.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-03-09,Thu,Conf Lg,Round of 16,Away,W 2–0,eng West Ham,cy AÉK Lárnaka,N,AM,14,0,0,0,0,1.0,1.0,0,0,17.0,0.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,9.0,14.0,64.3,0.0,7.0,1.0,0.0,0.0,/en/matches/e95ea2cf/AEK-Larnaka-West-Ham-United-March-9-2023-Europa-Conference-League,1.0,0.3333333333333333,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-03-12,Sun,Premier League,Matchweek 27,Home,D 1–1,West Ham,Aston Villa,Y,CM,75,0,0,0,0,2.0,0.0,1,0,50.0,2.0,1.0,1.0,0.2,0.2,0.1,5.0,2.0,33.0,42.0,78.6,5.0,24.0,1.0,1.0,1.0,/en/matches/df6f054e/West-Ham-United-Aston-Villa-March-12-2023-Premier-League,0.5,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-03-16,Thu,Conf Lg,Round of 16,Home,W 4–0,eng West Ham,cy AÉK Lárnaka,Y,DM,53,0,0,0,0,1.0,0.0,0,0,59.0,3.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,44.0,52.0,84.6,3.0,38.0,2.0,0.0,0.0,/en/matches/021e8f6f/West-Ham-United-AEK-Larnaka-March-16-2023-Europa-Conference-League,1.0,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-03-25,Sat,Friendlies (M),Friendlies (M),Away,L 1–2,br Brazil,ma Morocco,Y,CM,84,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b9e2f869/Morocco-Brazil-March-25-2023-Friendlies-M,0.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-04-02,Sun,Premier League,Matchweek 29,Home,W 1–0,West Ham,Southampton,Y,LM,87,0,0,0,0,1.0,0.0,0,0,69.0,10.0,1.0,2.0,0.3,0.3,0.0,1.0,0.0,40.0,52.0,76.9,5.0,32.0,0.0,2.0,2.0,/en/matches/42e1f38d/West-Ham-United-Southampton-April-2-2023-Premier-League,1.0,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-04-05,Wed,Premier League,Matchweek 7,Home,L 1–5,West Ham,Newcastle Utd,Y,AM,90,0,0,0,0,1.0,1.0,0,0,60.0,5.0,0.0,3.0,0.1,0.1,0.0,2.0,0.0,31.0,41.0,75.6,5.0,27.0,1.0,6.0,3.0,/en/matches/4a87012d/West-Ham-United-Newcastle-United-April-5-2023-Premier-League,0.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-04-13,Thu,Conf Lg,Quarter-finals,Away,D 1–1,eng West Ham,be Gent,N,CM,17,0,0,0,0,0.0,0.0,0,0,22.0,0.0,1.0,1.0,0.0,0.0,0.2,2.0,0.0,13.0,18.0,72.2,3.0,6.0,1.0,3.0,2.0,/en/matches/34c17de8/Gent-West-Ham-United-April-13-2023-Europa-Conference-League,0.5,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-04-16,Sun,Premier League,Matchweek 31,Home,D 2–2,West Ham,Arsenal,Y,LM,86,0,0,0,0,1.0,0.0,0,0,40.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,1.0,24.0,35.0,68.6,3.0,21.0,0.0,2.0,2.0,/en/matches/3120ba0d/West-Ham-United-Arsenal-April-16-2023-Premier-League,0.5,0.5,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-04-20,Thu,Conf Lg,Quarter-finals,Home,W 4–1,eng West Ham,be Gent,Y,AM,90,1,0,1,1,1.0,0.0,0,0,69.0,1.0,0.0,3.0,0.9,0.1,0.4,5.0,2.0,48.0,61.0,78.7,12.0,30.0,2.0,2.0,2.0,/en/matches/ca66c615/West-Ham-United-Gent-April-20-2023-Europa-Conference-League,1.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2023-04-23,Sun,Premier League,Matchweek 32,Away,W 4–0,West Ham,Bournemouth,Y,LM,76,1,0,0,0,2.0,1.0,0,0,58.0,5.0,1.0,0.0,0.2,0.2,0.1,5.0,1.0,39.0,48.0,81.3,7.0,37.0,0.0,1.0,1.0,/en/matches/3306d30f/Bournemouth-West-Ham-United-April-23-2023-Premier-League,1.0,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2023-04-26,Wed,Premier League,Matchweek 33,Home,L 1–2,West Ham,Liverpool,Y,AM,90,1,0,0,0,2.0,1.0,0,0,53.0,4.0,0.0,0.0,0.1,0.1,0.1,2.0,1.0,27.0,36.0,75.0,3.0,25.0,2.0,2.0,0.0,/en/matches/f2f795ae/West-Ham-United-Liverpool-April-26-2023-Premier-League,0.0,0.8333333333333334,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2023-04-29,Sat,Premier League,Matchweek 34,Away,L 3–4,West Ham,Crystal Palace,Y,AM,68,0,0,0,0,1.0,0.0,0,0,37.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,4.0,14.0,0.0,0.0,0.0,/en/matches/4ec72d3b/Crystal-Palace-West-Ham-United-April-29-2023-Premier-League,0.0,0.6666666666666666,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2023-05-03,Wed,Premier League,Matchweek 28,Away,L 0–3,West Ham,Manchester City,Y,DM,90,0,0,0,0,1.0,1.0,0,0,66.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,51.0,80.4,3.0,44.0,2.0,5.0,2.0,/en/matches/fccab6ff/Manchester-City-West-Ham-United-May-3-2023-Premier-League,0.0,0.3333333333333333,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2023-05-07,Sun,Premier League,Matchweek 35,Home,W 1–0,West Ham,Manchester Utd,Y,AM,89,0,0,0,0,2.0,0.0,0,0,56.0,3.0,0.0,4.0,0.1,0.1,0.3,3.0,0.0,31.0,44.0,70.5,6.0,26.0,4.0,3.0,2.0,/en/matches/98f0c145/West-Ham-United-Manchester-United-May-7-2023-Premier-League,1.0,0.0,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2023-05-11,Thu,Conf Lg,Semi-finals,Home,W 2–1,eng West Ham,nl AZ Alkmaar,Y,AM,90,0,0,0,0,2.0,1.0,1,0,69.0,0.0,1.0,2.0,0.5,0.5,0.1,6.0,0.0,48.0,58.0,82.8,8.0,53.0,4.0,7.0,5.0,/en/matches/97a8f5f3/West-Ham-United-AZ-Alkmaar-May-11-2023-Europa-Conference-League,1.0,0.3333333333333333,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2023-05-18,Thu,Conf Lg,Semi-finals,Away,W 1–0,eng West Ham,nl AZ Alkmaar,Y,LM,89,0,0,0,0,3.0,0.0,0,0,59.0,1.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,28.0,38.0,73.7,4.0,33.0,5.0,9.0,5.0,/en/matches/ea3a9f30/AZ-Alkmaar-West-Ham-United-May-18-2023-Europa-Conference-League,1.0,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2023-05-21,Sun,Premier League,Matchweek 37,Home,W 3–1,West Ham,Leeds United,Y,AM,90,0,1,0,0,4.0,2.0,1,0,91.0,4.0,1.0,0.0,0.3,0.3,0.6,9.0,3.0,60.0,73.0,82.2,10.0,49.0,4.0,10.0,6.0,/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League,1.0,1.0,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 1–2,West Ham,Leicester City,Y,"AM,FW",70,0,0,0,0,1.0,0.0,0,0,60.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,43.0,49.0,87.8,10.0,40.0,2.0,4.0,2.0,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League,0.0,1.0,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2023-06-07,Wed,Conf Lg,Final,Neutral,W 2–1,eng West Ham,it Fiorentina,Y,AM,90,0,1,0,0,0.0,0.0,0,0,36.0,4.0,0.0,2.0,0.0,0.0,0.4,4.0,1.0,17.0,22.0,77.3,6.0,22.0,3.0,2.0,1.0,/en/matches/2103c00a/Fiorentina-West-Ham-United-June-7-2023-Europa-Conference-League,1.0,0.6666666666666666,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2023-06-17,Sat,Friendlies (M),Friendlies (M),Neutral,W 4–1,br Brazil,gn Guinea,Y,CM,64,0,1,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/416b9e83/Brazil-Guinea-June-17-2023-Friendlies-M,1.0,0.6666666666666666,0.5
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,2023-06-20,Tue,Friendlies (M),Friendlies (M),Neutral,L 2–4,br Brazil,sn Senegal,Y,CM,73,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9e972c43/Brazil-Senegal-June-20-2023-Friendlies-M,0.0,0.6666666666666666,0.5
