,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-02-03,Fri,Premier League,Matchweek 22,Away,D 0–0,Fulham,Chelsea,N,RW,16,0,0,0,0,0,0,1,0,12.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,2.0,6.0,0.0,0.0,0.0,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League,0.5,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-02-08,Wed,FA Cup,Fourth round proper,Away,W 3–2,Fulham,Sunderland,Y,AM,90,1,0,0,0,3,2,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d68f2383/Sunderland-Fulham-February-8-2023-FA-Cup,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-11,Sat,Premier League,Matchweek 23,Home,W 2–0,Fulham,Nott'ham Forest,N,RW,6,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,7.0,0.0,1.0,0.0,/en/matches/ee86dc99/Fulham-Nottingham-Forest-February-11-2023-Premier-League,1.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-18,Sat,Premier League,Matchweek 24,Away,W 1–0,Fulham,Brighton,Y,RW,61,0,0,0,0,0,0,0,0,19.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,1.0,11.0,1.0,1.0,1.0,/en/matches/67a7aee6/Brighton-and-Hove-Albion-Fulham-February-18-2023-Premier-League,1.0,0.8333333333333334,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-02-24,Fri,Premier League,Matchweek 25,Home,D 1–1,Fulham,Wolves,N,LW,8,0,0,0,0,0,0,0,0,6.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,1.0,6.0,0.0,1.0,1.0,/en/matches/b452508e/Fulham-Wolverhampton-Wanderers-February-24-2023-Premier-League,0.5,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-02-28,Tue,FA Cup,Fifth round proper,Home,W 2–0,Fulham,Leeds United,Y,AM,81,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/894f2b33/Fulham-Leeds-United-February-28-2023-FA-Cup,1.0,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-03-06,Mon,Premier League,Matchweek 26,Away,L 2–3,Fulham,Brentford,N,LW,16,0,0,0,0,0,0,0,0,11.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,8.0,0.0,2.0,1.0,/en/matches/3dce3a24/Brentford-Fulham-March-6-2023-Premier-League,0.0,0.8333333333333334,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-03-12,Sun,Premier League,Matchweek 27,Home,L 0–3,Fulham,Arsenal,N,RW,15,0,0,0,0,1,0,0,0,6.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,0.0,0.0,0.0,/en/matches/d238973c/Fulham-Arsenal-March-12-2023-Premier-League,0.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-03-25,Sat,Euro Qualifying,Group stage,Away,D 1–1,wls Wales,hr Croatia,Y,DM,63,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/41756f7f/Croatia-Wales-March-25-2023-Euro-Qualifying,0.5,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-03-28,Tue,Euro Qualifying,Group stage,Home,W 1–0,wls Wales,lv Latvia,Y,AM,89,0,0,0,0,5,3,1,0,,,0,,,,,,,,,,,,,,,/en/matches/b92bb9e3/Wales-Latvia-March-28-2023-Euro-Qualifying,1.0,0.1666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-04-01,Sat,Premier League,Matchweek 29,Away,L 1–2,Fulham,Bournemouth,N,DM,3,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,/en/matches/f64320c3/Bournemouth-Fulham-April-1-2023-Premier-League,0.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-04-08,Sat,Premier League,Matchweek 30,Home,L 0–1,Fulham,West Ham,N,RW,6,0,0,0,0,0,0,0,0,5.0,1.0,0,0.0,0.0,0.0,0.1,1.0,0.0,3.0,4.0,75.0,0.0,2.0,0.0,0.0,0.0,/en/matches/0ba42648/Fulham-West-Ham-United-April-8-2023-Premier-League,0.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-04-15,Sat,Premier League,Matchweek 31,Away,W 3–1,Fulham,Everton,Y,RW,90,1,0,0,0,4,2,0,0,43.0,1.0,0,2.0,0.5,0.5,0.0,5.0,2.0,22.0,29.0,75.9,3.0,22.0,0.0,1.0,0.0,/en/matches/ecae749b/Everton-Fulham-April-15-2023-Premier-League,1.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-04-22,Sat,Premier League,Matchweek 32,Home,W 2–1,Fulham,Leeds United,Y,RW,85,1,0,0,0,2,1,0,0,50.0,3.0,1,0.0,0.2,0.2,0.0,6.0,1.0,20.0,27.0,74.1,4.0,30.0,1.0,10.0,2.0,/en/matches/f2d8700d/Fulham-Leeds-United-April-22-2023-Premier-League,1.0,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-04-25,Tue,Premier League,Matchweek 33,Away,L 0–1,Fulham,Aston Villa,Y,RW,16,0,0,0,0,0,0,0,0,7.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,4.0,0.0,0.0,0.0,/en/matches/8b295a84/Aston-Villa-Fulham-April-25-2023-Premier-League,0.0,0.6666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-04-30,Sun,Premier League,Matchweek 34,Home,L 1–2,Fulham,Manchester City,Y,RW,75,0,1,0,0,0,0,0,0,19.0,1.0,0,0.0,0.0,0.0,0.1,1.0,1.0,13.0,16.0,81.3,0.0,10.0,0.0,0.0,0.0,/en/matches/d4d0cb2a/Fulham-Manchester-City-April-30-2023-Premier-League,0.0,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-05-03,Wed,Premier League,Matchweek 28,Away,L 0–1,Fulham,Liverpool,Y,RW,70,0,0,0,0,1,0,0,0,30.0,0.0,0,2.0,0.0,0.0,0.1,2.0,0.0,21.0,26.0,80.8,2.0,23.0,2.0,1.0,0.0,/en/matches/24fb8eca/Liverpool-Fulham-May-3-2023-Premier-League,0.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-05-08,Mon,Premier League,Matchweek 35,Home,W 5–3,Fulham,Leicester City,Y,RW,81,0,1,0,0,0,0,0,0,49.0,0.0,0,1.0,0.0,0.0,0.4,3.0,1.0,28.0,38.0,73.7,3.0,29.0,2.0,3.0,0.0,/en/matches/9a5efecc/Fulham-Leicester-City-May-8-2023-Premier-League,1.0,0.0,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-05-13,Sat,Premier League,Matchweek 36,Away,W 2–0,Fulham,Southampton,Y,RW,77,0,1,0,0,0,0,0,0,39.0,0.0,2,1.0,0.0,0.0,0.2,4.0,1.0,27.0,30.0,90.0,6.0,25.0,2.0,4.0,2.0,/en/matches/e05f67be/Southampton-Fulham-May-13-2023-Premier-League,1.0,0.3333333333333333,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-05-20,Sat,Premier League,Matchweek 37,Home,D 2–2,Fulham,Crystal Palace,Y,RW,79,0,0,0,0,1,0,0,0,32.0,1.0,0,1.0,0.1,0.1,0.0,3.0,2.0,17.0,23.0,73.9,2.0,20.0,2.0,3.0,1.0,/en/matches/844f2c37/Fulham-Crystal-Palace-May-20-2023-Premier-League,0.5,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,2023-05-28,Sun,Premier League,Matchweek 38,Away,L 1–2,Fulham,Manchester Utd,Y,RW,65,0,0,0,0,1,0,0,0,27.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,18.0,77.8,1.0,17.0,1.0,1.0,0.0,/en/matches/64823dc9/Manchester-United-Fulham-May-28-2023-Premier-League,0.0,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,2023-06-16,Fri,Euro Qualifying,Group stage,Home,L 2–4,wls Wales,am Armenia,Y,AM,82,1,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/f0f5c8aa/Wales-Armenia-June-16-2023-Euro-Qualifying,0.0,0.5,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,2023-06-19,Mon,Euro Qualifying,Group stage,Away,L 0–2,wls Wales,tr Türkiye,Y,AM,83,0,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/b8b98c83/Turkiye-Wales-June-19-2023-Euro-Qualifying,0.0,0.1666666666666666,0.5
