,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-10,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,LB,90,0,0,0,1,1,0,2,0,1,0,0,0,9,1,1,50.0,/en/matches/7728bd7e/Bournemouth-Manchester-City-August-25-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,LB,90,0,0,0,2,0,0,2,1,1,0,0,0,5,3,0,100.0,/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League
2,2019-08-10,Sat,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,LB,90,0,0,0,2,0,0,3,1,2,0,0,0,5,2,1,66.7,/en/matches/1c7bccd4/Norwich-City-Manchester-City-September-14-2019-Premier-League
3,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019-08-10,Sat,Matchweek 7,Away,W 3–1,Manchester City,Everton,Y,LB,90,0,0,0,2,0,0,2,2,3,0,0,0,4,3,3,50.0,/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League
5,2019-08-10,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,N,LB,45,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0.0,/en/matches/0481092b/Manchester-City-Wolverhampton-Wanderers-October-6-2019-Premier-League
6,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-10,Sun,Matchweek 17,Away,W 3–0,Manchester City,Arsenal,N,LB,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,100.0,/en/matches/bed05936/Arsenal-Manchester-City-December-15-2019-Premier-League
8,2019-08-10,Sat,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,N,"On matchday squad, but did not play",/en/matches/733c0243/Manchester-City-Leicester-City-December-21-2019-Premier-League,,,,,,,,,,,,,,,,,
9,2019-08-10,Fri,Matchweek 19,Away,L 2–3,Manchester City,Wolves,N,"On matchday squad, but did not play",/en/matches/6defd3a2/Wolverhampton-Wanderers-Manchester-City-December-27-2019-Premier-League,,,,,,,,,,,,,,,,,
10,2019-08-10,Sun,Matchweek 20,Home,W 2–0,Manchester City,Sheffield Utd,Y,"LB,WB",90,0,0,0,0,0,0,2,0,4,0,0,0,7,3,3,50.0,/en/matches/aaada016/Manchester-City-Sheffield-United-December-29-2019-Premier-League
11,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2019-08-10,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,WB,90,0,0,0,1,0,0,2,3,0,0,0,0,4,1,2,33.3,/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League
13,2019-08-10,Sun,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,Y,LB,59,2,1,1,2,0,0,1,2,2,0,0,0,6,0,1,0.0,/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League
14,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-10,Sun,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,Y,LB,76,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,,/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League
16,2019-08-10,Wed,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/5825b217/Manchester-City-Arsenal-June-17-2020-Premier-League,,,,,,,,,,,,,,,,,
17,2019-08-10,Mon,Matchweek 30,Home,W 5–0,Manchester City,Burnley,Y,LB,90,0,0,0,0,0,0,1,1,0,0,0,0,5,4,5,44.4,/en/matches/b1d3ebde/Manchester-City-Burnley-June-22-2020-Premier-League
18,2019-08-10,Thu,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,N,LB,32,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,,/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League
19,2019-08-10,Thu,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,N,"On matchday squad, but did not play",/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League,,,,,,,,,,,,,,,,,
20,2019-08-10,Sun,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,LB,90,0,0,0,1,0,0,12,1,2,0,0,0,12,1,0,100.0,/en/matches/260c5c31/Southampton-Manchester-City-July-5-2020-Premier-League
21,2019-08-10,Wed,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,Y,LB,90,0,0,0,1,0,0,2,1,0,0,0,0,3,2,0,100.0,/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League
22,2019-08-10,Sat,Matchweek 35,Away,W 5–0,Manchester City,Brighton,N,LB,27,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,100.0,/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
23,2019-08-10,Wed,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,N,LB,14,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0,/en/matches/eff6988f/Manchester-City-Bournemouth-July-15-2020-Premier-League
24,2019-08-10,Tue,Matchweek 37,Away,W 4–0,Manchester City,Watford,N,LB,27,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,,/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League
25,2019-08-10,Sun,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,N,"On matchday squad, but did not play",/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League,,,,,,,,,,,,,,,,,
