,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-07-28,Sun,Série A,Matchweek 12,Home,W 3–2,Flamengo,Botafogo (RJ),Y,CB,90,0,0,0,0,0,0,0,0,62,1,3,0,0.0,0.0,0.0,0,0,43,53,81.1,8,42,1,0,0,/en/matches/6b29065c/Flamengo-Botafogo-RJ-July-28-2019-Serie-A
1,2019-07-31,Wed,Libertadores,Round of 16,Home,W 2 (4)–0 (2),br Flamengo,ec CS Emelec,Y,CB,120,0,0,0,0,0,0,0,0,72,0,2,2,0.0,0.0,0.0,0,0,55,60,91.7,4,39,1,0,0,/en/matches/164fb2e3/Flamengo-CS-Emelec-July-31-2019-Copa-Libertadores
2,2019-08-04,Sun,Série A,Matchweek 13,Away,L 0–3,Flamengo,Bahia,Y,CB,90,0,0,0,0,1,0,0,0,72,0,0,0,0.1,0.1,0.0,1,0,53,67,79.1,3,38,0,0,0,/en/matches/745c6d8d/Bahia-Flamengo-August-4-2019-Serie-A
3,2019-08-10,Sat,Série A,Matchweek 14,Home,W 3–1,Flamengo,Grêmio,Y,CB,90,0,0,0,0,0,0,1,0,65,0,0,1,0.0,0.0,0.0,1,0,57,60,95.0,4,52,1,0,0,/en/matches/86d74024/Flamengo-Gremio-August-10-2019-Serie-A
4,2019-08-17,Sat,Série A,Matchweek 15,Away,W 4–1,Flamengo,Vasco da Gama,Y,CB,90,0,0,0,0,0,0,0,0,59,2,2,0,0.0,0.0,0.6,4,0,44,48,91.7,3,37,0,1,1,/en/matches/8e623e1a/Classico-dos-Milhoes-Vasco-da-Gama-Flamengo-August-17-2019-Serie-A
5,2019-08-21,Wed,Libertadores,Quarter-finals,Home,W 2–0,br Flamengo,br Internacional,Y,CB,90,0,0,0,0,0,0,0,0,57,3,1,0,0.0,0.0,0.0,0,0,44,48,91.7,4,27,0,0,0,/en/matches/7e59a54e/Flamengo-Internacional-August-21-2019-Copa-Libertadores
6,2019-08-25,Sun,Série A,Matchweek 16,Away,W 3–0,Flamengo,Ceará,Y,CB,90,1,0,0,0,1,1,0,0,53,1,1,0,0.1,0.1,0.0,1,0,36,44,81.8,3,36,0,0,0,/en/matches/942b4dc9/Ceara-Flamengo-August-25-2019-Serie-A
7,2019-08-28,Wed,Libertadores,Quarter-finals,Away,D 1–1,br Flamengo,br Internacional,Y,CB,90,0,0,0,0,1,0,0,0,48,3,1,0,0.1,0.1,0.0,0,0,22,31,71.0,1,16,0,0,0,/en/matches/5c28f6ff/Internacional-Flamengo-August-28-2019-Copa-Libertadores
8,2019-09-01,Sun,Série A,Matchweek 17,Home,W 3–0,Flamengo,Palmeiras,Y,CB,90,0,0,0,0,0,0,0,0,68,0,2,0,0.0,0.0,0.0,0,0,60,64,93.8,3,42,1,0,0,/en/matches/f72d82f6/Flamengo-Palmeiras-September-1-2019-Serie-A
9,2019-09-07,Sat,Série A,Matchweek 18,Away,W 3–0,Flamengo,Avaí,Y,CB,90,1,0,0,0,1,1,1,0,61,0,3,0,0.0,0.0,0.0,0,0,50,55,90.9,3,30,1,0,0,/en/matches/2bb6a66b/Avai-Flamengo-September-7-2019-Serie-A
10,2019-09-14,Sat,Série A,Matchweek 19,Home,W 1–0,Flamengo,Santos,Y,CB,90,0,0,0,0,0,0,0,0,46,1,0,2,0.0,0.0,0.0,0,0,29,42,69.0,4,32,1,0,0,/en/matches/7ab189ed/Flamengo-Santos-September-14-2019-Serie-A
11,2019-09-21,Sat,Série A,Matchweek 20,Away,W 2–1,Flamengo,Cruzeiro,Y,CB,90,0,0,0,0,0,0,0,0,62,1,1,0,0.0,0.0,0.0,1,0,50,57,87.7,2,36,0,0,0,/en/matches/db4c58a0/Cruzeiro-Flamengo-September-21-2019-Serie-A
12,2019-09-25,Wed,Série A,Matchweek 21,Home,W 3–1,Flamengo,Internacional,Y,CB,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,1,0,41,44,93.2,2,32,1,1,1,/en/matches/366de6b1/Flamengo-Internacional-September-25-2019-Serie-A
13,2019-09-28,Sat,Série A,Matchweek 22,Home,D 0–0,Flamengo,São Paulo,Y,CB,90,0,0,0,0,1,0,0,0,69,2,1,0,0.4,0.4,0.0,2,0,56,61,91.8,9,48,3,0,0,/en/matches/9bcd9f48/Flamengo-Sao-Paulo-September-28-2019-Serie-A
14,2019-10-02,Wed,Libertadores,Semi-finals,Away,D 1–1,br Flamengo,br Grêmio,Y,CB,90,0,0,0,0,1,0,0,0,60,0,1,1,0.1,0.1,0.0,0,0,46,52,88.5,2,46,2,0,0,/en/matches/ea5bc76b/Gremio-Flamengo-October-2-2019-Copa-Libertadores
15,2019-10-06,Sun,Série A,Matchweek 23,Away,W 1–0,Flamengo,Chapecoense,Y,CB,90,0,0,0,0,3,0,0,0,86,1,1,0,0.2,0.2,0.0,0,0,68,77,88.3,12,51,1,0,0,/en/matches/3177e460/Chapecoense-Flamengo-October-6-2019-Serie-A
