,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Chelsea,Y,CM,90,0,0,0,0,0.0,0.0,0,0,46.0,0.0,2.0,2.0,0.0,0.0,0.2,3.0,0.0,31.0,38.0,81.6,5.0,29.0,0.0,1.0,1.0,/en/matches/3a917cee/Everton-Chelsea-August-6-2022-Premier-League,0.0,0.5
1,1,2022-08-13,Sat,Premier League,Matchweek 2,Away,L 1–2,Everton,Aston Villa,Y,"CM,RW",90,0,0,0,0,0.0,0.0,0,0,57.0,4.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,40.0,49.0,81.6,2.0,30.0,0.0,1.0,0.0,/en/matches/8cd71c65/Aston-Villa-Everton-August-13-2022-Premier-League,0.0,0.5
2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,D 1–1,Everton,Nott'ham Forest,Y,CM,90,0,0,0,0,1.0,0.0,1,0,63.0,2.0,1.0,1.0,0.1,0.1,0.2,6.0,0.0,42.0,54.0,77.8,4.0,39.0,2.0,3.0,2.0,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League,0.5,0.5
3,3,2022-08-23,Tue,EFL Cup,Second round,Away,W 1–0,Everton,Fleetwood Town,Y,CM,90,0,1,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2baf1ea7/Fleetwood-Town-Everton-August-23-2022-EFL-Cup,1.0,0.16666666666666666
4,4,2022-08-27,Sat,Premier League,Matchweek 4,Away,D 1–1,Everton,Brentford,Y,CM,90,0,0,0,0,2.0,1.0,0,0,53.0,5.0,0.0,1.0,0.1,0.1,0.1,1.0,0.0,39.0,42.0,92.9,5.0,24.0,0.0,0.0,0.0,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League,0.5,0.5
5,5,2022-08-30,Tue,Premier League,Matchweek 5,Away,D 1–1,Everton,Leeds United,Y,LM,90,0,1,0,0,0.0,0.0,0,0,36.0,2.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,16.0,25.0,64.0,4.0,22.0,2.0,4.0,2.0,/en/matches/42d294e5/Leeds-United-Everton-August-30-2022-Premier-League,0.5,0.6666666666666666
6,6,2022-09-03,Sat,Premier League,Matchweek 6,Home,D 0–0,Everton,Liverpool,Y,LM,90,0,0,0,0,1.0,0.0,0,0,46.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,33.0,38.0,86.8,5.0,16.0,0.0,2.0,0.0,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League,0.5,0.6666666666666666
7,7,2022-09-18,Sun,Premier League,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,LM,90,0,1,0,0,2.0,0.0,0,0,72.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,1.0,47.0,58.0,81.0,11.0,57.0,4.0,4.0,2.0,/en/matches/96e9dc0f/Everton-West-Ham-United-September-18-2022-Premier-League,1.0,0.5
8,8,2022-09-27,Tue,Friendlies (M),Friendlies (M),Neutral,L 1–2,ng Nigeria,dz Algeria,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/95056dac/Algeria-Nigeria-September-27-2022-Friendlies-M,0.0,0.6666666666666666
9,9,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,LM,90,0,1,0,0,0.0,0.0,0,0,60.0,3.0,1.0,1.0,0.0,0.0,0.2,3.0,1.0,36.0,48.0,75.0,5.0,31.0,5.0,3.0,2.0,/en/matches/06d00bcb/Southampton-Everton-October-1-2022-Premier-League,1.0,0.5
10,10,2022-10-09,Sun,Premier League,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,"RM,RB",90,1,0,0,0,2.0,1.0,0,0,61.0,1.0,2.0,0.0,0.1,0.1,0.1,2.0,0.0,34.0,52.0,65.4,3.0,36.0,1.0,4.0,1.0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League,0.0,0.6666666666666666
11,11,2022-10-15,Sat,Premier League,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,"CM,RB",90,0,0,0,0,0.0,0.0,0,0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,0.0,25.0,1.0,2.0,1.0,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League,0.0,0.3333333333333333
12,12,2022-10-19,Wed,Premier League,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,RM,72,0,0,0,0,0.0,0.0,0,0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,75.0,2.0,22.0,0.0,1.0,0.0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League,0.0,0.3333333333333333
13,13,2022-10-22,Sat,Premier League,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,"AM,RW",90,0,2,0,0,1.0,0.0,0,0,51.0,2.0,0.0,3.0,0.0,0.0,0.4,3.0,2.0,32.0,37.0,86.5,4.0,28.0,3.0,1.0,0.0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League,1.0,0.0
14,14,2022-10-29,Sat,Premier League,Matchweek 14,Away,D 0–0,Everton,Fulham,Y,AM,90,0,0,0,0,0.0,0.0,0,0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,40.0,72.5,5.0,25.0,2.0,1.0,1.0,/en/matches/9c4402e1/Fulham-Everton-October-29-2022-Premier-League,0.5,0.3333333333333333
15,15,2022-11-05,Sat,Premier League,Matchweek 15,Home,L 0–2,Everton,Leicester City,Y,RM,90,0,0,0,0,3.0,0.0,0,0,60.0,2.0,0.0,1.0,0.3,0.3,0.5,5.0,0.0,41.0,49.0,83.7,11.0,37.0,3.0,0.0,0.0,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League,0.0,0.5
16,16,2022-11-08,Tue,EFL Cup,Third round,Away,L 1–4,Everton,Bournemouth,N,,39,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9900f678/Bournemouth-Everton-November-8-2022-EFL-Cup,0.0,0.5
17,17,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,RM,90,0,0,0,0,1.0,1.0,0,0,55.0,4.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,39.0,46.0,84.8,5.0,39.0,3.0,1.0,0.0,/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League,0.0,0.16666666666666666
18,18,2022-11-17,Thu,Friendlies (M),Friendlies (M),Neutral,L 0–4,ng Nigeria,pt Portugal,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/3ed2fbd3/Portugal-Nigeria-November-17-2022-Friendlies-M,0.0,0.0
19,19,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 1–2,Everton,Wolves,Y,RM,90,0,0,0,0,2.0,1.0,0,0,59.0,0.0,1.0,0.0,0.3,0.3,0.0,3.0,0.0,40.0,51.0,78.4,5.0,37.0,2.0,3.0,2.0,/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League,0.0,0.0
20,20,2022-12-31,Sat,Premier League,Matchweek 18,Away,D 1–1,Everton,Manchester City,Y,"CM,RM",90,0,0,0,0,0.0,0.0,0,0,36.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,0.0,22.0,0.0,2.0,0.0,/en/matches/bcfb66ff/Manchester-City-Everton-December-31-2022-Premier-League,0.5,0.0
