,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2023-08-12,Sat,Premier League,Matchweek 1,Home,W 5–1,Newcastle Utd,Aston Villa,Y*,RB,90,0,0,0,0,0,0,0,0,91,0,1,1,0.0,0.0,0.4,6,0,68,83,81.9,5,58,0,1,1,/en/matches/8ff2f8fe/Newcastle-United-Aston-Villa-August-12-2023-Premier-League
1,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 0–1,Newcastle Utd,Manchester City,Y*,RB,90,0,0,0,0,0,0,0,0,84,0,2,4,0.0,0.0,0.0,2,0,61,75,81.3,6,51,0,2,2,/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League
2,2023-08-27,Sun,Premier League,Matchweek 3,Home,L 1–2,Newcastle Utd,Liverpool,Y*,RB,90,0,0,0,0,0,0,1,0,110,2,1,0,0.0,0.0,0.3,8,0,86,105,81.9,11,63,5,3,2,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League
3,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–3,Newcastle Utd,Brighton,Y*,RB,90,0,0,0,0,0,0,0,0,82,3,1,2,0.0,0.0,0.0,2,0,60,75,80.0,5,36,1,0,0,/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League
4,2023-09-12,Tue,Friendlies (M),Friendlies (M),Away,W 3–1,eng England,sct Scotland,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1461ddd6/Scotland-England-September-12-2023-Friendlies-M
5,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Newcastle Utd,Brentford,Y*,RB,90,0,0,0,0,1,0,0,0,104,1,1,0,0.0,0.0,0.2,3,0,71,95,74.7,7,32,2,1,1,/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League
6,2023-09-19,Tue,Champions Lg,Group stage,Away,D 0–0,eng Newcastle Utd,it Milan,Y*,RB,90,0,0,0,0,0,0,0,0,82,2,1,3,0.0,0.0,0.0,2,0,57,68,83.8,11,48,5,2,0,/en/matches/19789895/Milan-Newcastle-United-September-19-2023-Champions-League
7,2023-09-24,Sun,Premier League,Matchweek 6,Away,W 8–0,Newcastle Utd,Sheffield Utd,Y*,RB,69,0,3,0,0,0,0,0,0,74,2,0,1,0.0,0.0,0.9,5,3,57,70,81.4,7,46,2,1,1,/en/matches/cf4fef85/Sheffield-United-Newcastle-United-September-24-2023-Premier-League
8,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–0,Newcastle Utd,Burnley,Y,RB,90,0,1,0,0,1,0,0,0,116,4,0,1,0.0,0.0,0.7,6,1,84,110,76.4,6,39,0,0,0,/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League
9,2023-10-04,Wed,Champions Lg,Group stage,Home,W 4–1,eng Newcastle Utd,fr Paris S-G,Y,RB,90,0,1,0,0,1,0,0,0,45,1,2,0,0.0,0.0,0.3,4,1,29,39,74.4,2,21,1,0,0,/en/matches/4d5a6bf1/Newcastle-United-Paris-Saint-Germain-October-4-2023-Champions-League
