,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-09-14,Sat,Matchweek 7,Away,L 0–2,Brighton,Chelsea,N,LB,45,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0.0,/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
1,2019-09-14,Sat,Matchweek 8,Home,W 3–0,Brighton,Tottenham,N,"WB,LM",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League
