,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-09-12,Sun,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,N,FW,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League
1,2020-09-12,Sat,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,Y,LM,45,19,18,1,0,0,1,0,1,0,0,0,0,15,0,1,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League
2,2020-09-12,Mon,Matchweek 5,Home,L 0–1,Leeds United,Wolves,N,"On matchday squad, but did not play",/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,,,,,,,,,,,,,,,,
3,2020-09-12,Fri,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,LB,90,55,40,15,1,0,0,3,14,0,0,0,0,45,0,1,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League
4,2020-09-12,Mon,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,N,LB,10,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League
5,2020-09-12,Sat,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,CM,90,77,69,8,1,0,0,3,7,0,0,0,0,63,0,1,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League
6,2020-09-12,Sun,Matchweek 9,Home,D 0–0,Leeds United,Arsenal,Y,LB,90,75,70,5,1,0,0,4,4,0,0,0,0,64,0,0,/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League
7,2020-09-12,Sat,Matchweek 10,Away,W 1–0,Leeds United,Everton,Y,LM,90,58,56,2,0,0,0,2,2,0,0,0,0,46,0,2,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League
8,2020-09-12,Sat,Matchweek 11,Away,L 1–3,Leeds United,Chelsea,Y,LB,68,37,33,4,1,0,0,0,3,0,0,0,0,26,0,0,/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League
9,2020-09-12,Fri,Matchweek 12,Home,L 1–2,Leeds United,West Ham,Y,LB,45,33,26,7,0,0,0,4,7,0,0,0,0,29,0,2,/en/matches/2d36ffad/Leeds-United-West-Ham-United-December-11-2020-Premier-League
