,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,Premier League,Matchweek 2,Away,L 0–5,Norwich City,Manchester City,N,LB,45,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,9,1,1,0,Match Report
2,Tue,EFL Cup,Second round,Home,W 6–0,Norwich City,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Tue,EFL Cup,Third round,Home,L 0–3,Norwich City,Liverpool,Y,RW,68,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5,Fri,PL2 — Div. 2,Matchweek 11,Home,W 4–2,Norwich City,Nottingham Forest,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mon,PL2 — Div. 2,Matchweek 13,Away,W 5–0,Norwich City,Wolves,Y,LB,90,1,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
8,Sat,Premier League,Matchweek 16,Home,L 0–1,Norwich City,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Tue,Premier League,Matchweek 17,Home,L 0–2,Norwich City,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sun,Premier League,Matchweek 19,Home,L 0–5,Norwich City,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Tue,Premier League,Matchweek 20,Away,L 0–3,Norwich City,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Sat,FA Cup,Third round proper,Home,W 2–1,P'borough Utd,Bristol Rovers,N,,45,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
13,Sat,Championship,Matchweek 27,Home,L 1–4,P'borough Utd,Coventry City,Y,"WB,LB",90,0,0,0,0,1,0,1,0,64,3,0,1,0.1,0.1,0.1,2,0,39,51,76.5,2,34,3,4,1,Match Report
14,Sat,Championship,Matchweek 28,Away,L 0–3,P'borough Utd,West Brom,Y,WB,90,0,0,0,0,0,0,0,0,42,4,0,2,0.0,0.0,0.0,0,0,19,31,61.3,0,19,0,3,1,Match Report
15,Tue,Championship,Matchweek 25,Away,D 2–2,P'borough Utd,Birmingham City,Y,WB,90,0,0,0,0,0,0,0,0,58,2,2,1,0.0,0.0,0.4,3,0,28,43,65.1,2,28,0,3,2,Match Report
16,Sat,Championship,Matchweek 29,Home,L 0–2,P'borough Utd,Sheffield Utd,Y,WB,90,0,0,0,0,0,0,0,0,52,3,1,1,0.0,0.0,0.0,0,0,26,38,68.4,1,26,0,4,3,Match Report
17,Sat,FA Cup,Fourth round proper,Home,W 2–0,P'borough Utd,QPR,Y,DM,89,0,1,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report
18,Wed,Championship,Matchweek 31,Away,L 0–4,P'borough Utd,Cardiff City,Y,"RB,WB",90,0,0,0,0,0,0,1,0,74,1,3,0,0.0,0.0,0.0,0,0,54,64,84.4,1,53,0,1,0,Match Report
19,Sat,Championship,Matchweek 32,Home,L 0–1,P'borough Utd,Preston,N,LB,30,0,0,0,0,0,0,0,0,31,2,0,1,0.0,0.0,0.0,0,0,16,24,66.7,0,7,0,0,0,Match Report
20,Wed,Championship,Matchweek 24,Home,D 0–0,P'borough Utd,Reading,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sat,Championship,Matchweek 33,Away,L 0–1,P'borough Utd,Derby County,N,LB,54,0,0,0,0,0,0,0,0,35,6,1,0,0.0,0.0,0.0,0,0,21,28,75.0,0,17,0,0,0,Match Report
22,Wed,Championship,Matchweek 34,Away,L 1–2,P'borough Utd,Fulham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sat,Championship,Matchweek 35,Home,L 0–3,P'borough Utd,Hull City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Tue,FA Cup,Fifth round proper,Home,L 0–2,P'borough Utd,Manchester City,N,,12,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
25,Fri,Championship,Matchweek 36,Away,L 0–3,P'borough Utd,Huddersfield,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Tue,Championship,Matchweek 26,Away,D 1–1,P'borough Utd,Bournemouth,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat,Championship,Matchweek 37,Home,D 2–2,P'borough Utd,Stoke City,N,WB,20,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,1,0,0,0,Match Report
28,Wed,Championship,Matchweek 38,Home,L 2–3,P'borough Utd,Swansea City,Y,LM,90,0,0,0,0,1,0,0,0,43,4,2,2,0.1,0.1,0.0,2,0,17,29,58.6,0,23,4,6,5,Match Report
29,Sun,Championship,Matchweek 39,Away,W 3–1,P'borough Utd,QPR,Y,WB,45,0,0,0,0,0,0,1,0,24,3,1,0,0.0,0.0,0.0,0,0,11,16,68.8,1,17,1,2,1,Match Report
30,Sat,Championship,Matchweek 40,Home,L 0–4,P'borough Utd,Middlesbrough,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Tue,Championship,Matchweek 30,Home,D 1–1,P'borough Utd,Luton Town,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sat,Championship,Matchweek 41,Away,D 1–1,P'borough Utd,Bristol City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Mon,Championship,Matchweek 43,Away,W 2–0,P'borough Utd,Barnsley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Sat,Championship,Matchweek 44,Home,L 0–1,P'borough Utd,Nott'ham Forest,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Fri,PL2 — Div. 2,Matchweek 26,Home,L 0–2,Norwich City,Wolves,Y,RB,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
37,Tue,PL2 — Div. 2,Semi-finals,Away,D 1 (4)–1 (5),Norwich City,Wolves,Y,RB,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
38,,,,,6-3-11,,,14/20,,"1,427",2,3,0,0,3,1,3,0,445,29,14,8,0.2,0.2,0.5,8,0,240,336,71.4,8,234,9,24,13,
