,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-09-28,Sat,Premier League,Matchweek 7,Home,L 1–3,Everton,Manchester City,Y,LB,90,0,0,0,0,1,0,0,0,45.0,2.0,1,1.0,0.1,0.1,0.4,2.0,0.0,30.0,41.0,73.2,0.0,18.0,0.0,0.0,0.0,/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League,0.0,0.3333333333333333,0.7261904761904762
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–1,Everton,Burnley,Y,LB,90,0,0,0,0,0,0,0,0,69.0,0.0,1,0.0,0.0,0.0,0.2,3.0,0.0,41.0,67.0,61.2,1.0,43.0,1.0,0.0,0.0,/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League,0.0,0.3333333333333333,0.630952380952381
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-11,Fri,UEFA Euro Qualifying,Group stage,Away,W 1–0,fr France,is Iceland,Y,LB,90,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/f17ec8e1/Iceland-France-October-11-2019-UEFA-Euro-Qualifying,1.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-19,Sat,Premier League,Matchweek 9,Home,W 2–0,Everton,West Ham,Y*,LB,90,0,0,0,0,1,0,0,0,70.0,4.0,1,0.0,0.1,0.1,0.2,7.0,0.0,41.0,64.0,64.1,1.0,22.0,1.0,0.0,0.0,/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League,1.0,0.3333333333333333,0.2857142857142856
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-10-26,Sat,Premier League,Matchweek 10,Away,L 2–3,Everton,Brighton,Y*,LB,90,0,0,0,0,0,0,0,0,81.0,4.0,1,2.0,0.0,0.0,0.2,6.0,0.0,54.0,65.0,83.1,5.0,42.0,3.0,0.0,0.0,/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League,0.0,0.6666666666666666,0.3571428571428571
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-10-29,Tue,EFL Cup,Fourth round,Home,W 2–0,Everton,Watford,Y,LB,90,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/bd7203ba/Everton-Watford-October-29-2019-EFL-Cup,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-03,Sun,Premier League,Matchweek 11,Home,D 1–1,Everton,Tottenham,Y*,LB,90,0,1,0,0,0,0,0,0,79.0,4.0,0,1.0,0.0,0.0,0.4,3.0,1.0,44.0,69.0,63.8,7.0,40.0,3.0,1.0,1.0,/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League,0.5,0.6666666666666666,0.5238095238095238
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-09,Sat,Premier League,Matchweek 12,Away,W 2–1,Everton,Southampton,Y,LB,90,0,0,0,0,1,0,0,0,87.0,1.0,3,3.0,0.0,0.0,0.5,9.0,0.0,48.0,76.0,63.2,7.0,20.0,1.0,0.0,0.0,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League,1.0,0.5,0.1547619047619047
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-14,Thu,UEFA Euro Qualifying,Group stage,Home,W 2–1,fr France,md Moldova,Y,LB,90,0,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/cb31fd02/France-Moldova-November-14-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-11-17,Sun,UEFA Euro Qualifying,Group stage,Away,W 2–0,fr France,al Albania,N,,16,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b394c10b/Albania-France-November-17-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 0–2,Everton,Norwich City,Y,LB,90,0,0,0,0,1,1,0,0,85.0,3.0,0,2.0,0.1,0.1,0.2,6.0,0.0,51.0,77.0,66.2,5.0,31.0,0.0,1.0,0.0,/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League,0.0,1.0,0.119047619047619
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-01,Sun,Premier League,Matchweek 14,Away,L 1–2,Everton,Leicester City,Y,"LM,WB",90,0,0,0,0,0,0,0,0,68.0,4.0,4,1.0,0.0,0.0,0.2,4.0,0.0,26.0,52.0,50.0,2.0,33.0,4.0,2.0,2.0,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League,0.0,0.6666666666666666,0.8974358974358974
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-04,Wed,Premier League,Matchweek 15,Away,L 2–5,Everton,Liverpool,Y,LB,90,0,0,0,0,1,0,0,0,73.0,2.0,3,1.0,0.1,0.1,0.1,1.0,0.0,34.0,58.0,58.6,7.0,21.0,3.0,1.0,0.0,/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League,0.0,0.3333333333333333,0.8452380952380952
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-07,Sat,Premier League,Matchweek 16,Home,W 3–1,Everton,Chelsea,Y,LB,81,0,0,0,0,0,0,1,0,42.0,7.0,1,1.0,0.0,0.0,0.1,1.0,0.0,20.0,28.0,71.4,0.0,15.0,1.0,1.0,1.0,/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League,1.0,0.0,0.5256410256410257
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2019-12-15,Sun,Premier League,Matchweek 17,Away,D 1–1,Everton,Manchester Utd,Y,LB,24,0,0,0,0,0,0,0,0,10.0,0.0,1,0.0,0.0,0.0,0.1,1.0,0.0,7.0,10.0,70.0,1.0,6.0,0.0,0.0,0.0,/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League,0.5,0.3333333333333333,0.858974358974359
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2019-12-21,Sat,Premier League,Matchweek 18,Home,D 0–0,Everton,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,65.0,4.0,1,1.0,0.0,0.0,0.0,3.0,0.0,39.0,55.0,70.9,9.0,26.0,0.0,1.0,1.0,/en/matches/b9d1d1a7/Everton-Arsenal-December-21-2019-Premier-League,0.5,0.5,0.4358974358974358
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 1–0,Everton,Burnley,Y,WB,90,0,0,0,0,2,0,0,0,68.0,0.0,1,1.0,0.1,0.1,0.1,4.0,0.0,43.0,59.0,72.9,0.0,28.0,1.0,2.0,1.0,/en/matches/b23c6c90/Everton-Burnley-December-26-2019-Premier-League,1.0,0.6666666666666666,0.6547619047619049
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 1–2,Everton,Manchester City,Y,"WB,LB",90,0,0,0,0,0,0,0,0,43.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,25.0,36.0,69.4,2.0,16.0,0.0,1.0,1.0,/en/matches/ed58271e/Manchester-City-Everton-January-1-2020-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-01-05,Sun,FA Cup,Third round,Away,L 0–1,Everton,Liverpool,Y,DM,90,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,,,/en/matches/a1234464/Merseyside-Derby-Liverpool-Everton-January-5-2020-FA-Cup,0.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-01-11,Sat,Premier League,Matchweek 22,Home,W 1–0,Everton,Brighton,Y,LB,84,0,1,0,0,0,0,0,0,71.0,1.0,0,0.0,0.0,0.0,0.4,5.0,1.0,53.0,69.0,76.8,4.0,39.0,4.0,0.0,0.0,/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Everton,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,54.0,0.0,2,1.0,0.0,0.0,0.7,7.0,1.0,29.0,47.0,61.7,4.0,22.0,1.0,0.0,0.0,/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League,0.5,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-01-21,Tue,Premier League,Matchweek 24,Home,D 2–2,Everton,Newcastle Utd,Y*,LB,90,0,1,0,0,2,0,0,0,81.0,1.0,0,0.0,0.1,0.1,0.4,3.0,1.0,57.0,72.0,79.2,6.0,43.0,1.0,1.0,1.0,/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League,0.5,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-02-01,Sat,Premier League,Matchweek 25,Away,W 3–2,Everton,Watford,Y,LB,90,0,0,0,0,2,0,0,0,51.0,4.0,1,2.0,0.1,0.1,0.0,1.0,0.0,25.0,41.0,61.0,1.0,17.0,0.0,0.0,0.0,/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-02-08,Sat,Premier League,Matchweek 26,Home,W 3–1,Everton,Crystal Palace,Y,LB,90,0,0,0,0,1,1,0,0,86.0,4.0,2,0.0,0.1,0.1,0.2,6.0,0.0,42.0,65.0,64.6,3.0,31.0,3.0,6.0,3.0,/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-03-08,Sun,Premier League,Matchweek 29,Away,L 0–4,Everton,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,58.0,3.0,1,2.0,0.0,0.0,0.0,0.0,0.0,32.0,47.0,68.1,3.0,32.0,1.0,3.0,1.0,/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League,0.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-06-21,Sun,Premier League,Matchweek 30,Home,D 0–0,Everton,Liverpool,Y,LB,90,0,0,0,0,0,0,1,0,55.0,3.0,1,2.0,0.0,0.0,0.1,1.0,0.0,25.0,43.0,58.1,0.0,16.0,2.0,0.0,0.0,/en/matches/603174fb/Merseyside-Derby-Everton-Liverpool-June-21-2020-Premier-League,0.5,0.6666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-06-24,Wed,Premier League,Matchweek 31,Away,W 1–0,Everton,Norwich City,Y,"LB,LM",90,0,1,0,0,1,0,0,0,69.0,1.0,0,1.0,0.1,0.1,0.3,3.0,1.0,35.0,55.0,63.6,3.0,33.0,1.0,1.0,1.0,/en/matches/49724d90/Norwich-City-Everton-June-24-2020-Premier-League,1.0,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-07-01,Wed,Premier League,Matchweek 32,Home,W 2–1,Everton,Leicester City,Y,LB,90,0,0,0,0,1,0,0,0,51.0,2.0,0,1.0,0.0,0.0,0.2,3.0,1.0,30.0,40.0,75.0,4.0,14.0,1.0,2.0,1.0,/en/matches/c2c7ebbf/Everton-Leicester-City-July-1-2020-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-07-06,Mon,Premier League,Matchweek 33,Away,L 0–1,Everton,Tottenham,Y,LB,90,0,0,0,0,0,0,0,0,76.0,3.0,2,2.0,0.0,0.0,0.0,2.0,0.0,36.0,62.0,58.1,3.0,21.0,0.0,0.0,0.0,/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League,0.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-09,Thu,Premier League,Matchweek 34,Home,D 1–1,Everton,Southampton,Y,"WB,LB",90,0,1,0,0,3,0,1,0,70.0,1.0,1,2.0,0.2,0.2,0.4,4.0,1.0,36.0,56.0,64.3,5.0,29.0,3.0,4.0,3.0,/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League,0.5,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 0–3,Everton,Wolves,Y,"LB,CB",90,0,0,0,0,1,0,1,0,86.0,2.0,4,3.0,0.1,0.1,0.1,4.0,0.0,54.0,72.0,75.0,6.0,38.0,4.0,0.0,0.0,/en/matches/476e8583/Wolverhampton-Wanderers-Everton-July-12-2020-Premier-League,0.0,0.5,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-16,Thu,Premier League,Matchweek 36,Home,D 1–1,Everton,Aston Villa,Y,LB,90,0,0,0,0,1,0,1,0,70.0,2.0,0,0.0,0.1,0.1,0.0,4.0,1.0,45.0,62.0,72.6,6.0,36.0,7.0,0.0,0.0,/en/matches/f855bc55/Everton-Aston-Villa-July-16-2020-Premier-League,0.5,0.1666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-07-20,Mon,Premier League,Matchweek 37,Away,W 1–0,Everton,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,0,0,75.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,46.0,64.0,71.9,1.0,19.0,0.0,2.0,1.0,/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League,1.0,0.3333333333333333,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 1–3,Everton,Bournemouth,Y,LB,69,0,0,0,0,0,0,0,0,66.0,1.0,0,1.0,0.0,0.0,0.1,2.0,0.0,46.0,60.0,76.7,3.0,26.0,4.0,1.0,1.0,/en/matches/2a3b8f05/Everton-Bournemouth-July-26-2020-Premier-League,0.0,0.5,0.5
