,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-29,Sun,Premier League,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,RB,90,0,0,0,0,2.0,1.0,0,0,60.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,49.0,79.6,5.0,19.0,1.0,2.0,1.0,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League,0.5,0.8333333333333334,0.9047619047619048
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-03,Thu,Europa Lg,Group stage,Away,D 3–3,eng Tottenham,at LASK,N,RW,9,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,2.0,5.0,1.0,0.0,0.0,/en/matches/ed9c3138/LASK-Tottenham-Hotspur-December-3-2020-Europa-League,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-06,Sun,Premier League,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,RB,90,0,0,0,0,0.0,0.0,0,0,49.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,80.0,2.0,12.0,1.0,2.0,1.0,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League,1.0,0.6666666666666666,0.4358974358974358
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-13,Sun,Premier League,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,RB,90,0,0,0,0,1.0,0.0,0,0,63.0,1.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,33.0,56.0,58.9,1.0,41.0,1.0,0.0,0.0,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League,0.5,0.6666666666666666,0.4102564102564102
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,Y,RB,90,0,0,0,0,0.0,0.0,0,0,56.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,62.9,1.0,23.0,1.0,2.0,0.0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League,0.0,0.6666666666666666,0.6515151515151516
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,Y,RB,63,0,0,0,0,0.0,0.0,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,63.4,2.0,28.0,3.0,2.0,1.0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League,0.0,0.5,0.7023809523809523
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-05,Tue,EFL Cup,Semi-finals,Home,W 2–0,Tottenham,Brentford,Y,RB,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/13c2e637/Tottenham-Hotspur-Brentford-January-5-2021-EFL-Cup,1.0,0.1666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-13,Wed,Premier League,Matchweek 16,Home,D 1–1,Tottenham,Fulham,Y,RB,90,0,0,0,0,0.0,0.0,0,0,76.0,3.0,0.0,2.0,0.0,0.0,1.1,5.0,0.0,54.0,66.0,81.8,3.0,38.0,1.0,1.0,1.0,/en/matches/fcad17a1/Tottenham-Hotspur-Fulham-January-13-2021-Premier-League,0.5,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-17,Sun,Premier League,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,RM,90,1,0,0,0,1.0,1.0,0,0,56.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,37.0,49.0,75.5,1.0,23.0,3.0,1.0,0.0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League,1.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-01-28,Thu,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,Y,RM,45,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,3.0,9.0,0.0,1.0,1.0,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,0.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-02-04,Thu,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,Y,RB,90,0,0,0,0,1.0,0.0,0,0,48.0,3.0,1.0,3.0,0.1,0.1,0.3,2.0,0.0,31.0,37.0,83.8,3.0,25.0,1.0,0.0,0.0,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,0.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-07,Sun,Premier League,Matchweek 23,Home,W 2–0,Tottenham,West Brom,Y,RB,67,0,0,0,0,2.0,1.0,0,0,53.0,1.0,0.0,1.0,0.1,0.1,0.1,4.0,0.0,36.0,43.0,83.7,1.0,21.0,2.0,4.0,2.0,/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-28,Sun,Premier League,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,RB,80,0,0,0,0,1.0,0.0,0,0,92.0,2.0,1.0,1.0,0.0,0.0,0.1,3.0,0.0,68.0,79.0,86.1,2.0,46.0,1.0,3.0,2.0,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-03-11,Thu,Europa Lg,Round of 16,Home,W 2–0,eng Tottenham,hr Dinamo Zagreb,Y,RB,90,0,0,0,0,1.0,0.0,0,0,84.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,71.0,77.5,1.0,44.0,2.0,2.0,1.0,/en/matches/aae446a1/Tottenham-Hotspur-Dinamo-Zagreb-March-11-2021-Europa-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-03-18,Thu,Europa Lg,Round of 16,Away,L 0–3,eng Tottenham,hr Dinamo Zagreb,Y,RB,107,0,0,0,0,1.0,0.0,0,0,89.0,5.0,2.0,1.0,0.1,0.1,0.0,1.0,0.0,61.0,78.0,78.2,5.0,45.0,1.0,2.0,2.0,/en/matches/ba935638/Dinamo-Zagreb-Tottenham-Hotspur-March-18-2021-Europa-League,0.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-03-26,Fri,Africa Cup of Nations qualification,Group stage,Away,W 3–0,ci Côte d'Ivoire,ne Niger,Y*,RB,90,1,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c01faab5/Niger-Cote-dIvoire-March-26-2021-Africa-Cup-of-Nations-qualification,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-03-30,Tue,Africa Cup of Nations qualification,Group stage,Home,W 3–1,ci Côte d'Ivoire,et Ethiopia,Y*,RB,90,0,1,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/dea2368c/Cote-dIvoire-Ethiopia-March-30-2021-Africa-Cup-of-Nations-qualification,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-04-11,Sun,Premier League,Matchweek 31,Home,L 1–3,Tottenham,Manchester Utd,Y,RB,90,0,0,0,0,3.0,0.0,0,0,63.0,3.0,2.0,1.0,0.2,0.2,0.1,2.0,0.0,41.0,48.0,85.4,7.0,21.0,3.0,1.0,0.0,/en/matches/a51d567c/Tottenham-Hotspur-Manchester-United-April-11-2021-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-04-16,Fri,Premier League,Matchweek 32,Away,D 2–2,Tottenham,Everton,Y,WB,90,0,0,0,0,0.0,0.0,0,0,50.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,24.0,34.0,70.6,1.0,24.0,0.0,1.0,0.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.5,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-04-21,Wed,Premier League,Matchweek 29,Home,W 2–1,Tottenham,Southampton,Y,RB,90,0,0,0,0,0.0,0.0,0,0,105.0,7.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,72.0,85.0,84.7,5.0,43.0,0.0,3.0,1.0,/en/matches/81a7befa/Tottenham-Hotspur-Southampton-April-21-2021-Premier-League,1.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-04-25,Sun,EFL Cup,Final,Away,L 0–1,Tottenham,Manchester City,Y,RB,89,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2c35f86e/Manchester-City-Tottenham-Hotspur-April-25-2021-EFL-Cup,0.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-05-02,Sun,Premier League,Matchweek 34,Home,W 4–0,Tottenham,Sheffield Utd,Y,RB,90,0,2,0,0,0.0,0.0,0,0,107.0,2.0,2.0,0.0,0.0,0.0,0.7,7.0,3.0,90.0,97.0,92.8,5.0,60.0,0.0,3.0,2.0,/en/matches/8b2e31ef/Tottenham-Hotspur-Sheffield-United-May-2-2021-Premier-League,1.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-05-08,Sat,Premier League,Matchweek 35,Away,L 1–3,Tottenham,Leeds United,Y,RB,90,0,0,0,0,1.0,1.0,0,0,57.0,3.0,1.0,1.0,0.1,0.1,0.0,3.0,0.0,33.0,42.0,78.6,4.0,26.0,2.0,2.0,1.0,/en/matches/4eecc9bb/Leeds-United-Tottenham-Hotspur-May-8-2021-Premier-League,0.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-06-12,Sat,Friendlies (M),Friendlies (M),Away,D 0–0,ci Côte d'Ivoire,gh Ghana,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9fb36e6d/Ghana-Cote-dIvoire-June-12-2021-Friendlies-M,0.5,0.3333333333333333,0.5
