,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2022-08-14,Sun,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,N,"LM,AM",17,12,12,0,0,0,0,1,0,0,0,0,0,10,0,0,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League
1,2022-08-14,Wed,Matchweek 5,Away,D 1–1,Tottenham,West Ham,N,AM,15,6,6,0,0,1,0,0,0,0,0,0,0,5,0,1,/en/matches/9f221621/West-Ham-United-Tottenham-Hotspur-August-31-2022-Premier-League
2,2022-08-14,Sat,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,"AM,FW",90,32,31,1,0,0,0,1,0,0,0,0,0,25,0,0,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League
3,2022-08-14,Sat,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,Y,AM,58,16,16,0,0,0,0,0,0,0,0,0,0,12,0,1,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League
4,2022-08-14,Sat,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,Y,AM,70,19,17,2,0,1,0,2,0,0,0,0,0,12,0,1,/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League
5,2022-08-14,Sat,Matchweek 10,Away,W 1–0,Tottenham,Brighton,N,"AM,CM,FW",21,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League
6,2022-08-14,Sat,Matchweek 11,Home,W 2–0,Tottenham,Everton,Y,AM,51,9,9,0,0,0,0,1,0,0,0,0,0,5,0,1,/en/matches/e42493f9/Tottenham-Hotspur-Everton-October-15-2022-Premier-League
7,2022-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-14,Sat,Matchweek 16,Home,W 4–3,Tottenham,Leeds United,Y,LW,68,20,19,1,0,1,1,0,0,0,0,0,0,17,0,0,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League
9,2022-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
10,2022-08-14,Sun,Matchweek 20,Home,L 0–2,Tottenham,Arsenal,N,"FW,AM",20,5,5,0,0,0,0,2,0,0,0,0,0,2,0,0,/en/matches/4fc8b7b2/North-London-Derby-Tottenham-Hotspur-Arsenal-January-15-2023-Premier-League
11,2022-08-14,Thu,Matchweek 7,Away,L 2–4,Tottenham,Manchester City,N,AM,13,5,4,1,0,0,0,1,0,0,0,0,0,4,0,0,/en/matches/847f0a9c/Manchester-City-Tottenham-Hotspur-January-19-2023-Premier-League
12,2022-08-14,Mon,Matchweek 21,Away,W 1–0,Tottenham,Fulham,N,AM,15,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,/en/matches/098cd338/Fulham-Tottenham-Hotspur-January-23-2023-Premier-League
13,2022-08-14,Sun,Matchweek 22,Home,W 1–0,Tottenham,Manchester City,N,"On matchday squad, but did not play",/en/matches/8a923619/Tottenham-Hotspur-Manchester-City-February-5-2023-Premier-League,,,,,,,,,,,,,,,,
14,2022-08-14,Sat,Matchweek 23,Away,L 1–4,Tottenham,Leicester City,N,AM,16,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,/en/matches/390c7b85/Leicester-City-Tottenham-Hotspur-February-11-2023-Premier-League
15,2022-08-14,Sun,Matchweek 24,Home,W 2–0,Tottenham,West Ham,Y,AM,67,14,14,0,0,0,0,1,0,0,0,0,0,9,0,2,/en/matches/aae66d3d/Tottenham-Hotspur-West-Ham-United-February-19-2023-Premier-League
16,2022-08-14,Sun,Matchweek 25,Home,W 2–0,Tottenham,Chelsea,Y,AM,88,23,23,0,0,0,0,1,0,0,0,0,0,13,0,2,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League
17,2022-08-14,Sat,Matchweek 26,Away,L 0–1,Tottenham,Wolves,N,FW,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,/en/matches/bf4ac62d/Wolverhampton-Wanderers-Tottenham-Hotspur-March-4-2023-Premier-League
18,2022-08-14,Sat,Matchweek 27,Home,W 3–1,Tottenham,Nott'ham Forest,Y,AM,83,25,23,2,0,1,0,3,0,0,0,0,0,20,0,0,/en/matches/d065f9cd/Tottenham-Hotspur-Nottingham-Forest-March-11-2023-Premier-League
19,2022-08-14,Sat,Matchweek 28,Away,D 3–3,Tottenham,Southampton,Y,AM,4,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,/en/matches/bd9ec55d/Southampton-Tottenham-Hotspur-March-18-2023-Premier-League
20,2022-08-14,,,,,,,,,,,,,,,,,,,,,,,,,
