,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 3–1,West Ham,Aston Villa,N,"DM,LW",3,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,2021-02-09,Tue,FA Cup,Fifth round proper,Away,L 0–1,West Ham,Manchester Utd,N,,75,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/286eff41/Manchester-United-West-Ham-United-February-9-2021-FA-Cup,0.0,1.0,0.5
12,12,12,12,12,12,12,12,12,12,2021-02-15,Mon,Premier League,Matchweek 24,Home,W 3–0,West Ham,Sheffield Utd,Y,WB,89,0,0,0,0,0.0,0.0,0,0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,38.0,73.7,5.0,30.0,3.0,1.0,1.0,/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,2021-02-21,Sun,Premier League,Matchweek 25,Home,W 2–1,West Ham,Tottenham,N,LW,9,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,2021-02-27,Sat,Premier League,Matchweek 26,Away,L 1–2,West Ham,Manchester City,Y,WB,83,0,0,0,0,0.0,0.0,1,0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,21.0,76.2,1.0,21.0,1.0,1.0,0.0,/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League,0.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,2021-03-08,Mon,Premier League,Matchweek 27,Home,W 2–0,West Ham,Leeds United,N,LB,4,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League,1.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 0–1,West Ham,Manchester Utd,Y,"LW,RM",61,0,0,0,0,0.0,0.0,0,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,30.0,1.0,10.0,0.0,0.0,0.0,/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,2021-04-05,Mon,Premier League,Matchweek 30,Away,W 3–2,West Ham,Wolves,N,LW,24,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,2.0,1.0,0.0,0.0,/en/matches/4c2f6a7b/Wolverhampton-Wanderers-West-Ham-United-April-5-2021-Premier-League,1.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,2021-04-11,Sun,Premier League,Matchweek 31,Home,W 3–2,West Ham,Leicester City,N,CM,9,0,0,0,0,0.0,0.0,0,0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,/en/matches/06b2801a/West-Ham-United-Leicester-City-April-11-2021-Premier-League,1.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,2021-04-17,Sat,Premier League,Matchweek 32,Away,L 2–3,West Ham,Newcastle Utd,Y,WB,89,0,0,0,0,2.0,0.0,0,0,78.0,3.0,1.0,2.0,0.0,0.0,0.4,4.0,0.0,55.0,67.0,82.1,6.0,45.0,4.0,2.0,2.0,/en/matches/25a3b695/Newcastle-United-West-Ham-United-April-17-2021-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,2021-04-24,Sat,Premier League,Matchweek 33,Home,L 0–1,West Ham,Chelsea,N,LB,8,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,0.0,0.6666666666666666,0.5
