,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Copa América,Quarter-finals,Neutral,D 0 (4)–0 (2),co Colombia,uy Uruguay,Y,LM,90,0,0,0,0,1,0,0,0,45,0,0,1,0.0,0.0,0.0,3,0,28,37,75.7,2,33,11,6,5,Match Report
1,Tue,Copa América,Semi-finals,Away,D 1 (2)–1 (3),co Colombia,ar Argentina,Y,"LW,LM",120,1,0,0,0,3,2,0,0,51,3,0,0,0.2,0.2,0.1,4,1,27,34,79.4,3,38,7,16,11,Match Report
2,Fri,Copa América,Third-place match,Home,W 3–2,co Colombia,pe Peru,Y,LM,90,2,0,0,0,4,4,0,0,55,1,0,1,0.7,0.7,0.0,5,2,35,40,87.5,4,32,7,7,4,Match Report
3,Sun,Primeira Liga,Matchweek 1,Home,W 2–0,Porto,B-SAD,Y,"LM,FW",89,1,0,0,0,4,2,1,0,66,1,0,0,0.9,0.9,0.3,8,0,47,53,88.7,7,46,3,5,4,Match Report
4,Sun,Primeira Liga,Matchweek 2,Away,W 2–1,Porto,Famalicão,Y,LM,90,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.1,4,0,22,27,81.5,1,23,2,3,1,Match Report
5,Sun,Primeira Liga,Matchweek 3,Away,D 1–1,Porto,Marítimo,Y,LM,80,1,0,0,0,4,1,0,0,46,0,1,1,0.7,0.7,0.2,4,0,23,32,71.9,4,29,6,3,0,Match Report
6,Sat,Primeira Liga,Matchweek 4,Home,W 3–0,Porto,Arouca,Y,"LM,LW",79,0,1,0,0,3,1,1,0,53,0,0,1,0.9,0.9,0.4,7,1,26,36,72.2,3,34,5,7,4,Match Report
7,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,bo Bolivia,Y,AM,57,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
8,Sun,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,py Paraguay,N,,24,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,Match Report
9,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 3–1,co Colombia,cl Chile,Y,LM,89,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
10,Sat,Primeira Liga,Matchweek 5,Away,D 1–1,Porto,Sporting CP,Y,LM,89,1,0,0,0,2,1,0,0,40,1,0,1,0.1,0.1,0.0,2,1,19,27,70.4,0,24,4,7,6,Match Report
11,Wed,Champions Lg,Group stage,Away,D 0–0,pt Porto,es Atlético Madrid,Y,LM,83,0,0,0,0,0,0,1,0,31,1,2,0,0.0,0.0,0.0,0,0,13,18,72.2,2,22,3,6,4,Match Report
12,Sun,Primeira Liga,Matchweek 6,Home,W 5–0,Porto,Moreirense,Y,LW,71,2,0,0,0,4,2,0,0,34,1,0,1,0.9,0.9,0.2,4,0,18,23,78.3,2,22,5,2,1,Match Report
13,Fri,Primeira Liga,Matchweek 7,Away,W 2–1,Porto,Gil Vicente FC,Y,LW,83,0,0,0,0,1,0,0,0,53,0,0,0,0.1,0.1,0.0,1,0,36,42,85.7,4,38,5,2,1,Match Report
14,Tue,Champions Lg,Group stage,Home,L 1–5,pt Porto,eng Liverpool,Y,"LM,LW",90,0,0,0,0,2,1,0,0,40,3,1,2,0.1,0.1,0.4,2,0,16,21,76.2,1,26,3,5,2,Match Report
15,Sat,Primeira Liga,Matchweek 8,Home,W 2–1,Porto,Paços,Y,"LM,LW",88,1,0,0,0,4,1,0,0,52,1,0,0,0.7,0.7,0.1,4,2,29,37,78.4,3,31,6,3,2,Match Report
16,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 0–0,co Colombia,uy Uruguay,Y,LM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
17,Sun,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,br Brazil,Y,DM,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
18,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,co Colombia,ec Ecuador,Y,LM,90,0,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
