,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-07,Sun,Premier League,Matchweek 1,Away,W 2–1,Brighton,Manchester Utd,Y,AM,75,0,0,0,0,0,0,0,0,46.0,2.0,1,1.0,0.0,0.0,0.1,4.0,0.0,34.0,39.0,87.2,5.0,15.0,1.0,1.0,1.0,/en/matches/8251694e/Manchester-United-Brighton-and-Hove-Albion-August-7-2022-Premier-League,1.0,0.5,0.5104166666666666
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-13,Sat,Premier League,Matchweek 2,Home,D 0–0,Brighton,Newcastle Utd,Y,AM,64,0,0,0,0,2,2,0,0,34.0,1.0,1,1.0,0.3,0.3,0.0,3.0,0.0,22.0,26.0,84.6,2.0,18.0,2.0,1.0,0.0,/en/matches/c916a5f6/Brighton-and-Hove-Albion-Newcastle-United-August-13-2022-Premier-League,0.5,0.5,0.5000000000000001
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-21,Sun,Premier League,Matchweek 3,Away,W 2–0,Brighton,West Ham,Y,FW,62,0,0,0,0,0,0,0,0,23.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,86.4,4.0,11.0,1.0,0.0,0.0,/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League,1.0,0.5,0.3888888888888889
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-10-01,Sat,Premier League,Matchweek 9,Away,D 3–3,Brighton,Liverpool,N,WB,16,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,3.0,1.0,0.0,0.0,/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League,0.5,0.8333333333333334,0.6770833333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-08,Sat,Premier League,Matchweek 10,Home,L 0–1,Brighton,Tottenham,N,"CM,LW",9,0,0,0,0,0,0,0,0,16.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,2.0,6.0,1.0,1.0,1.0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,0.0,0.6666666666666666,0.4761904761904762
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-14,Fri,Premier League,Matchweek 11,Away,L 0–2,Brighton,Brentford,N,AM,23,0,0,0,0,1,1,0,0,19.0,1.0,0,0.0,0.1,0.1,0.1,2.0,0.0,14.0,16.0,87.5,4.0,9.0,0.0,0.0,0.0,/en/matches/69409682/Brentford-Brighton-and-Hove-Albion-October-14-2022-Premier-League,0.0,0.5,0.2499999999999999
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-18,Tue,Premier League,Matchweek 12,Home,D 0–0,Brighton,Nott'ham Forest,Y,AM,63,0,0,0,0,1,0,0,0,44.0,0.0,0,1.0,0.1,0.1,0.3,5.0,0.0,31.0,37.0,83.8,3.0,27.0,0.0,1.0,0.0,/en/matches/4f876daa/Brighton-and-Hove-Albion-Nottingham-Forest-October-18-2022-Premier-League,0.5,0.1666666666666666,0.1666666666666666
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-22,Sat,Premier League,Matchweek 13,Away,L 1–3,Brighton,Manchester City,Y,FW,45,0,0,0,0,0,0,0,0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,2.0,6.0,0.0,1.0,0.0,/en/matches/cd5cd3f0/Manchester-City-Brighton-and-Hove-Albion-October-22-2022-Premier-League,0.0,0.1666666666666666,0.619047619047619
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-29,Sat,Premier League,Matchweek 14,Home,W 4–1,Brighton,Chelsea,Y,AM,64,0,0,0,0,1,0,0,0,28.0,1.0,0,0.0,0.1,0.1,0.0,0.0,0.0,17.0,21.0,81.0,0.0,12.0,0.0,0.0,0.0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League,1.0,0.1666666666666666,0.7187499999999999
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-11-05,Sat,Premier League,Matchweek 15,Away,W 3–2,Brighton,Wolves,Y,AM,64,1,1,0,0,1,1,0,0,20.0,0.0,0,0.0,0.3,0.3,0.2,2.0,1.0,17.0,18.0,94.4,1.0,14.0,2.0,1.0,1.0,/en/matches/982d16a2/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-November-5-2022-Premier-League,1.0,0.5,0.2222222222222221
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-11-13,Sun,Premier League,Matchweek 16,Home,L 1–2,Brighton,Aston Villa,Y,AM,4,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/a7031cbd/Brighton-and-Hove-Albion-Aston-Villa-November-13-2022-Premier-League,0.0,0.6666666666666666,0.4062499999999999
