,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-15,Mon,PL2 — Div. 2,Matchweek 2,Home,D 2–2,Leeds United,Norwich City,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c9ae0e8c/Leeds-United-U21-Norwich-City-U21-August-15-2022-Premier-League-2----Division-2
1,2022-08-24,Wed,EFL Cup,Second round,Home,W 3–1,Leeds United,Barnsley,Y,RB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/4103c177/Leeds-United-Barnsley-August-24-2022-EFL-Cup
2,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 2–5,Leeds United,Brentford,Y,RB,69,0,0,0,0,0,0,0,0,44,5,1,0,0.0,0.0,0.0,1,0,30,38,78.9,2,17,0,1,1,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League
3,2022-09-30,Fri,PL2 — Div. 2,Matchweek 7,Home,W 4–0,Leeds United,Stoke City,Y,RB,90,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a5105423/Leeds-United-U21-Stoke-City-U21-September-30-2022-Premier-League-2----Division-2
4,2022-10-10,Mon,PL2 — Div. 2,Matchweek 8,Away,W 1–0,Leeds United,Sunderland,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9452d6d7/Sunderland-U21-Leeds-United-U21-October-10-2022-Premier-League-2----Division-2
5,2022-10-22,Sat,PL2 — Div. 2,Matchweek 9,Away,W 4–2,Leeds United,Middlesbrough,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/39afd07d/Middlesbrough-U21-Leeds-United-U21-October-22-2022-Premier-League-2----Division-2
6,2022-11-07,Mon,PL2 — Div. 2,Matchweek 11,Home,W 4–2,Leeds United,Newcastle United,Y,RB,59,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/96163fee/Leeds-United-U21-Newcastle-United-U21-November-7-2022-Premier-League-2----Division-2
7,2023-01-06,Fri,PL2 — Div. 2,Matchweek 12,Away,L 0–1,Leeds United,Nottingham Forest,Y,RB,64,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/276e2f47/Nottingham-Forest-U21-Leeds-United-U21-January-6-2023-Premier-League-2----Division-2
8,2023-01-08,Sun,FA Cup,Third round proper,Away,D 2–2,Leeds United,Cardiff City,N,,32,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/8af3e234/Cardiff-City-Leeds-United-January-8-2023-FA-Cup
9,2023-01-16,Mon,PL2 — Div. 2,Matchweek 13,Home,L 1–2,Leeds United,West Bromwich Albion,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/04186213/Leeds-United-U21-West-Bromwich-Albion-U21-January-16-2023-Premier-League-2----Division-2
10,2023-01-31,Tue,Championship,Matchweek 29,Home,W 1–0,Luton Town,Cardiff City,Y,WB,68,0,0,0,0,0,0,0,0,73,4,1,1,0.0,0.0,0.1,4,0,44,63,69.8,6,39,2,4,3,/en/matches/51ed84ee/Luton-Town-Cardiff-City-January-31-2023-Championship
