,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2020-09-14,Sat,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,DM,90,95,103,92.2,1442,258,50,53,94.3,36,39,92.3,5,5,100.0,0,0.0,0.1,0,5,1,0,5,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League
1,2020-09-14,Sat,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,DM,82,56,61,91.8,845,188,27,29,93.1,24,25,96.0,2,3,66.7,0,0.0,0.0,0,4,0,0,6,/en/matches/d97aa1b5/Chelsea-Crystal-Palace-October-3-2020-Premier-League
2,2020-09-14,Sat,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,"DM,CM",90,40,53,75.5,634,137,21,28,75.0,16,19,84.2,3,5,60.0,0,0.0,0.0,0,2,1,0,5,/en/matches/9bd558f5/Chelsea-Southampton-October-17-2020-Premier-League
3,2020-09-14,Sat,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,CM,90,47,58,81.0,895,187,19,24,79.2,19,22,86.4,8,9,88.9,0,0.0,0.0,0,1,0,0,5,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League
4,2020-09-14,Sat,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,"CM,RM",90,88,93,94.6,1349,378,44,46,95.7,31,33,93.9,6,6,100.0,0,0.0,0.1,1,4,2,1,6,/en/matches/0f158c5c/Burnley-Chelsea-October-31-2020-Premier-League
5,2020-09-14,Sat,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,"CM,RM",90,77,85,90.6,1450,230,25,27,92.6,35,36,97.2,12,14,85.7,1,0.3,0.0,1,4,1,0,3,/en/matches/089916ee/Chelsea-Sheffield-United-November-7-2020-Premier-League
6,2020-09-14,Sat,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y*,CM,90,67,75,89.3,1110,315,23,28,82.1,27,27,100.0,7,9,77.8,0,0.0,0.0,1,9,0,0,7,/en/matches/dbcba6c6/Newcastle-United-Chelsea-November-21-2020-Premier-League
7,2020-09-14,Sun,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,CM,90,67,74,90.5,1193,273,21,24,87.5,33,33,100.0,9,11,81.8,0,0.1,0.0,3,8,1,0,7,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League
8,2020-09-14,Sat,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,CM,90,36,43,83.7,452,125,22,22,100.0,11,17,64.7,0,1,0.0,0,0.0,0.0,0,1,1,0,3,/en/matches/419abbc0/Chelsea-Leeds-United-December-5-2020-Premier-League
9,2020-09-14,Sat,Matchweek 12,Away,L 0–1,Chelsea,Everton,Y,"CM,DM",90,60,71,84.5,1008,364,26,28,92.9,27,31,87.1,4,9,44.4,0,0.0,0.0,1,7,0,0,8,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League
10,2020-09-14,Tue,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,CM,90,49,60,81.7,924,169,22,27,81.5,19,22,86.4,7,9,77.8,0,0.0,0.0,2,4,0,0,2,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League
11,2020-09-14,Mon,Matchweek 14,Home,W 3–0,Chelsea,West Ham,Y,RM,90,45,50,90.0,707,254,25,26,96.2,18,21,85.7,1,1,100.0,0,0.2,0.1,1,4,1,0,5,/en/matches/9a718e42/Chelsea-West-Ham-United-December-21-2020-Premier-League
12,2020-09-14,Sat,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,Y,CM,73,37,46,80.4,557,205,19,19,100.0,15,18,83.3,2,4,50.0,0,0.1,0.0,1,7,0,0,5,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League
13,2020-09-14,Mon,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,Y,RM,90,44,56,78.6,769,161,22,26,84.6,17,21,81.0,5,7,71.4,0,0.1,0.0,3,2,0,0,5,/en/matches/ac7d1071/Chelsea-Aston-Villa-December-28-2020-Premier-League
14,2020-09-14,Sun,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,CM,63,43,49,87.8,749,99,20,23,87.0,17,18,94.4,5,6,83.3,0,0.0,0.0,0,1,0,0,1,/en/matches/85507602/Chelsea-Manchester-City-January-3-2021-Premier-League
15,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2020-09-14,Sun,Matchweek 21,Home,W 2–0,Chelsea,Burnley,N,"On matchday squad, but did not play",/en/matches/3372f3f3/Chelsea-Burnley-January-31-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
17,2020-09-14,Thu,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,N,CM,17,7,8,87.5,125,19,3,3,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,1,1,1,0,2,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League
18,2020-09-14,Sun,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,N,CM,16,18,22,81.8,285,128,9,9,100.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0,1,1,0,4,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League
19,2020-09-14,Mon,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,N,CM,21,8,11,72.7,85,16,7,9,77.8,1,2,50.0,0,0,,0,0.0,0.0,1,2,0,0,1,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League
20,2020-09-14,Sat,Matchweek 25,Away,D 1–1,Chelsea,Southampton,Y,CM,90,64,81,79.0,808,153,34,41,82.9,21,26,80.8,2,4,50.0,0,0.0,0.0,0,4,0,0,3,/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League
21,2020-09-14,Sun,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,Y,CM,90,50,61,82.0,744,157,22,23,95.7,22,25,88.0,2,4,50.0,0,0.0,0.0,1,6,0,0,0,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League
