,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-24,Tue,EFL Cup,Third round,Away,D 0 (3)–0 (4),Tottenham,Colchester Utd,Y*,CB,120,0,0,0,0,1,1,0,0,,,5,,,,,,,,,,,,,,,/en/matches/e19b8e86/Colchester-United-Tottenham-Hotspur-September-24-2019-EFL-Cup,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Southampton,N,CM,13,0,0,0,0,1,1,0,0,7.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,6.0,33.3,0.0,2.0,0.0,0.0,0.0,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League,1.0,0.5,0.630952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 0–3,Tottenham,Brighton,Y,"CB,CM,DM",90,0,0,0,0,0,0,1,0,64.0,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,37.0,51.0,72.5,1.0,44.0,0.0,0.0,0.0,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League,0.0,0.5,0.3095238095238095
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–0,eng Tottenham,rs Red Star,N,"DM,CM",23,0,0,0,0,1,0,0,0,28.0,0.0,0,0.0,0.6,0.6,0.0,1.0,1.0,26.0,26.0,100.0,4.0,23.0,0.0,0.0,0.0,/en/matches/0b56c2fe/Tottenham-Hotspur-Red-Star-Belgrade-October-22-2019-Champions-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-11-06,Wed,Champions Lg,Group stage,Away,W 4–0,eng Tottenham,rs Red Star,Y,CB,90,0,0,0,0,0,0,1,0,95.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,87.0,88.5,2.0,69.0,3.0,1.0,1.0,/en/matches/fb273c61/Red-Star-Belgrade-Tottenham-Hotspur-November-6-2019-Champions-League,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-11-09,Sat,Premier League,Matchweek 12,Home,D 1–1,Tottenham,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,1,0,90.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,61.0,81.0,75.3,1.0,60.0,0.0,0.0,0.0,/en/matches/ec70bb2c/Tottenham-Hotspur-Sheffield-United-November-9-2019-Premier-League,0.5,0.6666666666666666,0.7820512820512822
6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 3–2,Tottenham,West Ham,Y,DM,90,0,0,0,0,2,0,0,0,72.0,1.0,1,1.0,0.1,0.1,0.0,1.0,0.0,48.0,62.0,77.4,3.0,35.0,2.0,0.0,0.0,/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League,1.0,0.8333333333333334,0.2738095238095238
7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-11-26,Tue,Champions Lg,Group stage,Home,W 4–2,eng Tottenham,gr Olympiacos,Y,DM,28,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,8.0,0.0,0.0,0.0,/en/matches/e3e9dc28/Tottenham-Hotspur-Olympiacos-November-26-2019-Champions-League,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-11-30,Sat,Premier League,Matchweek 14,Home,W 3–2,Tottenham,Bournemouth,Y,"DM,CM",90,0,0,0,0,0,0,0,0,45.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,27.0,37.0,73.0,2.0,13.0,0.0,0.0,0.0,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League,1.0,0.8333333333333334,0.4102564102564102
9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-12-07,Sat,Premier League,Matchweek 16,Home,W 5–0,Tottenham,Burnley,Y,"DM,CM",90,0,0,0,0,0,0,1,0,69.0,3.0,2,1.0,0.0,0.0,0.0,2.0,1.0,45.0,57.0,78.9,3.0,33.0,0.0,0.0,0.0,/en/matches/56da163b/Tottenham-Hotspur-Burnley-December-7-2019-Premier-League,1.0,1.0,0.2307692307692307
