,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,RB,90,0,0,0,0,0,0,1,0,84,1,2,1,0.0,0.0,0.1,3,0,58,72,80.6,6,52,2,1,https://fbref.com/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,851,309,0.0,1,2,1,1,59,13,2,0,0,2,11,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0.0,1,0,3,6,0,7,0,33.3,1,33.3,0,0,1,51,4,0,2,0,0,0,4,0,
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,RB,85,0,0,0,0,0,0,0,0,55,3,1,0,0.0,0.0,0.0,1,0,36,44,81.8,3,26,4,3,https://fbref.com/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,517,125,0.1,0,5,1,0,35,9,0,0,0,2,9,0,0,0,0,0,1,0,0,0,0,3,2,1,0,100.0,0,0,4,5,0,4,0,75.0,1,25.0,0,1,1,28,5,0,2,0,0,0,5,1,50.0
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,RB,90,0,0,0,0,0,0,1,0,33,3,1,0,0.0,0.0,0.0,0,0,17,22,77.3,1,7,1,0,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,333,182,0.0,0,1,0,0,17,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,100.0,0,0,4,4,0,6,0,,0,,0,0,0,10,0,0,1,0,1,0,2,1,100.0
3,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y,RB,120,0,0,0,0,2,0,0,0,,,5,,,,,,,,,,,,,,https://fbref.com/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,,,,,,,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
4,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,RB,72,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,0,0,23,28,82.1,4,8,0,0,https://fbref.com/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,409,240,0.0,0,4,0,0,21,7,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,50.0,1,1,3,2,0,1,2,,0,,0,2,0,18,2,0,2,0,0,0,2,0,0.0
5,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,RB,90,0,0,0,0,1,0,0,0,113,0,2,0,0.2,0.2,0.0,1,0,92,105,87.6,10,77,4,1,https://fbref.com/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League,1359,325,0.1,0,8,3,3,93,12,1,1,0,7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,2,1,0,0,2,25.0,3,75.0,0,0,1,91,16,0,0,0,0,0,4,1,50.0
