,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-06,Sat,Premier League,Matchweek 1,Home,W 4–1,Tottenham,Southampton,Y,WB,65,1,0,0,0,2,1,1,0,58.0,2.0,0,2.0,0.4,0.4,0.0,1.0,0.0,36.0,48.0,75.0,1.0,13.0,1.0,0.0,0.0,/en/matches/09d8a999/Tottenham-Hotspur-Southampton-August-6-2022-Premier-League,1.0,0.5,0.5104166666666667
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-14,Sun,Premier League,Matchweek 2,Away,D 2–2,Tottenham,Chelsea,Y,WB,56,0,0,0,0,1,1,0,0,29.0,0.0,1,1.0,0.1,0.1,0.0,0.0,0.0,11.0,16.0,68.8,0.0,9.0,0.0,2.0,0.0,/en/matches/01e57bf5/Chelsea-Tottenham-Hotspur-August-14-2022-Premier-League,0.5,0.5,0.5333333333333333
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-20,Sat,Premier League,Matchweek 3,Home,W 1–0,Tottenham,Wolves,N,WB,15,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,/en/matches/5cc3bd0e/Tottenham-Hotspur-Wolverhampton-Wanderers-August-20-2022-Premier-League,1.0,0.5,0.46875
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-08-28,Sun,Premier League,Matchweek 4,Away,W 2–0,Tottenham,Nott'ham Forest,N,"LB,WB",17,0,0,0,0,0,0,0,0,11.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,4.0,1.0,0.0,0.0,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League,1.0,0.8333333333333334,0.5520833333333334
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 2–1,Tottenham,Fulham,Y,WB,90,0,0,0,0,6,2,0,0,65.0,3.0,1,0.0,0.5,0.5,0.2,6.0,1.0,35.0,50.0,70.0,3.0,45.0,5.0,1.0,0.0,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League,1.0,0.8333333333333334,0.59375
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-09-17,Sat,Premier League,Matchweek 8,Home,W 6–2,Tottenham,Leicester City,Y,WB,90,0,0,0,0,0,0,0,0,49.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,32.0,48.0,66.7,2.0,24.0,4.0,1.0,1.0,/en/matches/99e44c16/Tottenham-Hotspur-Leicester-City-September-17-2022-Premier-League,1.0,1.0,0.0595238095238095
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-01,Sat,Premier League,Matchweek 9,Away,L 1–3,Tottenham,Arsenal,N,LB,20,0,0,0,0,0,0,0,0,7.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,1.0,0.0,0.0,/en/matches/aefe3b90/North-London-Derby-Arsenal-Tottenham-Hotspur-October-1-2022-Premier-League,0.0,1.0,0.71875
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-10-04,Tue,Champions Lg,Group stage,Away,D 0–0,eng Tottenham,de Eint Frankfurt,N,WB,20,0,0,0,0,0,0,0,0,13.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,0.0,7.0,1.0,1.0,0.0,/en/matches/2f44d120/Eintracht-Frankfurt-Tottenham-Hotspur-October-4-2022-Champions-League,0.5,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-10-08,Sat,Premier League,Matchweek 10,Away,W 1–0,Tottenham,Brighton,Y,WB,90,0,0,0,0,0,0,0,0,45.0,1.0,1,0.0,0.0,0.0,0.1,3.0,0.0,30.0,38.0,78.9,3.0,20.0,0.0,1.0,1.0,/en/matches/3eeefbc5/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-8-2022-Premier-League,1.0,0.5,0.5555555555555555
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-10-12,Wed,Champions Lg,Group stage,Home,W 3–2,eng Tottenham,de Eint Frankfurt,Y,"LM,LB",90,0,0,0,0,1,1,1,0,43.0,7.0,2,0.0,0.2,0.2,0.2,2.0,0.0,20.0,28.0,71.4,3.0,18.0,0.0,2.0,1.0,/en/matches/bd7b7e39/Tottenham-Hotspur-Eintracht-Frankfurt-October-12-2022-Champions-League,1.0,0.5,0.5
