,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,Premier League,Matchweek 1,Away,L 0–2,Arsenal,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,Premier League,Matchweek 2,Home,L 0–2,Arsenal,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Wed,EFL Cup,Second round,Away,W 6–0,Arsenal,West Brom,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
3,Sat,Premier League,Matchweek 3,Away,L 0–5,Arsenal,Manchester City,N,CM,45,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,6,0,1,0,Match Report
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Wed,EFL Cup,Third round,Home,W 3–0,Arsenal,AFC Wimbledon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,Premier League,Matchweek 7,Away,D 0–0,Arsenal,Brighton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Fri,WCQ,Second round,Home,W 1–0,eg Egypt,ly Libya,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
9,Mon,WCQ,Second round,Away,W 3–0,eg Egypt,ly Libya,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
10,Mon,Premier League,Matchweek 8,Home,D 2–2,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Fri,Premier League,Matchweek 9,Home,W 3–1,Arsenal,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Tue,EFL Cup,Fourth round,Home,W 2–0,Arsenal,Leeds United,Y,DM,71,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
13,Sat,Premier League,Matchweek 10,Away,W 2–0,Arsenal,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sun,Premier League,Matchweek 11,Home,W 1–0,Arsenal,Watford,N,DM,5,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.1,2,0,6,6,100.0,1,4,0,0,0,Match Report
15,Fri,WCQ,Second round,Away,D 2–2,eg Egypt,ao Angola,Y,DM,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
16,Tue,WCQ,Second round,Home,W 2–1,eg Egypt,ga Gabon,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Sat,Premier League,Matchweek 12,Away,L 0–4,Arsenal,Liverpool,N,CM,7,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,6,0,0,0,Match Report
18,Sat,Premier League,Matchweek 13,Home,W 2–0,Arsenal,Newcastle Utd,N,CM,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,1,4,0,0,0,Match Report
19,Thu,Premier League,Matchweek 14,Away,L 2–3,Arsenal,Manchester Utd,Y,CM,90,0,1,0,0,1,0,0,0,91,2,2,0,0.0,0.0,0.0,1,1,77,85,90.6,5,58,2,0,0,Match Report
20,Mon,Premier League,Matchweek 15,Away,L 1–2,Arsenal,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Wed,Premier League,Matchweek 17,Home,W 2–0,Arsenal,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Sat,Premier League,Matchweek 18,Away,W 4–1,Arsenal,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Tue,EFL Cup,Quarter-finals,Home,W 5–1,Arsenal,Sunderland,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
25,Sun,Premier League,Matchweek 19,Away,W 5–0,Arsenal,Norwich City,N,DM,16,0,0,0,0,0,0,0,0,7,0,1,1,0.0,0.0,0.0,0,0,5,5,100.0,1,3,0,0,0,Match Report
26,Sat,Premier League,Matchweek 21,Home,L 1–2,Arsenal,Manchester City,N,DM,7,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,4,0,0,0,Match Report
27,Tue,Africa Cup of Nations,Group stage,Neutral,L 0–1,eg Egypt,ng Nigeria,Y,CM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
