,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,UEFA Nations League,League A,Home,W 4–1,pt Portugal,hr Croatia,Y,RB,90,1,0,0,0,2,2,0,0,,,2,,,,,,,,,,,,,,,Match Report
1,Tue,UEFA Nations League,League A,Away,W 2–0,pt Portugal,se Sweden,Y,RB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
2,Wed,Friendlies (M),Friendlies (M),Home,D 0–0,pt Portugal,es Spain,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
3,Sun,UEFA Nations League,League A,Away,D 0–0,pt Portugal,fr France,N,,2,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Wed,UEFA Nations League,League A,Home,W 3–0,pt Portugal,se Sweden,Y,RB,90,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
5,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,Y,CM,90,0,0,0,0,0,0,1,0,62,4,3,1,0.0,0.0,0.1,3,0,43,47,91.5,3,36,2,4,3,Match Report
6,Wed,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,pt Porto,Y,LB,90,0,0,0,0,0,0,1,0,90,2,0,0,0.0,0.0,0.0,0,0,63,82,76.8,4,55,3,3,2,Match Report
7,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,West Ham,Y,"LB,RB",90,0,1,0,0,2,0,0,0,106,2,3,3,0.0,0.0,0.2,5,2,69,91,75.8,8,69,8,3,3,Match Report
8,Tue,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,fr Marseille,N,LB,23,0,0,0,0,0,0,0,0,41,0,0,1,0.0,0.0,0.0,0,0,34,36,94.4,3,29,0,5,1,Match Report
9,Sat,Premier League,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,Y,LB,90,0,0,0,0,0,0,0,0,99,5,0,2,0.0,0.0,0.2,6,1,73,84,86.9,3,44,3,3,1,Match Report
10,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,gr Olympiacos,N,RB,9,1,0,0,0,2,1,0,0,19,1,0,0,0.1,0.1,0.0,1,1,14,15,93.3,2,11,2,0,0,Match Report
11,Sun,Premier League,Matchweek 8,Home,D 1–1,Manchester City,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,82,4,2,1,0.0,0.0,0.4,2,0,55,66,83.3,3,39,2,2,0,Match Report
12,Wed,Friendlies (M),Friendlies (M),Home,W 7–0,pt Portugal,ad Andorra,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sat,UEFA Nations League,League A,Home,L 0–1,pt Portugal,fr France,Y,RB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
14,Tue,UEFA Nations League,League A,Away,W 3–2,pt Portugal,hr Croatia,N,,20,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
15,Sat,Premier League,Matchweek 9,Away,L 0–2,Manchester City,Tottenham,Y,LB,90,0,0,0,0,1,0,0,0,99,1,1,1,0.0,0.0,0.2,5,0,84,92,91.3,14,72,1,0,0,Match Report
16,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester City,gr Olympiacos,Y,RB,90,0,0,0,0,3,2,0,0,85,4,0,0,0.4,0.4,0.1,3,0,61,74,82.4,8,31,1,4,2,Match Report
17,Sat,Premier League,Matchweek 10,Home,W 5–0,Manchester City,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Tue,Champions Lg,Group stage,Away,D 0–0,eng Manchester City,pt Porto,Y,RB,90,0,0,0,0,0,0,0,0,88,6,3,0,0.0,0.0,0.1,4,0,59,73,80.8,4,37,0,4,1,Match Report
19,Sat,Premier League,Matchweek 11,Home,W 2–0,Manchester City,Fulham,Y,RB,90,0,0,0,0,1,0,0,0,112,1,4,1,0.0,0.0,0.1,3,1,84,100,84.0,10,75,6,1,1,Match Report
20,Wed,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,fr Marseille,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sat,Premier League,Matchweek 12,Away,D 0–0,Manchester City,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,81,0,1,0,0.0,0.0,0.0,2,0,61,75,81.3,7,59,6,8,4,Match Report
22,Tue,Premier League,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y,"RB,LB",90,0,0,0,0,3,1,1,0,114,1,2,2,0.1,0.1,0.1,6,1,82,98,83.7,14,67,7,4,1,Match Report
23,Sat,Premier League,Matchweek 14,Away,W 1–0,Manchester City,Southampton,Y,LB,90,0,0,0,0,1,1,0,0,73,3,3,0,0.0,0.0,0.1,2,0,53,62,85.5,3,39,2,1,0,Match Report
24,Tue,EFL Cup,Quarter-finals,Away,W 4–1,Manchester City,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,Match Report
25,Sat,Premier League,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y,RM,90,0,0,0,0,0,0,1,0,100,3,1,1,0.0,0.0,0.7,3,0,76,89,85.4,8,47,3,4,3,Match Report
26,Sun,Premier League,Matchweek 17,Away,W 3–1,Manchester City,Chelsea,Y,RB,90,0,0,0,0,1,0,0,0,82,3,2,0,0.1,0.1,0.4,3,0,64,73,87.7,9,48,2,1,0,Match Report
27,Wed,EFL Cup,Semi-finals,Away,W 2–0,Manchester City,Manchester Utd,Y,CM,90,0,0,0,0,2,0,1,0,,,2,,,,,,,,,,,,,,,Match Report
28,Sun,FA Cup,Third round proper,Home,W 3–0,Manchester City,Birmingham City,Y,RB,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
29,Wed,Premier League,Matchweek 18,Home,W 1–0,Manchester City,Brighton,Y,RB,90,0,0,0,0,2,1,0,0,70,2,0,2,0.1,0.1,0.2,3,0,51,63,81.0,5,45,1,4,3,Match Report
30,Sun,Premier League,Matchweek 19,Home,W 4–0,Manchester City,Crystal Palace,N,RM,20,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,26,29,89.7,3,18,0,0,0,Match Report
31,Wed,Premier League,Matchweek 1,Home,W 2–0,Manchester City,Aston Villa,Y,LB,90,0,0,0,0,3,1,0,0,102,1,2,1,0.1,0.1,0.0,6,0,77,96,80.2,10,50,7,3,3,Match Report
32,Sat,FA Cup,Fourth round proper,Away,W 3–1,Manchester City,Cheltenham,N,,14,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
33,Tue,Premier League,Matchweek 20,Away,W 5–0,Manchester City,West Brom,Y,RB,90,1,1,0,0,3,2,0,0,140,2,0,1,0.1,0.1,0.1,7,2,117,129,90.7,17,88,6,7,5,Match Report
34,Sat,Premier League,Matchweek 21,Home,W 1–0,Manchester City,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Wed,Premier League,Matchweek 22,Away,W 2–0,Manchester City,Burnley,Y,RB,63,0,0,0,0,3,1,0,0,84,0,0,0,0.2,0.2,0.0,1,0,67,76,88.2,7,58,3,1,0,Match Report
36,Sun,Premier League,Matchweek 23,Away,W 4–1,Manchester City,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,74,4,2,3,0.0,0.0,0.0,0,0,51,60,85.0,6,38,0,3,1,Match Report
37,Wed,FA Cup,Fifth round proper,Away,W 3–1,Manchester City,Swansea City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Sat,Premier League,Matchweek 24,Home,W 3–0,Manchester City,Tottenham,Y,RB,90,0,0,0,0,1,0,0,0,107,3,3,0,0.0,0.0,0.2,4,0,83,92,90.2,14,73,3,5,2,Match Report
39,Wed,Premier League,Matchweek 16,Away,W 3–1,Manchester City,Everton,Y,LB,90,0,0,0,0,2,1,0,0,113,2,1,0,0.1,0.1,0.1,3,1,90,101,89.1,11,74,2,6,3,Match Report
40,Sun,Premier League,Matchweek 25,Away,W 1–0,Manchester City,Arsenal,Y,RB,90,0,0,0,0,2,0,1,0,73,1,1,0,0.3,0.3,0.0,1,0,54,64,84.4,4,43,2,2,2,Match Report
41,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Manchester City,de M'Gladbach,Y,LB,90,0,1,0,0,1,0,0,0,110,2,2,0,0.0,0.0,0.3,5,2,93,100,93.0,9,65,2,5,4,Match Report
42,Sat,Premier League,Matchweek 26,Home,W 2–1,Manchester City,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Tue,Premier League,Matchweek 29,Home,W 4–1,Manchester City,Wolves,Y,LB,90,0,0,0,0,2,0,0,0,96,2,2,0,0.1,0.1,0.3,3,0,76,88,86.4,5,60,2,5,3,Match Report
44,Sun,Premier League,Matchweek 27,Home,L 0–2,Manchester City,Manchester Utd,Y,RB,64,0,0,0,0,1,0,0,0,66,3,0,2,0.0,0.0,0.0,1,0,50,58,86.2,7,38,4,1,0,Match Report
45,Wed,Premier League,Matchweek 33,Home,W 5–2,Manchester City,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Sat,Premier League,Matchweek 28,Away,W 3–0,Manchester City,Fulham,Y,RM,90,0,1,0,0,0,0,0,0,79,7,1,1,0.0,0.0,0.7,3,1,47,66,71.2,5,35,1,4,3,Match Report
47,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Manchester City,de M'Gladbach,Y,LB,63,0,0,0,0,0,0,1,0,87,0,1,0,0.0,0.0,0.4,1,0,73,79,92.4,3,45,2,2,1,Match Report
48,Sat,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Wed,WCQ,First round,Home,W 1–0,pt Portugal,az Azerbaijan,Y,RB,90,0,0,0,0,4,2,0,0,,,4,,,,,,,,,,,,,,,Match Report
50,Sat,WCQ,First round,Away,D 2–2,pt Portugal,rs Serbia,Y,RB,71,0,0,0,0,1,1,0,0,,,4,,,,,,,,,,,,,,,Match Report
51,Tue,WCQ,First round,Away,W 3–1,pt Portugal,lu Luxembourg,Y,RB,90,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
52,Sat,Premier League,Matchweek 30,Away,W 2–0,Manchester City,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Tue,Champions Lg,Quarter-finals,Home,W 2–1,eng Manchester City,de Dortmund,Y,LB,90,0,0,0,0,1,0,0,0,115,4,0,0,0.0,0.0,0.0,2,0,99,108,91.7,13,76,2,4,3,Match Report
54,Sat,Premier League,Matchweek 31,Home,L 1–2,Manchester City,Leeds United,Y,RB,90,0,0,0,0,2,1,0,0,88,4,1,0,0.1,0.1,0.2,4,0,63,77,81.8,10,62,2,2,2,Match Report
55,Wed,Champions Lg,Quarter-finals,Away,W 2–1,eng Manchester City,de Dortmund,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Sat,FA Cup,Semi-finals,Away,L 0–1,Manchester City,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
57,Wed,Premier League,Matchweek 32,Away,W 2–1,Manchester City,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Sun,EFL Cup,Final,Home,W 1–0,Manchester City,Tottenham,Y,LB,90,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
59,Wed,Champions Lg,Semi-finals,Away,W 2–1,eng Manchester City,fr Paris S-G,Y,LB,60,0,0,0,0,1,0,1,0,70,5,0,1,0.0,0.0,0.1,1,0,48,58,82.8,8,53,1,4,3,Match Report
60,Sat,Premier League,Matchweek 34,Away,W 2–0,Manchester City,Crystal Palace,Y,RB,90,0,0,0,0,1,0,0,0,102,6,3,0,0.1,0.1,0.0,0,0,72,89,80.9,3,68,0,3,3,Match Report
61,Tue,Champions Lg,Semi-finals,Home,W 2–0,eng Manchester City,fr Paris S-G,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Sat,Premier League,Matchweek 35,Home,L 1–2,Manchester City,Chelsea,Y,RW,90,0,0,0,0,1,0,0,0,61,2,1,0,0.0,0.0,0.1,1,0,44,49,89.8,2,31,2,2,1,Match Report
63,Fri,Premier League,Matchweek 36,Away,W 4–3,Manchester City,Newcastle Utd,Y,LB,73,1,0,0,0,3,2,1,0,119,2,2,1,0.1,0.1,0.1,4,2,95,106,89.6,9,90,3,2,0,Match Report
64,Tue,Premier League,Matchweek 37,Away,L 2–3,Manchester City,Brighton,Y,RB,9,0,0,0,0,0,0,0,1,8,0,0,0,0.0,0.0,0.0,1,1,8,8,100.0,0,6,0,0,0,Match Report
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Sat,Champions Lg,Final,Home,L 0–1,eng Manchester City,eng Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
