,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-08-06,Sun,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,Y,RW,82,14,20,70.0,252,82,7,10,70.0,5,8,62.5,1,1,100.0,0,0.1,0.1,1,2,1,0,5,/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League
1,2022-08-06,Sun,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,Y,RW,83,27,31,87.1,397,58,15,15,100.0,7,9,77.8,3,3,100.0,0,0.0,0.1,0,0,1,0,1,/en/matches/15d62d04/Wolverhampton-Wanderers-Newcastle-United-August-28-2022-Premier-League
2,2022-08-06,Wed,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,RW,83,11,15,73.3,107,43,7,8,87.5,2,3,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,2,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,RW,69,18,25,72.0,235,72,10,11,90.9,7,9,77.8,0,0,,0,0.1,0.1,1,1,0,0,2,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,RW,88,46,51,90.2,618,139,32,34,94.1,14,15,93.3,0,0,,0,0.1,0.1,1,2,3,0,7,/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League
5,2022-08-06,Sat,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,Y,RW,90,40,45,88.9,614,130,24,25,96.0,13,15,86.7,3,3,100.0,0,0.0,0.0,0,2,1,0,6,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League
6,2022-08-06,Sat,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,Y,RW,83,23,30,76.7,345,92,12,14,85.7,7,8,87.5,2,4,50.0,0,0.0,0.0,1,1,2,0,5,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League
7,2022-08-06,Sun,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,RW,90,19,23,82.6,224,60,14,15,93.3,4,5,80.0,0,1,0.0,0,0.0,0.0,0,2,2,0,6,/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League
8,2022-08-06,Wed,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,Y,RW,72,26,29,89.7,323,117,16,17,94.1,6,7,85.7,2,3,66.7,0,0.0,0.0,1,3,1,0,4,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
9,2022-08-06,Sun,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,Y,RW,90,36,38,94.7,450,103,26,26,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,2,1,4,/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League
10,2022-08-06,Sat,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,Y,RW,85,40,50,80.0,534,109,27,31,87.1,12,16,75.0,1,1,100.0,0,0.1,0.1,2,2,1,0,5,/en/matches/96f5ee84/Newcastle-United-Aston-Villa-October-29-2022-Premier-League
11,2022-08-06,Sun,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,Y,RW,80,14,23,60.9,175,28,10,13,76.9,4,6,66.7,0,0,,0,0.1,0.0,1,0,0,0,1,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League
12,2022-08-06,Sat,Matchweek 16,Home,W 1–0,Newcastle Utd,Chelsea,Y,RW,90,38,42,90.5,473,144,29,32,90.6,8,8,100.0,1,1,100.0,1,0.3,0.1,2,1,0,0,6,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League
