,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-29,Sat,Community Shield,FA Community Shield,Neutral,D 1 (5)–1 (4),Arsenal,Liverpool,Y,CM,120,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/1f445267/Arsenal-Liverpool-August-29-2020-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-12,Sat,Premier League,Matchweek 1,Away,W 3–0,Arsenal,Fulham,Y,CM,90,0,0,0,0,1.0,0.0,0,0,68.0,0.0,5.0,0.0,0.1,0.1,0.0,4.0,1.0,60.0,63.0,95.2,6.0,47.0,2.0,0.0,0.0,/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-23,Wed,EFL Cup,Third round,Away,W 2–0,Arsenal,Leicester City,Y,CM,90,0,0,0,0,0.0,0.0,1,0,,,3.0,,,,,,,,,,,,,,,/en/matches/6d62a0f4/Leicester-City-Arsenal-September-23-2020-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-28,Mon,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,CM,90,0,0,0,0,0.0,0.0,0,0,37.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,33.0,90.9,0.0,16.0,0.0,1.0,1.0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,0.0,0.8333333333333334,0.8571428571428573
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-01,Thu,EFL Cup,Fourth round,Away,D 0 (5)–0 (4),Arsenal,Liverpool,N,,23,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4235190c/Liverpool-Arsenal-October-1-2020-EFL-Cup,0.5,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y,RM,90,0,0,0,0,0.0,0.0,0,0,92.0,1.0,1.0,1.0,0.0,0.0,0.1,2.0,0.0,82.0,85.0,96.5,9.0,59.0,5.0,0.0,0.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,1.0,0.5,0.1428571428571428
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-22,Thu,Europa Lg,Group stage,Away,W 2–1,eng Arsenal,at Rapid Wien,Y,"RM,CM",90,0,0,0,0,0.0,0.0,0,0,84.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,70.0,80.0,87.5,7.0,66.0,4.0,0.0,0.0,/en/matches/e4074aa9/Rapid-Wien-Arsenal-October-22-2020-Europa-League,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-29,Thu,Europa Lg,Group stage,Home,W 3–0,eng Arsenal,ie Dundalk,Y,"CM,CB",90,0,0,0,0,2.0,0.0,0,0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,41.0,100.0,3.0,30.0,1.0,0.0,0.0,/en/matches/6578dff1/Arsenal-Dundalk-October-29-2020-Europa-League,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 1–0,Arsenal,Manchester Utd,Y,CM,90,0,0,0,0,1.0,0.0,0,0,74.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,66.0,87.9,8.0,46.0,3.0,0.0,0.0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League,1.0,1.0,0.7857142857142857
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-05,Thu,Europa Lg,Group stage,Home,W 4–1,eng Arsenal,no Molde,N,DM,11,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,14.0,85.7,0.0,12.0,0.0,0.0,0.0,/en/matches/69b23a15/Arsenal-Molde-November-5-2020-Europa-League,1.0,1.0,0.5
