,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-29,Sat,Community Shield,FA Community Shield,Neutral,D 1 (5)–1 (4),Arsenal,Liverpool,Y,CB,82,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1f445267/Arsenal-Liverpool-August-29-2020-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-04,Fri,UEFA Nations League,League B,Home,D 1–1,sct Scotland,il Israel,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/cf70d0d0/Scotland-Israel-September-4-2020-UEFA-Nations-League,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-12,Sat,Premier League,Matchweek 1,Away,W 3–0,Arsenal,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,99.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,91.0,84.6,7.0,66.0,2.0,0.0,0.0,/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-28,Mon,Premier League,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,73.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,58.0,70.7,4.0,26.0,1.0,0.0,0.0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League,0.0,0.6666666666666666,0.8571428571428573
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y,LB,90,0,0,0,0,0.0,0.0,0,0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,79.0,93.0,84.9,7.0,62.0,3.0,2.0,1.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,1.0,0.5,0.1428571428571428
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-17,Sat,Premier League,Matchweek 5,Away,L 0–1,Arsenal,Manchester City,Y,LB,90,0,0,0,0,2.0,0.0,0,0,77.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,47.0,64.0,73.4,3.0,40.0,5.0,1.0,1.0,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League,0.0,0.6666666666666666,0.5384615384615384
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-22,Thu,Europa Lg,Group stage,Away,W 2–1,eng Arsenal,at Rapid Wien,N,WB,7,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,4.0,0.0,0.0,0.0,/en/matches/e4074aa9/Rapid-Wien-Arsenal-October-22-2020-Europa-League,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-25,Sun,Premier League,Matchweek 6,Home,L 0–1,Arsenal,Leicester City,Y,LM,80,0,0,0,0,0.0,0.0,0,0,43.0,0.0,1.0,0.0,0.0,0.0,0.2,3.0,0.0,28.0,39.0,71.8,4.0,28.0,2.0,0.0,0.0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,0.6666666666666666,0.5714285714285714
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-29,Thu,Europa Lg,Group stage,Home,W 3–0,eng Arsenal,ie Dundalk,N,CB,17,0,0,0,0,2.0,0.0,0,0,27.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,22.0,23.0,95.7,2.0,14.0,0.0,0.0,0.0,/en/matches/6578dff1/Arsenal-Dundalk-October-29-2020-Europa-League,1.0,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 1–0,Arsenal,Manchester Utd,Y,"CB,LB",90,0,0,0,0,0.0,0.0,0,0,65.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,55.0,72.7,5.0,35.0,3.0,0.0,0.0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League,1.0,0.6666666666666666,0.7857142857142857
