,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,Y,FW,90,0,1,0,0,3,1,0,0,29.0,0.0,0,2.0,0.1,0.1,0.5,6.0,2.0,17.0,19.0,89.5,4.0,16.0,2.0,2.0,0.0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,0.5,1.0,0.3571428571428571
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-10-12,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 2–2,uy Uruguay,co Colombia,Y,FW,90,1,0,1,1,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/69c44fb6/Colombia-Uruguay-October-12-2023-WCQ----CONMEBOL-M,0.5,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-10-17,Tue,WCQ,WCQ — CONMEBOL (M),Home,W 2–0,uy Uruguay,br Brazil,Y,FW,90,1,1,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/234290bd/Uruguay-Brazil-October-17-2023-WCQ----CONMEBOL-M,1.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Liverpool,Everton,N,FW,29,0,1,0,0,1,1,0,0,17.0,1.0,0,0.0,0.0,0.0,0.4,1.0,1.0,8.0,13.0,61.5,2.0,12.0,3.0,1.0,0.0,/en/matches/e747ddb3/Merseyside-Derby-Liverpool-Everton-October-21-2023-Premier-League,1.0,0.6666666666666666,0.6666666666666666
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-10-26,Thu,Europa Lg,Group stage,Home,W 5–1,eng Liverpool,fr Toulouse,Y,FW,65,1,0,0,0,4,2,0,0,34.0,2.0,0,0.0,1.3,1.3,0.0,6.0,1.0,21.0,24.0,87.5,1.0,28.0,3.0,6.0,4.0,/en/matches/85a8a3a3/Liverpool-Toulouse-October-26-2023-Europa-League,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-10-29,Sun,Premier League,Matchweek 10,Home,W 3–0,Liverpool,Nott'ham Forest,Y,FW,79,1,0,0,0,5,3,0,0,31.0,1.0,0,0.0,1.1,1.1,0.0,3.0,1.0,16.0,18.0,88.9,3.0,10.0,0.0,2.0,0.0,/en/matches/79bf0c7f/Liverpool-Nottingham-Forest-October-29-2023-Premier-League,1.0,1.0,0.5208333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-11-01,Wed,EFL Cup,Fourth round,Away,W 2–1,Liverpool,Bournemouth,N,,31,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fcc1e67b/Bournemouth-Liverpool-November-1-2023-EFL-Cup,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-11-05,Sun,Premier League,Matchweek 11,Away,D 1–1,Liverpool,Luton Town,Y,FW,90,0,0,0,0,9,3,0,0,43.0,1.0,0,1.0,0.9,0.9,0.0,4.0,0.0,14.0,23.0,60.9,2.0,20.0,2.0,0.0,0.0,/en/matches/a62b97ba/Luton-Town-Liverpool-November-5-2023-Premier-League,0.5,1.0,0.2619047619047618
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-11-09,Thu,Europa Lg,Group stage,Away,L 2–3,eng Liverpool,fr Toulouse,N,FW,18,0,0,0,0,0,0,1,0,7.0,0.0,0,0.0,0.0,0.0,0.2,3.0,0.0,2.0,2.0,100.0,0.0,4.0,0.0,2.0,1.0,/en/matches/e4192b01/Toulouse-Liverpool-November-9-2023-Europa-League,0.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-11-12,Sun,Premier League,Matchweek 12,Home,W 3–0,Liverpool,Brentford,Y,FW,90,0,1,0,0,3,3,0,0,39.0,1.0,0,1.0,0.2,0.2,0.4,4.0,1.0,23.0,28.0,82.1,6.0,31.0,3.0,1.0,0.0,/en/matches/996ee990/Liverpool-Brentford-November-12-2023-Premier-League,1.0,0.5,0.9666666666666668
