,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-13,Fri,Premier League,Matchweek 1,Home,W 2–0,Brentford,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,39.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,30.0,63.3,2.0,12.0,0.0,0.0,0.0,/en/matches/3adf2aa7/Brentford-Arsenal-August-13-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,D 0–0,Brentford,Crystal Palace,Y,CM,86,0,0,0,0,2,0,0,0,49.0,4.0,1,0.0,0.0,0.0,0.1,3.0,0.0,33.0,42.0,78.6,6.0,21.0,0.0,0.0,0.0,/en/matches/c8945d11/Crystal-Palace-Brentford-August-21-2021-Premier-League,0.5,0.5,0.4861111111111111
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–1,Brentford,FG Rovers,Y,DM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/7f1ff137/Brentford-Forest-Green-Rovers-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Brentford,Aston Villa,Y,CM,88,0,0,0,0,0,0,1,0,49.0,2.0,1,1.0,0.0,0.0,0.1,3.0,0.0,32.0,40.0,80.0,5.0,23.0,0.0,1.0,1.0,/en/matches/a08ef96c/Aston-Villa-Brentford-August-28-2021-Premier-League,0.5,0.8333333333333334,0.5238095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Home,L 0–1,Brentford,Brighton,Y,CM,67,0,0,0,0,1,1,0,0,33.0,3.0,2,0.0,0.1,0.1,0.1,4.0,0.0,24.0,25.0,96.0,0.0,16.0,0.0,0.0,0.0,/en/matches/19a03697/Brentford-Brighton-and-Hove-Albion-September-11-2021-Premier-League,0.0,0.6666666666666666,0.630952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-18,Sat,Premier League,Matchweek 5,Away,W 2–0,Brentford,Wolves,Y,"CM,LM",90,0,0,0,0,2,1,0,0,39.0,4.0,0,2.0,0.4,0.4,0.3,5.0,0.0,22.0,28.0,78.6,3.0,12.0,0.0,0.0,0.0,/en/matches/fd1d60f4/Wolverhampton-Wanderers-Brentford-September-18-2021-Premier-League,1.0,0.5,0.630952380952381
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 3–3,Brentford,Liverpool,Y,CM,90,1,0,0,0,1,1,0,0,44.0,2.0,1,0.0,0.4,0.4,0.1,2.0,0.0,25.0,36.0,69.4,5.0,20.0,2.0,0.0,0.0,/en/matches/87140543/Brentford-Liverpool-September-25-2021-Premier-League,0.5,0.5,0.9722222222222222
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-30,Sat,Premier League,Matchweek 10,Away,L 1–3,Brentford,Burnley,N,CM,23,0,0,0,0,1,1,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,58.3,3.0,9.0,0.0,0.0,0.0,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League,0.0,0.5,0.2638888888888888
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-06,Sat,Premier League,Matchweek 11,Home,L 1–2,Brentford,Norwich City,Y,CM,45,0,0,0,0,0,0,0,0,33.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,2.0,23.0,0.0,0.0,0.0,/en/matches/0f029791/Brentford-Norwich-City-November-6-2021-Premier-League,0.0,0.5,0.2023809523809523
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-20,Sat,Premier League,Matchweek 12,Away,D 3–3,Brentford,Newcastle Utd,Y,CM,88,0,0,0,0,0,0,0,0,38.0,2.0,0,3.0,0.0,0.0,0.0,1.0,1.0,23.0,30.0,76.7,3.0,18.0,0.0,0.0,0.0,/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League,0.5,0.1666666666666666,0.3076923076923077
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-28,Sun,Premier League,Matchweek 13,Home,W 1–0,Brentford,Everton,Y,CM,90,0,0,0,0,0,0,0,0,57.0,5.0,3,0.0,0.0,0.0,0.1,0.0,0.0,27.0,42.0,64.3,6.0,22.0,0.0,1.0,0.0,/en/matches/286c4c1c/Brentford-Everton-November-28-2021-Premier-League,1.0,0.1666666666666666,0.2916666666666666
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-02,Thu,Premier League,Matchweek 14,Away,L 0–2,Brentford,Tottenham,Y,CM,69,0,0,0,0,0,0,0,0,40.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,20.0,33.0,60.6,1.0,25.0,2.0,0.0,0.0,/en/matches/a80b3790/Tottenham-Hotspur-Brentford-December-2-2021-Premier-League,0.0,0.5,0.6071428571428571
