,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-08-06,Sun,Matchweek 3,Away,L 0–3,Chelsea,Leeds United,N,LW,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Home,W 2–1,Chelsea,Leicester City,N,WB,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Away,L 1–2,Chelsea,Southampton,N,WB,24,3,3,1,1,1,3,3,100.0,0,1,0,1,1,4,2,0,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,W 2–1,Chelsea,West Ham,N,LM,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/d7642197/Chelsea-West-Ham-United-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 9,Away,W 2–1,Chelsea,Crystal Palace,Y,LB,90,4,1,3,1,0,4,6,66.7,2,0,0,0,0,4,2,0,/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League
5,2022-08-06,Sat,Matchweek 10,Home,W 3–0,Chelsea,Wolves,N,"On matchday squad, but did not play",/en/matches/c83cb314/Chelsea-Wolverhampton-Wanderers-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-08-06,Sun,Matchweek 11,Away,W 2–0,Chelsea,Aston Villa,Y,WB,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,/en/matches/7113ce7f/Aston-Villa-Chelsea-October-16-2022-Premier-League
7,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-08-06,Sat,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,"LB,WB",90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,2,0,/en/matches/7ad85c8a/Chelsea-Manchester-United-October-22-2022-Premier-League
9,2022-08-06,Sat,Matchweek 14,Away,L 1–4,Chelsea,Brighton,N,LB,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League
10,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-06,Fri,Matchweek 22,Home,D 0–0,Chelsea,Fulham,N,LB,7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/c3cf244b/Chelsea-Fulham-February-3-2023-Premier-League
12,2022-08-06,Sat,Matchweek 23,Away,D 1–1,Chelsea,West Ham,N,LB,24,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,2,0,/en/matches/18dea268/West-Ham-United-Chelsea-February-11-2023-Premier-League
13,2022-08-06,Sat,Matchweek 24,Home,L 0–1,Chelsea,Southampton,Y,LB,83,1,0,0,1,0,1,1,100.0,0,0,0,0,2,3,1,0,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League
14,2022-08-06,Sun,Matchweek 25,Away,L 0–2,Chelsea,Tottenham,Y,LB,90,2,2,2,0,0,1,2,50.0,1,0,0,0,3,5,1,0,/en/matches/8eff71b5/Tottenham-Hotspur-Chelsea-February-26-2023-Premier-League
15,2022-08-06,Sat,Matchweek 26,Home,W 1–0,Chelsea,Leeds United,Y,LM,90,3,3,2,1,0,2,2,100.0,0,2,0,2,0,3,4,0,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
16,2022-08-06,Sat,Matchweek 27,Away,W 3–1,Chelsea,Leicester City,Y,"LM,WB",71,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League
17,2022-08-06,Sat,Matchweek 28,Home,D 2–2,Chelsea,Everton,Y,LM,90,1,1,0,1,0,1,2,50.0,1,4,0,4,2,3,1,0,/en/matches/9453dba7/Chelsea-Everton-March-18-2023-Premier-League
18,2022-08-06,Sat,Matchweek 29,Home,L 0–2,Chelsea,Aston Villa,Y,"WB,CB",90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,/en/matches/870fa8c9/Chelsea-Aston-Villa-April-1-2023-Premier-League
19,2022-08-06,Tue,Matchweek 8,Home,D 0–0,Chelsea,Liverpool,Y,WB,77,1,1,0,1,0,0,1,0.0,1,1,0,1,2,3,0,0,/en/matches/1028e683/Chelsea-Liverpool-April-4-2023-Premier-League
20,2022-08-06,Sat,Matchweek 30,Away,L 0–1,Chelsea,Wolves,N,LB,23,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League
21,2022-08-06,Sat,Matchweek 31,Home,L 1–2,Chelsea,Brighton,Y,LB,90,3,3,1,2,0,0,2,0.0,2,0,0,0,0,3,2,0,/en/matches/18e7d354/Chelsea-Brighton-and-Hove-Albion-April-15-2023-Premier-League
22,2022-08-06,Wed,Matchweek 33,Home,L 0–2,Chelsea,Brentford,Y,"LB,WB",90,0,0,0,0,0,0,0,,0,5,1,4,1,1,2,0,/en/matches/071b5820/Chelsea-Brentford-April-26-2023-Premier-League
23,2022-08-06,Tue,Matchweek 34,Away,L 1–3,Chelsea,Arsenal,Y,LB,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,5,0,/en/matches/2d551ff5/North-West-London-Derby-Arsenal-Chelsea-May-2-2023-Premier-League
24,2022-08-06,Sat,Matchweek 35,Away,W 3–1,Chelsea,Bournemouth,Y,LB,74,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League
