,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-09-14,Sat,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y,"CM,WB",90,3,1,0,1,1,0,0,0,0,0,0,0,0,0,/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
1,2019-09-14,Sat,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y,"CM,LM",87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League
2,2019-09-14,Sat,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,N,LM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/34685c72/Aston-Villa-Brighton-and-Hove-Albion-October-19-2019-Premier-League
3,2019-09-14,Sat,Matchweek 10,Home,W 3–2,Brighton,Everton,Y,"CM,LM",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League
4,2019-09-14,Sat,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y,LM,90,6,3,0,2,0,1,0,1,0,0,0,0,1,0,/en/matches/21f39009/Brighton-and-Hove-Albion-Norwich-City-November-2-2019-Premier-League
5,2019-09-14,Sun,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y,"RM,WB",90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/014bbabe/Manchester-United-Brighton-and-Hove-Albion-November-10-2019-Premier-League
6,2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-14,Sat,Matchweek 14,Away,L 1–2,Brighton,Liverpool,N,RM,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League
8,2019-09-14,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,Y,"RB,RW",87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League
9,2019-09-14,Sun,Matchweek 16,Home,D 2–2,Brighton,Wolves,Y,RB,90,3,2,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/daad5806/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-8-2019-Premier-League
10,2019-09-14,Mon,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,N,LW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League
11,2019-09-14,Sat,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,,,,,,,,,,,,,,,
12,2019-09-14,Thu,Matchweek 19,Away,L 1–2,Brighton,Tottenham,Y,"CM,RB,LM",90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League
13,2019-09-14,Sat,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,N,"RW,RM",7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d7b72d7f/Brighton-and-Hove-Albion-Bournemouth-December-28-2019-Premier-League
14,2019-09-14,Wed,Matchweek 21,Home,D 1–1,Brighton,Chelsea,Y,"RM,CM,LM",90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League
15,2019-09-14,Sat,Matchweek 22,Away,L 0–1,Brighton,Everton,N,"CM,DM",29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/61cc2ca5/Everton-Brighton-and-Hove-Albion-January-11-2020-Premier-League
16,2019-09-14,Sat,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y,"RB,LM,RM",90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/bd044bad/Brighton-and-Hove-Albion-Aston-Villa-January-18-2020-Premier-League
17,2019-09-14,Tue,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,Y,"RB,CM",90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/ba03a070/Bournemouth-Brighton-and-Hove-Albion-January-21-2020-Premier-League
18,2019-09-14,Sat,Matchweek 25,Away,D 3–3,Brighton,West Ham,N,"On matchday squad, but did not play",/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League,,,,,,,,,,,,,,,
19,2019-09-14,Sat,Matchweek 26,Home,D 1–1,Brighton,Watford,N,"RB,RM",30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League
20,2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,
21,2019-09-14,Sat,Matchweek 28,Home,L 0–1,Brighton,Crystal Palace,N,RB,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/aeb979e2/Brighton-and-Hove-Albion-Crystal-Palace-February-29-2020-Premier-League
