,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y,CM,90,0,0,0,0,2.0,0.0,0,0,70.0,6.0,1.0,3.0,0.1,0.1,0.0,4.0,0.0,48.0,57.0,84.2,2.0,37.0,0.0,0.0,0.0,/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,0.0,0.5
1,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,L 0–4,Everton,Aston Villa,Y,"DM,CM",45,0,0,0,0,0.0,0.0,1,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,92.3,1.0,10.0,0.0,0.0,0.0,/en/matches/959b558d/Aston-Villa-Everton-August-20-2023-Premier-League,0.0,0.5
2,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–1,Everton,Wolves,Y,DM,89,0,0,0,0,0.0,0.0,0,0,58.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,48.0,52.0,92.3,6.0,45.0,3.0,2.0,2.0,/en/matches/18dfee28/Everton-Wolverhampton-Wanderers-August-26-2023-Premier-League,0.0,0.5
3,3,2023-08-30,Wed,EFL Cup,Second round,Away,W 2–1,Everton,Doncaster,N,,45,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/17275060/Doncaster-Rovers-Everton-August-30-2023-EFL-Cup,1.0,0.0
4,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Everton,Sheffield Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,65.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,57.0,87.7,7.0,39.0,2.0,2.0,1.0,/en/matches/87b46bb9/Sheffield-United-Everton-September-2-2023-Premier-League,0.5,0.3333333333333333
5,5,2023-09-12,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,sn Senegal,dz Algeria,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/79dd29a1/Senegal-Algeria-September-12-2023-Friendlies-M,0.0,0.5
6,6,2023-09-17,Sun,Premier League,Matchweek 5,Home,L 0–1,Everton,Arsenal,Y,CM,90,0,0,0,0,2.0,1.0,0,0,26.0,2.0,2.0,0.0,0.1,0.1,0.1,2.0,0.0,14.0,19.0,73.7,1.0,21.0,3.0,0.0,0.0,/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,0.0,0.5
7,7,2023-09-23,Sat,Premier League,Matchweek 6,Away,W 3–1,Everton,Brentford,Y,CM,90,0,0,0,0,1.0,0.0,0,0,47.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,1.0,40.0,43.0,93.0,7.0,34.0,5.0,1.0,1.0,/en/matches/96681b93/Brentford-Everton-September-23-2023-Premier-League,1.0,0.16666666666666666
8,8,2023-09-27,Wed,EFL Cup,Third round,Away,W 2–1,Everton,Aston Villa,N,,19,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/91394c43/Aston-Villa-Everton-September-27-2023-EFL-Cup,1.0,0.3333333333333333
9,9,2023-09-30,Sat,Premier League,Matchweek 7,Home,L 1–2,Everton,Luton Town,Y,CM,45,0,0,0,0,1.0,0.0,0,0,50.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,36.0,43.0,83.7,1.0,35.0,0.0,1.0,1.0,/en/matches/921d5f17/Everton-Luton-Town-September-30-2023-Premier-League,0.0,0.6666666666666666
10,10,2023-10-16,Mon,Friendlies (M),Friendlies (M),Neutral,W 1–0,sn Senegal,cm Cameroon,N,,13,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7eb0ee74/Senegal-Cameroon-October-16-2023-Friendlies-M,1.0,0.6666666666666666
11,11,2023-11-01,Wed,EFL Cup,Fourth round,Home,W 3–0,Everton,Burnley,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e8781636/Everton-Burnley-November-1-2023-EFL-Cup,1.0,0.6666666666666666
12,12,2023-11-04,Sat,Premier League,Matchweek 11,Home,D 1–1,Everton,Brighton,Y,CM,90,0,0,0,0,0.0,0.0,1,0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,16.0,68.8,0.0,9.0,1.0,0.0,0.0,/en/matches/6ecb53ac/Everton-Brighton-and-Hove-Albion-November-4-2023-Premier-League,0.5,0.6666666666666666
13,13,2023-11-11,Sat,Premier League,Matchweek 12,Away,W 3–2,Everton,Crystal Palace,N,CM,45,1,0,0,0,1.0,1.0,0,0,20.0,3.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,11.0,13.0,84.6,1.0,10.0,1.0,1.0,1.0,/en/matches/a4795b68/Crystal-Palace-Everton-November-11-2023-Premier-League,1.0,0.8333333333333334
