,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2020-09-26,Sat,Matchweek 5,Away,W 4–1,Manchester Utd,Newcastle Utd,N,RW,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League
1,2020-09-26,Sat,Matchweek 6,Home,D 0–0,Manchester Utd,Chelsea,N,"On matchday squad, but did not play",/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League,,,,,,,,,,,,,,,,,
2,2020-09-26,Sun,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,N,DM,29,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League
3,2020-09-26,Sat,Matchweek 8,Away,W 3–1,Manchester Utd,Everton,N,"On matchday squad, but did not play",/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League,,,,,,,,,,,,,,,,,
4,2020-09-26,Sat,Matchweek 9,Home,W 1–0,Manchester Utd,West Brom,Y,DM,90,1,0,0,1,0,1,4,25.0,3,1,0,1,2,3,0,0,/en/matches/50004f43/Manchester-United-West-Bromwich-Albion-November-21-2020-Premier-League
5,2020-09-26,Sun,Matchweek 10,Away,W 3–2,Manchester Utd,Southampton,Y,CM,90,3,2,0,3,0,1,1,100.0,0,0,0,0,5,8,0,0,/en/matches/e0a84e7e/Southampton-Manchester-United-November-29-2020-Premier-League
6,2020-09-26,Sat,Matchweek 11,Away,W 3–1,Manchester Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/c2206b97/West-Ham-United-Manchester-United-December-5-2020-Premier-League,,,,,,,,,,,,,,,,,
7,2020-09-26,Sat,Matchweek 12,Home,D 0–0,Manchester Utd,Manchester City,N,"On matchday squad, but did not play",/en/matches/85cc70bb/Manchester-Derby-Manchester-United-Manchester-City-December-12-2020-Premier-League,,,,,,,,,,,,,,,,,
8,2020-09-26,Thu,Matchweek 13,Away,W 3–2,Manchester Utd,Sheffield Utd,Y,DM,90,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0,/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League
9,2020-09-26,Sun,Matchweek 14,Home,W 6–2,Manchester Utd,Leeds United,N,"On matchday squad, but did not play",/en/matches/b7ab53b3/Manchester-United-Leeds-United-December-20-2020-Premier-League,,,,,,,,,,,,,,,,,
