,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,2021-01-30,Sat,Premier League,Matchweek 21,Home,W 1–0,Manchester City,Sheffield Utd,Y,CB,90,0,0,0,0,2.0,1.0,0,0,135.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,120.0,130.0,92.3,14.0,79.0,7.0,0.0,0.0,/en/matches/150c80d7/Manchester-City-Sheffield-United-January-30-2021-Premier-League,1.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 2–0,Manchester City,Burnley,Y,"LB,CB",90,0,0,0,0,0.0,0.0,0,0,98.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,88.0,90.9,7.0,65.0,0.0,0.0,0.0,/en/matches/a05d7ae7/Burnley-Manchester-City-February-3-2021-Premier-League,1.0,1.0,0.5
12,12,12,12,12,12,12,12,12,12,12,2021-02-10,Wed,FA Cup,Fifth round proper,Away,W 3–1,Manchester City,Swansea City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/32a3b559/Swansea-City-Manchester-City-February-10-2021-FA-Cup,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,13,13,2021-02-13,Sat,Premier League,Matchweek 24,Home,W 3–0,Manchester City,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,74.0,89.2,4.0,59.0,0.0,0.0,0.0,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League,1.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,2021-02-17,Wed,Premier League,Matchweek 16,Away,W 3–1,Manchester City,Everton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,103.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,95.0,89.5,8.0,80.0,0.0,0.0,0.0,/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,15,2021-02-24,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Manchester City,de M'Gladbach,Y,CB,90,0,0,0,0,0.0,0.0,0,0,113.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,108.0,95.4,6.0,92.0,0.0,1.0,1.0,/en/matches/b0ca4748/Monchengladbach-Manchester-City-February-24-2021-Champions-League,1.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,2021-03-02,Tue,Premier League,Matchweek 29,Home,W 4–1,Manchester City,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,0,0,114.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,106.0,95.3,12.0,89.0,2.0,0.0,0.0,/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League,1.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,2021-03-10,Wed,Premier League,Matchweek 33,Home,W 5–2,Manchester City,Southampton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,86.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,74.0,81.0,91.4,6.0,56.0,0.0,0.0,0.0,/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,2021-03-13,Sat,Premier League,Matchweek 28,Away,W 3–0,Manchester City,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,64.0,67.0,95.5,2.0,51.0,2.0,1.0,1.0,/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,1.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,2021-03-16,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Manchester City,de M'Gladbach,N,CB,21,0,0,0,0,0.0,0.0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,1.0,22.0,0.0,0.0,0.0,/en/matches/3c217cfa/Manchester-City-Monchengladbach-March-16-2021-Champions-League,1.0,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,2021-03-20,Sat,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Everton,Y,CB,90,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/211cb563/Everton-Manchester-City-March-20-2021-FA-Cup,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,2021-04-03,Sat,Premier League,Matchweek 30,Away,W 2–0,Manchester City,Leicester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,86.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,82.0,90.2,5.0,60.0,6.0,0.0,0.0,/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League,1.0,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,2021-04-17,Sat,FA Cup,Semi-finals,Away,L 0–1,Manchester City,Chelsea,Y,CB,90,0,0,0,0,1.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6ac1f629/Chelsea-Manchester-City-April-17-2021-FA-Cup,0.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,2021-04-21,Wed,Premier League,Matchweek 32,Away,W 2–1,Manchester City,Aston Villa,N,CB,45,0,0,0,0,0.0,0.0,0,0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,97.1,0.0,26.0,0.0,0.0,0.0,/en/matches/ac46a079/Aston-Villa-Manchester-City-April-21-2021-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,2021-04-25,Sun,EFL Cup,Final,Home,W 1–0,Manchester City,Tottenham,Y,CB,90,1,0,0,0,2.0,1.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2c35f86e/Manchester-City-Tottenham-Hotspur-April-25-2021-EFL-Cup,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,2021-05-01,Sat,Premier League,Matchweek 34,Away,W 2–0,Manchester City,Crystal Palace,Y,CB,90,0,0,0,0,1.0,0.0,0,0,100.0,0.0,1.0,1.0,0.4,0.4,0.2,5.0,1.0,88.0,95.0,92.6,14.0,87.0,3.0,0.0,0.0,/en/matches/bf22075a/Crystal-Palace-Manchester-City-May-1-2021-Premier-League,1.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,2021-05-08,Sat,Premier League,Matchweek 35,Home,L 1–2,Manchester City,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,108.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,100.0,92.0,7.0,76.0,1.0,1.0,1.0,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,2021-06-04,Fri,Friendlies (M),Friendlies (M),Home,D 0–0,es Spain,pt Portugal,Y,CB,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9df344e7/Spain-Portugal-June-4-2021-Friendlies-M,0.5,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,2021-06-14,Mon,UEFA Euro,Group stage,Neutral,D 0–0,es Spain,se Sweden,Y,CB,90,0,0,0,0,0.0,0.0,0,0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,119.0,96.6,6.0,93.0,0.0,0.0,0.0,/en/matches/107fd412/Spain-Sweden-June-14-2021-UEFA-Euro,0.5,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,2021-06-19,Sat,UEFA Euro,Group stage,Neutral,D 1–1,es Spain,pl Poland,Y,CB,90,0,0,0,0,0.0,0.0,0,0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,60.0,93.3,2.0,41.0,0.0,0.0,0.0,/en/matches/14874531/Spain-Poland-June-19-2021-UEFA-Euro,0.5,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,2021-06-23,Wed,UEFA Euro,Group stage,Neutral,W 5–0,es Spain,sk Slovakia,Y,CB,90,1,0,0,0,1.0,1.0,0,0,94.0,0.0,1.0,1.0,0.2,0.2,0.5,1.0,0.0,88.0,89.0,98.9,4.0,64.0,2.0,0.0,0.0,/en/matches/7b46b857/Slovakia-Spain-June-23-2021-UEFA-Euro,1.0,0.5,0.5
31,31,31,31,31,31,31,31,31,31,31,2021-06-28,Mon,UEFA Euro,Round of 16,Neutral,W 5–3,es Spain,hr Croatia,Y,CB,120,0,0,0,0,0.0,0.0,0,0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,126.0,136.0,92.6,10.0,100.0,1.0,0.0,0.0,/en/matches/799efcfc/Croatia-Spain-June-28-2021-UEFA-Euro,1.0,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,2021-10-06,Wed,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c6a2cfd/Italy-Spain-October-6-2021-UEFA-Nations-League,1.0,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,2021-10-10,Sun,UEFA Nations League,Final,Neutral,L 1–2,es Spain,fr France,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/82df6636/Spain-France-October-10-2021-UEFA-Nations-League,0.0,1.0,0.5
