,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-08-31,Sat,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,N,"On matchday squad, but did not play",/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League,,,,,,,,,,,,,,,,,
1,2022-08-31,Sat,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,N,LB,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League
2,2022-08-31,Sat,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,N,"On matchday squad, but did not play",/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-08-31,Sun,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League,,,,,,,,,,,,,,,,,
4,2022-08-31,Wed,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,N,"On matchday squad, but did not play",/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-08-31,Sun,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,N,"On matchday squad, but did not play",/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2022-08-31,Sat,Matchweek 18,Home,D 0–0,Newcastle Utd,Leeds United,N,"On matchday squad, but did not play",/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League,,,,,,,,,,,,,,,,,
8,2022-08-31,Tue,Matchweek 19,Away,D 0–0,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",/en/matches/ceebd643/Arsenal-Newcastle-United-January-3-2023-Premier-League,,,,,,,,,,,,,,,,,
9,2022-08-31,Sun,Matchweek 20,Home,W 1–0,Newcastle Utd,Fulham,N,"On matchday squad, but did not play",/en/matches/f93d11e7/Newcastle-United-Fulham-January-15-2023-Premier-League,,,,,,,,,,,,,,,,,
10,2022-08-31,Sat,Matchweek 21,Away,D 0–0,Newcastle Utd,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/8468f673/Crystal-Palace-Newcastle-United-January-21-2023-Premier-League,,,,,,,,,,,,,,,,,
11,2022-08-31,Sat,Matchweek 22,Home,D 1–1,Newcastle Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/34e9160c/Newcastle-United-West-Ham-United-February-4-2023-Premier-League,,,,,,,,,,,,,,,,,
12,2022-08-31,Sat,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,N,"On matchday squad, but did not play",/en/matches/d9339e30/Bournemouth-Newcastle-United-February-11-2023-Premier-League,,,,,,,,,,,,,,,,,
13,2022-08-31,Sat,Matchweek 24,Home,L 0–2,Newcastle Utd,Liverpool,N,"On matchday squad, but did not play",/en/matches/2f909763/Newcastle-United-Liverpool-February-18-2023-Premier-League,,,,,,,,,,,,,,,,,
14,2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-31,Fri,Matchweek 28,Away,W 2–1,Newcastle Utd,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/5345049a/Nottingham-Forest-Newcastle-United-March-17-2023-Premier-League,,,,,,,,,,,,,,,,,
16,2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2022-08-31,Sun,Matchweek 34,Home,W 3–1,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",/en/matches/b16063b6/Newcastle-United-Southampton-April-30-2023-Premier-League,,,,,,,,,,,,,,,,,
18,2022-08-31,Sun,Matchweek 35,Home,L 0–2,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",/en/matches/9bb3a778/Newcastle-United-Arsenal-May-7-2023-Premier-League,,,,,,,,,,,,,,,,,
19,2022-08-31,Sat,Matchweek 36,Away,D 2–2,Newcastle Utd,Leeds United,N,"On matchday squad, but did not play",/en/matches/d63581e0/Leeds-United-Newcastle-United-May-13-2023-Premier-League,,,,,,,,,,,,,,,,,
20,2022-08-31,Thu,Matchweek 25,Home,W 4–1,Newcastle Utd,Brighton,N,"On matchday squad, but did not play",/en/matches/e265430e/Newcastle-United-Brighton-and-Hove-Albion-May-18-2023-Premier-League,,,,,,,,,,,,,,,,,
21,2022-08-31,Mon,Matchweek 37,Home,D 0–0,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/807863d8/Newcastle-United-Leicester-City-May-22-2023-Premier-League,,,,,,,,,,,,,,,,,
22,2022-08-31,Sun,Matchweek 38,Away,D 1–1,Newcastle Utd,Chelsea,N,FW,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/4f7b1a0d/Chelsea-Newcastle-United-May-28-2023-Premier-League
