,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-09-19,Sun,Matchweek 4,Home,L 1–6,Manchester Utd,Tottenham,Y,LB,90,43,31,12,3,0,0,4,8,1,1,0,0,32,0,0,/en/matches/cded7e69/Manchester-United-Tottenham-Hotspur-October-4-2020-Premier-League
1,2020-09-19,Sat,Matchweek 5,Away,W 4–1,Manchester Utd,Newcastle Utd,Y,LB,90,83,73,10,0,0,0,3,8,2,0,2,0,66,0,1,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League
2,2020-09-19,Sat,Matchweek 6,Home,D 0–0,Manchester Utd,Chelsea,Y,LB,90,78,66,12,2,0,0,2,10,0,0,0,0,61,0,3,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League
3,2020-09-19,Sun,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,Y,LB,90,64,49,15,3,0,0,8,9,3,0,3,0,52,0,0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League
4,2020-09-19,Sat,Matchweek 8,Away,W 3–1,Manchester Utd,Everton,Y,LB,66,56,51,5,0,0,0,2,5,0,0,0,0,45,0,2,/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League
5,2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-19,Sat,Matchweek 12,Home,D 0–0,Manchester Utd,Manchester City,Y,LB,90,54,42,12,0,0,0,3,9,3,3,0,0,44,0,0,/en/matches/85cc70bb/Manchester-Derby-Manchester-United-Manchester-City-December-12-2020-Premier-League
7,2020-09-19,Thu,Matchweek 13,Away,W 3–2,Manchester Utd,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League,,,,,,,,,,,,,,,,
8,2020-09-19,Sun,Matchweek 14,Home,W 6–2,Manchester Utd,Leeds United,Y,LB,59,29,18,11,1,0,0,5,5,5,2,3,0,18,0,1,/en/matches/b7ab53b3/Manchester-United-Leeds-United-December-20-2020-Premier-League
9,2020-09-19,Sat,Matchweek 15,Away,D 2–2,Manchester Utd,Leicester City,Y,LB,90,49,41,8,2,0,0,2,6,0,0,0,0,42,0,2,/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League
10,2020-09-19,Tue,Matchweek 16,Home,W 1–0,Manchester Utd,Wolves,N,LB,45,48,38,9,1,0,0,3,7,1,1,0,0,38,1,0,/en/matches/a8d659e4/Manchester-United-Wolverhampton-Wanderers-December-29-2020-Premier-League
11,2020-09-19,Fri,Matchweek 17,Home,W 2–1,Manchester Utd,Aston Villa,Y,LB,90,47,36,11,1,0,0,7,5,5,1,4,0,34,0,3,/en/matches/0ae3a66d/Manchester-United-Aston-Villa-January-1-2021-Premier-League
12,2020-09-19,Tue,Matchweek 1,Away,W 1–0,Manchester Utd,Burnley,Y,LB,90,72,66,5,0,0,0,7,3,2,1,0,0,57,1,0,/en/matches/2c8aa556/Burnley-Manchester-United-January-12-2021-Premier-League
13,2020-09-19,Sun,Matchweek 19,Away,D 0–0,Manchester Utd,Liverpool,Y,LB,90,55,44,10,0,0,0,4,9,1,1,0,0,42,1,2,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League
14,2020-09-19,Wed,Matchweek 18,Away,W 2–1,Manchester Utd,Fulham,Y,LB,90,100,75,25,3,0,0,13,15,7,1,5,0,77,0,4,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League
15,2020-09-19,Wed,Matchweek 20,Home,L 1–2,Manchester Utd,Sheffield Utd,N,LB,9,22,17,5,0,0,0,5,4,1,0,1,0,18,0,1,/en/matches/6e963555/Manchester-United-Sheffield-United-January-27-2021-Premier-League
16,2020-09-19,Sat,Matchweek 21,Away,D 0–0,Manchester Utd,Arsenal,Y,LB,90,76,59,17,0,0,0,12,10,7,4,2,0,57,0,2,/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League
17,2020-09-19,Tue,Matchweek 22,Home,W 9–0,Manchester Utd,Southampton,Y,LB,45,49,44,4,0,0,0,4,4,0,0,0,0,43,1,0,/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League
18,2020-09-19,Sat,Matchweek 23,Home,D 3–3,Manchester Utd,Everton,Y,"LB,WB",90,75,65,10,1,0,0,6,7,2,2,0,0,65,0,3,/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League
19,2020-09-19,Sun,Matchweek 24,Away,D 1–1,Manchester Utd,West Brom,Y,LB,90,93,71,21,1,0,0,9,15,5,3,2,0,78,1,2,/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League
20,2020-09-19,Sun,Matchweek 25,Home,W 3–1,Manchester Utd,Newcastle Utd,Y,LB,90,87,73,13,0,0,0,6,7,6,4,2,0,73,1,2,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League
21,2020-09-19,Sun,Matchweek 26,Away,D 0–0,Manchester Utd,Chelsea,Y,LB,90,67,49,18,0,0,0,5,15,3,1,2,0,53,0,3,/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League
22,2020-09-19,Wed,Matchweek 29,Away,D 0–0,Manchester Utd,Crystal Palace,Y,LB,90,87,69,17,0,0,0,9,15,2,1,1,0,68,1,3,/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League
