,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-06,Mon,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,Y,RB,90,0,0,0,0,1,0,1,0,91,3,0,0,0.0,0.0,0.1,5,0,61,84,72.6,8,42,2,1,1,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,Y,RB,82,1,0,0,0,1,1,0,0,121,2,2,1,0.0,0.0,0.2,7,2,97,115,84.3,11,86,4,0,0,/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League
2,2022-08-06,Wed,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,Y,RB,70,0,0,0,0,2,0,0,0,79,0,0,0,0.1,0.1,0.1,1,0,46,71,64.8,2,35,1,1,1,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,RB,58,0,0,0,0,0,0,0,0,64,0,1,0,0.0,0.0,0.1,2,0,44,62,71.0,6,29,2,0,0,/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 9,Home,D 3–3,Liverpool,Brighton,Y,RB,90,0,0,0,0,3,1,1,0,76,2,1,1,0.1,0.1,0.0,2,0,42,63,66.7,9,37,4,1,1,/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League
5,2022-08-06,Sun,Matchweek 10,Away,L 2–3,Liverpool,Arsenal,Y,RB,45,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,1,0,22,33,66.7,2,19,0,0,0,/en/matches/84a48413/Arsenal-Liverpool-October-9-2022-Premier-League
6,2022-08-06,Sun,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,RB,1,0,0,0,0,1,0,0,0,5,0,0,0,0.5,0.5,0.0,0,0,0,4,0.0,0,3,0,0,0,/en/matches/2ed4b79f/Liverpool-Manchester-City-October-16-2022-Premier-League
7,2022-08-06,Wed,Matchweek 12,Home,W 1–0,Liverpool,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,80,0,2,1,0.0,0.0,0.4,5,0,55,76,72.4,6,38,0,0,0,/en/matches/dba5c5ec/Liverpool-West-Ham-United-October-19-2022-Premier-League
8,2022-08-06,Sat,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,N,RB,29,0,0,0,0,1,1,0,0,35,0,0,0,0.1,0.1,0.3,3,0,22,32,68.8,4,18,1,0,0,/en/matches/f92b67c2/Nottingham-Forest-Liverpool-October-22-2022-Premier-League
9,2022-08-06,Sat,Matchweek 14,Home,L 1–2,Liverpool,Leeds United,Y,RB,78,0,0,0,0,0,0,0,0,96,4,1,0,0.0,0.0,0.1,3,0,63,86,73.3,9,40,0,1,0,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League
10,2022-08-06,Sun,Matchweek 15,Away,W 2–1,Liverpool,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,88,0,1,1,0.0,0.0,0.1,2,0,60,78,76.9,4,57,0,0,0,/en/matches/2954504d/Tottenham-Hotspur-Liverpool-November-6-2022-Premier-League
11,2022-08-06,Sat,Matchweek 16,Home,W 3–1,Liverpool,Southampton,Y,RB,86,0,0,0,0,1,0,0,0,94,1,2,1,0.0,0.0,0.3,2,0,72,86,83.7,2,51,0,1,0,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League
12,2022-08-06,Mon,Matchweek 17,Away,W 3–1,Liverpool,Aston Villa,Y,RB,78,0,0,0,0,0,0,0,0,93,2,2,0,0.0,0.0,0.4,5,2,69,87,79.3,2,48,0,1,1,/en/matches/ab7d4465/Aston-Villa-Liverpool-December-26-2022-Premier-League
13,2022-08-06,Fri,Matchweek 18,Home,W 2–1,Liverpool,Leicester City,Y,RB,85,0,0,0,0,3,0,0,0,86,4,4,0,0.1,0.1,0.1,3,0,50,73,68.5,9,38,5,1,1,/en/matches/c5e4ccf5/Liverpool-Leicester-City-December-30-2022-Premier-League
14,2022-08-06,Mon,Matchweek 19,Away,L 1–3,Liverpool,Brentford,Y,RB,90,0,1,0,0,0,0,0,0,126,1,1,1,0.0,0.0,0.3,4,1,83,116,71.6,7,75,1,2,2,/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League
15,2022-08-06,Sat,Matchweek 20,Away,L 0–3,Liverpool,Brighton,Y,RB,90,0,0,0,0,0,0,1,0,45,0,1,2,0.0,0.0,0.8,2,0,30,39,76.9,3,20,1,1,0,/en/matches/cfc2a193/Brighton-and-Hove-Albion-Liverpool-January-14-2023-Premier-League
16,2022-08-06,Sat,Matchweek 21,Home,D 0–0,Liverpool,Chelsea,N,RB,19,0,0,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.0,0,0,11,20,55.0,2,9,0,0,0,/en/matches/7febc290/Liverpool-Chelsea-January-21-2023-Premier-League
17,2022-08-06,Sat,Matchweek 22,Away,L 0–3,Liverpool,Wolves,Y,RB,90,0,0,0,0,3,0,0,0,104,1,1,1,0.1,0.1,0.6,5,0,71,93,76.3,7,58,2,1,0,/en/matches/d67a16c8/Wolverhampton-Wanderers-Liverpool-February-4-2023-Premier-League
18,2022-08-06,Mon,Matchweek 23,Home,W 2–0,Liverpool,Everton,Y,RB,90,0,0,0,0,0,0,0,0,107,5,1,1,0.0,0.0,0.1,2,0,75,101,74.3,5,64,2,1,1,/en/matches/a895ec23/Merseyside-Derby-Liverpool-Everton-February-13-2023-Premier-League
19,2022-08-06,Sat,Matchweek 24,Away,W 2–0,Liverpool,Newcastle Utd,Y,RB,90,0,1,0,0,0,0,0,0,103,1,0,1,0.0,0.0,0.9,4,1,75,95,78.9,9,62,2,1,1,/en/matches/2f909763/Newcastle-United-Liverpool-February-18-2023-Premier-League
20,2022-08-06,Sat,Matchweek 25,Away,D 0–0,Liverpool,Crystal Palace,Y,RB,70,0,0,0,0,2,1,0,0,80,2,0,3,0.1,0.1,0.1,2,0,46,66,69.7,5,48,0,1,1,/en/matches/8a59c49c/Crystal-Palace-Liverpool-February-25-2023-Premier-League
21,2022-08-06,Wed,Matchweek 7,Home,W 2–0,Liverpool,Wolves,Y,RB,88,0,0,0,0,1,0,0,0,82,1,2,2,0.0,0.0,0.4,4,0,61,76,80.3,7,45,1,2,2,/en/matches/5e05f5f4/Liverpool-Wolverhampton-Wanderers-March-1-2023-Premier-League
22,2022-08-06,Sun,Matchweek 26,Home,W 7–0,Liverpool,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,77,4,1,0,0.0,0.0,0.3,2,0,54,73,74.0,11,35,0,1,1,/en/matches/756e8036/North-West-Derby-Liverpool-Manchester-United-March-5-2023-Premier-League
23,2022-08-06,Sat,Matchweek 27,Away,L 0–1,Liverpool,Bournemouth,Y,RB,64,0,0,0,0,1,0,0,0,86,4,4,0,0.1,0.1,0.1,2,0,53,79,67.1,7,40,0,1,1,/en/matches/d376dff8/Bournemouth-Liverpool-March-11-2023-Premier-League
