,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-14,Sat,Matchweek 3,Away,D 3–3,Chelsea,West Brom,Y,LB,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d725a16c/West-Bromwich-Albion-Chelsea-September-26-2020-Premier-League
1,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-14,Wed,Matchweek 20,Home,D 0–0,Chelsea,Wolves,N,"On matchday squad, but did not play",/en/matches/42eeae0e/Chelsea-Wolverhampton-Wanderers-January-27-2021-Premier-League,,,,,,,,,,,,,,,
3,2020-09-14,Sun,Matchweek 21,Home,W 2–0,Chelsea,Burnley,Y,WB,90,5,5,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/3372f3f3/Chelsea-Burnley-January-31-2021-Premier-League
4,2020-09-14,Thu,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,Y,WB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League
5,2020-09-14,Sun,Matchweek 23,Away,W 2–1,Chelsea,Sheffield Utd,N,WB,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League
6,2020-09-14,Mon,Matchweek 24,Home,W 2–0,Chelsea,Newcastle Utd,Y,WB,90,7,5,0,0,2,0,0,0,0,0,0,0,0,0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League
7,2020-09-14,Sat,Matchweek 25,Away,D 1–1,Chelsea,Southampton,Y,WB,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League
8,2020-09-14,Sun,Matchweek 26,Home,D 0–0,Chelsea,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League,,,,,,,,,,,,,,,
9,2020-09-14,Thu,Matchweek 29,Away,W 1–0,Chelsea,Liverpool,N,"On matchday squad, but did not play",/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League,,,,,,,,,,,,,,,
10,2020-09-14,Mon,Matchweek 27,Home,W 2–0,Chelsea,Everton,Y,WB,90,6,6,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League
11,2020-09-14,Sat,Matchweek 28,Away,D 0–0,Chelsea,Leeds United,N,"On matchday squad, but did not play",/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League,,,,,,,,,,,,,,,
12,2020-09-14,Sat,Matchweek 30,Home,L 2–5,Chelsea,West Brom,Y,WB,90,4,2,1,0,1,0,0,2,1,0,0,1,0,0,/en/matches/c5d6a493/Chelsea-West-Bromwich-Albion-April-3-2021-Premier-League
13,2020-09-14,Sat,Matchweek 31,Away,W 4–1,Chelsea,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/54b07679/Crystal-Palace-Chelsea-April-10-2021-Premier-League,,,,,,,,,,,,,,,
14,2020-09-14,Tue,Matchweek 32,Home,D 0–0,Chelsea,Brighton,Y,LM,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/07b4e58b/Chelsea-Brighton-and-Hove-Albion-April-20-2021-Premier-League
15,2020-09-14,Sat,Matchweek 33,Away,W 1–0,Chelsea,West Ham,N,"On matchday squad, but did not play",/en/matches/ea1579bb/West-Ham-United-Chelsea-April-24-2021-Premier-League,,,,,,,,,,,,,,,
16,2020-09-14,Sat,Matchweek 34,Home,W 2–0,Chelsea,Fulham,N,WB,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,/en/matches/44d49bd5/Chelsea-Fulham-May-1-2021-Premier-League
17,2020-09-14,Sat,Matchweek 35,Away,W 2–1,Chelsea,Manchester City,Y,WB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/b657d658/Manchester-City-Chelsea-May-8-2021-Premier-League
18,2020-09-14,Wed,Matchweek 36,Home,L 0–1,Chelsea,Arsenal,N,"On matchday squad, but did not play",/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,,,,,,,,,,,,,,,
19,2020-09-14,Tue,Matchweek 37,Home,W 2–1,Chelsea,Leicester City,N,"On matchday squad, but did not play",/en/matches/509c9927/Chelsea-Leicester-City-May-18-2021-Premier-League,,,,,,,,,,,,,,,
20,2020-09-14,Sun,Matchweek 38,Away,L 1–2,Chelsea,Aston Villa,N,"On matchday squad, but did not play",/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,,,,,,,,,,,,,,,
