,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-04,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (5),Liverpool,Manchester City,Y,CM,66,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a0579b11/Liverpool-Manchester-City-August-4-2019-FA-Community-Shield,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-09,Fri,Premier League,Matchweek 1,Home,W 4–1,Liverpool,Norwich City,Y,CM,90,0,0,0,0,1.0,1.0,0,0,58.0,8.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,34.0,43.0,79.1,4.0,24.0,0.0,1.0,1.0,/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-14,Wed,Super Cup,UEFA Super Cup,Home,D 2 (5)–2 (4),eng Liverpool,eng Chelsea,Y,CM,120,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4a69dd20/Liverpool-Chelsea-August-14-2019-UEFA-Super-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-17,Sat,Premier League,Matchweek 2,Away,W 2–1,Liverpool,Southampton,N,CM,17,0,0,0,0,0.0,0.0,0,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,6.0,0.0,0.0,0.0,/en/matches/b2a48847/Southampton-Liverpool-August-17-2019-Premier-League,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-08-24,Sat,Premier League,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,CM,90,0,1,0,0,0.0,0.0,1,0,73.0,2.0,0.0,1.0,0.0,0.0,0.4,6.0,1.0,66.0,71.0,93.0,8.0,58.0,1.0,1.0,1.0,/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League,1.0,0.8333333333333334,0.5357142857142857
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-08-31,Sat,Premier League,Matchweek 4,Away,W 3–0,Liverpool,Burnley,Y,CM,90,0,0,0,0,1.0,0.0,0,0,74.0,3.0,2.0,0.0,0.0,0.0,0.1,1.0,0.0,56.0,67.0,83.6,5.0,47.0,1.0,0.0,0.0,/en/matches/af072d61/Burnley-Liverpool-August-31-2019-Premier-League,1.0,0.8333333333333334,0.361111111111111
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-10,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,br Brazil,pe Peru,N,,27,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/780f9197/Brazil-Peru-September-10-2019-Friendlies-M,0.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 3–1,Liverpool,Newcastle Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,87.0,90.8,8.0,72.0,1.0,0.0,0.0,/en/matches/cde24fee/Liverpool-Newcastle-United-September-14-2019-Premier-League,1.0,0.6666666666666666,0.5357142857142857
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-09-17,Tue,Champions Lg,Group stage,Away,L 0–2,eng Liverpool,it Napoli,Y,CM,90,0,0,0,0,2.0,0.0,0,0,75.0,6.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,62.0,65.0,95.4,8.0,61.0,2.0,2.0,2.0,/en/matches/83579d2e/Napoli-Liverpool-September-17-2019-Champions-League,0.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-09-22,Sun,Premier League,Matchweek 6,Away,W 2–1,Liverpool,Chelsea,Y,CM,90,0,0,0,0,0.0,0.0,1,0,54.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,42.0,49.0,85.7,8.0,30.0,1.0,2.0,2.0,/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League,1.0,0.3333333333333333,0.5833333333333333
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-09-28,Sat,Premier League,Matchweek 7,Away,W 1–0,Liverpool,Sheffield Utd,Y,"CM,DM",90,0,0,0,0,1.0,0.0,0,0,85.0,4.0,2.0,1.0,0.0,0.0,0.1,4.0,0.0,68.0,76.0,89.5,7.0,56.0,0.0,0.0,0.0,/en/matches/1224c8ae/Sheffield-United-Liverpool-September-28-2019-Premier-League,1.0,0.6666666666666666,0.4743589743589743
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-02,Wed,Champions Lg,Group stage,Home,W 4–3,eng Liverpool,at RB Salzburg,Y,"CM,DM,RM",90,0,0,0,0,0.0,0.0,1,0,73.0,2.0,2.0,1.0,0.0,0.0,0.3,2.0,1.0,55.0,68.0,80.9,5.0,28.0,0.0,1.0,1.0,/en/matches/ca11ab0f/Liverpool-Red-Bull-Salzburg-October-2-2019-Champions-League,1.0,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,Y,CM,90,0,0,0,0,0.0,0.0,1,0,80.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,56.0,67.0,83.6,6.0,48.0,0.0,3.0,2.0,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League,1.0,1.0,0.8333333333333333
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-13,Sun,Friendlies (M),Friendlies (M),Home,D 1–1,br Brazil,ng Nigeria,N,,11,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5d76923c/Brazil-Nigeria-October-13-2019-Friendlies-M,0.5,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-10-20,Sun,Premier League,Matchweek 9,Away,D 1–1,Liverpool,Manchester Utd,Y,"CM,DM",90,0,0,0,0,0.0,0.0,1,0,77.0,1.0,1.0,1.0,0.0,0.0,0.1,2.0,0.0,59.0,71.0,83.1,6.0,49.0,3.0,0.0,0.0,/en/matches/95c3f0c8/North-West-Derby-Manchester-United-Liverpool-October-20-2019-Premier-League,0.5,0.8333333333333334,0.3974358974358974
