,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-14,Mon,Matchweek 5,Away,W 1–0,Wolves,Leeds United,N,LM,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League
2,2020-09-14,Sun,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,N,LM,23,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League
3,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-14,Sun,Matchweek 8,Away,L 0–1,Wolves,Leicester City,N,WB,15,0,0,0,0,0,0,3,0,1,0,0,0,1,2,0,100.0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
5,2020-09-14,Mon,Matchweek 9,Home,D 1–1,Wolves,Southampton,N,"On matchday squad, but did not play",/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,,,,,,,,,,,,,,,,,
6,2020-09-14,Sun,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,"LB,WB",90,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0.0,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
7,2020-09-14,Sun,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,LB,90,0,0,0,1,1,0,0,4,0,0,0,0,7,0,0,,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
8,2020-09-14,Sat,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,LB,90,0,0,0,1,1,0,2,1,0,0,0,0,3,2,2,50.0,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League
9,2020-09-14,Tue,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,WB,90,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League
10,2020-09-14,Mon,Matchweek 14,Away,L 1–2,Wolves,Burnley,N,"On matchday squad, but did not play",/en/matches/4e106790/Burnley-Wolverhampton-Wanderers-December-21-2020-Premier-League,,,,,,,,,,,,,,,,,
11,2020-09-14,Sun,Matchweek 15,Home,D 1–1,Wolves,Tottenham,Y,LB,74,1,0,0,2,0,0,1,1,1,0,0,0,5,1,1,50.0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
12,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2020-09-14,Sun,Matchweek 24,Away,W 2–1,Wolves,Southampton,N,LM,22,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
14,2020-09-14,Fri,Matchweek 25,Home,W 1–0,Wolves,Leeds United,N,LM,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League
15,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2020-09-14,Sun,Matchweek 36,Away,L 0–2,Wolves,Tottenham,N,"On matchday squad, but did not play",/en/matches/9059c960/Tottenham-Hotspur-Wolverhampton-Wanderers-May-16-2021-Premier-League,,,,,,,,,,,,,,,,,
17,2020-09-14,Wed,Matchweek 37,Away,L 0–1,Wolves,Everton,N,"On matchday squad, but did not play",/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League,,,,,,,,,,,,,,,,,
18,2020-09-14,Sun,Matchweek 38,Home,L 1–2,Wolves,Manchester Utd,N,WB,8,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,,/en/matches/2c081c94/Wolverhampton-Wanderers-Manchester-United-May-23-2021-Premier-League
