,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2020-09-13,Sat,Matchweek 3,Away,W 2–1,Everton,Crystal Palace,Y,CM,90,0,0,0,4,1,0,0,1,0,0,0,0,6,0,0,,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League
1,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-13,Sat,Matchweek 5,Home,D 2–2,Everton,Liverpool,Y,CM,90,1,0,0,2,0,0,0,0,3,0,0,0,7,0,0,,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,L 0–2,Everton,Southampton,Y,"CM,DM",90,0,0,0,0,1,0,0,2,2,0,0,0,7,0,0,,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League
4,2020-09-13,Sun,Matchweek 7,Away,L 1–2,Everton,Newcastle Utd,Y,"CM,DM",90,1,0,0,1,0,0,0,1,3,0,0,0,7,0,0,,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League
5,2020-09-13,Sat,Matchweek 8,Home,L 1–3,Everton,Manchester Utd,Y,CM,90,1,0,0,3,4,0,0,0,4,0,0,0,15,0,0,,/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League
6,2020-09-13,Sun,Matchweek 9,Away,W 3–2,Everton,Fulham,Y,CM,90,0,0,0,3,1,0,0,1,2,0,0,0,11,0,0,,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League
7,2020-09-13,Sat,Matchweek 10,Home,L 0–1,Everton,Leeds United,Y,CM,90,1,0,0,3,2,0,0,0,0,0,0,0,8,0,1,0.0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League
8,2020-09-13,Sat,Matchweek 11,Away,D 1–1,Everton,Burnley,Y,CM,88,0,0,0,0,0,0,0,1,1,0,0,0,9,0,1,0.0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League
9,2020-09-13,Sat,Matchweek 12,Home,W 1–0,Everton,Chelsea,Y,CM,90,0,0,0,1,3,0,0,4,3,0,0,0,12,0,0,,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Away,W 2–0,Everton,Leicester City,Y,CM,40,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
11,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2020-09-13,Sun,Matchweek 24,Home,L 0–2,Everton,Fulham,N,"On matchday squad, but did not play",/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League,,,,,,,,,,,,,,,,,
13,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2020-09-13,Sat,Matchweek 25,Away,W 2–0,Everton,Liverpool,N,"On matchday squad, but did not play",/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League,,,,,,,,,,,,,,,,,
15,2020-09-13,Mon,Matchweek 26,Home,W 1–0,Everton,Southampton,Y,CM,90,0,0,0,0,0,0,0,1,1,0,0,0,13,0,2,0.0,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
16,2020-09-13,Thu,Matchweek 29,Away,W 1–0,Everton,West Brom,N,CM,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
17,2020-09-13,Mon,Matchweek 27,Away,L 0–2,Everton,Chelsea,Y,CM,90,0,0,0,0,1,0,0,1,4,0,0,0,5,0,0,,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League
18,2020-09-13,Sat,Matchweek 28,Home,L 1–2,Everton,Burnley,Y,DM,90,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,100.0,/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League
19,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2020-09-13,Fri,Matchweek 32,Home,D 2–2,Everton,Tottenham,Y,"CM,DM",90,0,0,0,1,0,0,0,0,2,0,0,0,8,0,1,0.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League
21,2020-09-13,Fri,Matchweek 33,Away,W 1–0,Everton,Arsenal,Y,"DM,CM",90,1,0,0,2,1,0,0,0,1,0,0,0,4,0,0,,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
22,2020-09-13,Sat,Matchweek 34,Home,L 1–2,Everton,Aston Villa,Y,DM,90,0,0,0,1,2,0,0,0,3,0,0,0,7,1,3,25.0,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League
23,2020-09-13,Sun,Matchweek 35,Away,W 1–0,Everton,West Ham,Y,CM,90,1,0,0,2,1,0,0,2,3,0,0,0,7,0,0,,/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League
24,2020-09-13,Thu,Matchweek 19,Away,D 0–0,Everton,Aston Villa,Y,CM,90,0,0,0,4,1,0,0,0,2,0,0,0,9,0,0,,/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League
25,2020-09-13,Sun,Matchweek 36,Home,L 0–1,Everton,Sheffield Utd,Y,DM,90,0,0,0,3,2,0,0,1,2,0,0,0,6,1,0,100.0,/en/matches/707d5282/Everton-Sheffield-United-May-16-2021-Premier-League
