,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-13,Sun,Premier League,Matchweek 1,Away,W 1–0,Everton,Tottenham,Y,"CM,DM",90,0,0,0,0,0,0,0,0,69.0,4.0,2,0.0,0.0,0.0,0.0,1.0,0.0,46.0,56.0,82.1,6.0,38.0,1.0,1.0,1.0,/en/matches/fc7f9aa1/Tottenham-Hotspur-Everton-September-13-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 5–2,Everton,West Brom,Y,CM,90,0,0,0,0,1,1,0,0,95.0,5.0,1,0.0,0.0,0.0,0.0,1.0,0.0,77.0,86.0,89.5,5.0,64.0,4.0,1.0,1.0,/en/matches/45bd1880/Everton-West-Bromwich-Albion-September-19-2020-Premier-League,1.0,0.5,0.4880952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-26,Sat,Premier League,Matchweek 3,Away,W 2–1,Everton,Crystal Palace,Y,CM,90,0,0,0,0,1,0,0,0,56.0,3.0,1,3.0,0.0,0.0,0.0,1.0,0.0,35.0,41.0,85.4,1.0,22.0,0.0,1.0,0.0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League,1.0,0.5,0.619047619047619
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-30,Wed,EFL Cup,Fourth round,Home,W 4–1,Everton,West Ham,Y,CM,68,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/9219349f/Everton-West-Ham-United-September-30-2020-EFL-Cup,1.0,1.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-17,Sat,Premier League,Matchweek 5,Home,D 2–2,Everton,Liverpool,Y,CM,90,0,0,0,0,0,0,1,0,33.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,2.0,11.0,0.0,2.0,0.0,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League,0.5,1.0,0.5952380952380952
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-25,Sun,Premier League,Matchweek 6,Away,L 0–2,Everton,Southampton,Y,"CM,DM",90,0,0,0,0,0,0,0,0,51.0,4.0,2,2.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,2.0,28.0,0.0,2.0,2.0,/en/matches/6439c025/Southampton-Everton-October-25-2020-Premier-League,0.0,0.8333333333333334,0.7179487179487178
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-01,Sun,Premier League,Matchweek 7,Away,L 1–2,Everton,Newcastle Utd,Y,"CM,DM",90,0,0,0,0,0,0,1,0,70.0,6.0,1,1.0,0.0,0.0,0.1,3.0,0.0,59.0,62.0,95.2,7.0,43.0,1.0,2.0,1.0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League,0.0,0.5,0.4404761904761905
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-07,Sat,Premier League,Matchweek 8,Home,L 1–3,Everton,Manchester Utd,Y,CM,90,0,0,0,0,0,0,1,0,71.0,6.0,0,3.0,0.0,0.0,0.0,1.0,0.0,45.0,52.0,86.5,4.0,37.0,3.0,5.0,4.0,/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League,0.0,0.1666666666666666,0.4285714285714285
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-13,Fri,WCQ,WCQ — CONMEBOL (M),Home,W 1–0,br Brazil,ve Venezuela,Y,CM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/240cd6ea/Brazil-Venezuela-November-13-2020-WCQ----CONMEBOL-M,1.0,0.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-22,Sun,Premier League,Matchweek 9,Away,W 3–2,Everton,Fulham,Y,CM,90,0,0,0,0,0,0,0,0,63.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,80.4,1.0,31.0,0.0,1.0,1.0,/en/matches/13524225/Fulham-Everton-November-22-2020-Premier-League,1.0,0.3333333333333333,0.4047619047619047
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-28,Sat,Premier League,Matchweek 10,Home,L 0–1,Everton,Leeds United,Y,CM,90,0,0,0,0,2,0,1,0,42.0,1.0,0,0.0,0.1,0.1,0.1,6.0,0.0,31.0,36.0,86.1,5.0,24.0,4.0,5.0,5.0,/en/matches/3eeb39c5/Everton-Leeds-United-November-28-2020-Premier-League,0.0,0.6666666666666666,0.3571428571428571
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-05,Sat,Premier League,Matchweek 11,Away,D 1–1,Everton,Burnley,Y,CM,88,0,0,0,0,0,0,0,0,59.0,2.0,1,3.0,0.0,0.0,0.0,2.0,1.0,44.0,49.0,89.8,3.0,35.0,1.0,1.0,1.0,/en/matches/399c7e1c/Burnley-Everton-December-5-2020-Premier-League,0.5,0.6666666666666666,0.4999999999999999
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-12,Sat,Premier League,Matchweek 12,Home,W 1–0,Everton,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,44.0,3.0,4,2.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,64.3,2.0,19.0,3.0,6.0,4.0,/en/matches/4847e3c3/Everton-Chelsea-December-12-2020-Premier-League,1.0,0.5,0.8076923076923077
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-16,Wed,Premier League,Matchweek 13,Away,W 2–0,Everton,Leicester City,Y,CM,40,0,0,0,0,0,0,0,0,17.0,0.0,0,1.0,0.0,0.0,0.0,3.0,0.0,13.0,14.0,92.9,2.0,10.0,1.0,0.0,0.0,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League,1.0,0.5,0.7948717948717949
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-03-01,Mon,Premier League,Matchweek 26,Home,W 1–0,Everton,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,47.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,86.5,4.0,24.0,0.0,4.0,0.0,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-03-04,Thu,Premier League,Matchweek 29,Away,W 1–0,Everton,West Brom,N,CM,33,0,0,0,0,0,0,0,0,24.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,71.4,2.0,13.0,1.0,0.0,0.0,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League,1.0,1.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-03-08,Mon,Premier League,Matchweek 27,Away,L 0–2,Everton,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,46.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,78.9,4.0,29.0,0.0,1.0,0.0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,0.0,1.0,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-03-13,Sat,Premier League,Matchweek 28,Home,L 1–2,Everton,Burnley,Y,DM,90,0,0,0,0,0,0,0,0,63.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,53.0,59.0,89.8,5.0,33.0,1.0,0.0,0.0,/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-03-20,Sat,FA Cup,Quarter-finals,Home,L 0–2,Everton,Manchester City,Y,CM,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/211cb563/Everton-Manchester-City-March-20-2021-FA-Cup,0.0,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-04-16,Fri,Premier League,Matchweek 32,Home,D 2–2,Everton,Tottenham,Y,"CM,DM",90,0,0,0,0,0,0,0,0,66.0,6.0,0,1.0,0.0,0.0,0.0,1.0,0.0,39.0,47.0,83.0,2.0,31.0,0.0,5.0,2.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.5,0.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-04-23,Fri,Premier League,Matchweek 33,Away,W 1–0,Everton,Arsenal,Y,"DM,CM",90,0,0,0,0,0,0,1,0,63.0,2.0,0,4.0,0.0,0.0,0.1,1.0,0.0,46.0,56.0,82.1,5.0,20.0,1.0,0.0,0.0,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,1.0,0.1666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-05-01,Sat,Premier League,Matchweek 34,Home,L 1–2,Everton,Aston Villa,Y,DM,90,0,0,0,0,1,0,0,0,63.0,4.0,0,1.0,0.0,0.0,0.1,4.0,1.0,42.0,49.0,85.7,4.0,42.0,3.0,1.0,0.0,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-05-09,Sun,Premier League,Matchweek 35,Away,W 1–0,Everton,West Ham,Y,CM,90,0,0,0,0,0,0,1,0,33.0,4.0,2,1.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,80.0,2.0,18.0,0.0,4.0,2.0,/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League,1.0,0.5,0.5
