,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2021-08-28,Fri,Matchweek 5,Home,D 1–1,Newcastle Utd,Leeds United,Y,RB,80,7,5,5,2,0,5,5,100.0,0,1,0,1,0,7,5,0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League
1,2021-08-28,Sat,Matchweek 6,Away,D 1–1,Newcastle Utd,Watford,Y,RB,90,2,1,2,0,0,1,2,50.0,1,3,2,1,0,2,4,0,/en/matches/70fda3e9/Watford-Newcastle-United-September-25-2021-Premier-League
2,2021-08-28,Sat,Matchweek 7,Away,L 1–2,Newcastle Utd,Wolves,Y,RB,69,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,/en/matches/00dcbdaa/Wolverhampton-Wanderers-Newcastle-United-October-2-2021-Premier-League
3,2021-08-28,Sun,Matchweek 8,Home,L 2–3,Newcastle Utd,Tottenham,Y,RB,90,6,5,3,2,1,3,4,75.0,1,1,1,0,1,7,1,0,/en/matches/4bd69343/Newcastle-United-Tottenham-Hotspur-October-17-2021-Premier-League
4,2021-08-28,Sat,Matchweek 9,Away,D 1–1,Newcastle Utd,Crystal Palace,Y,RB,90,1,1,0,1,0,1,3,33.3,2,2,2,0,0,1,2,0,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League
5,2021-08-28,Sat,Matchweek 10,Home,L 0–3,Newcastle Utd,Chelsea,Y,RB,90,2,1,2,0,0,2,4,50.0,2,1,0,1,0,2,1,0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League
6,2021-08-28,Sat,Matchweek 11,Away,D 1–1,Newcastle Utd,Brighton,N,"On matchday squad, but did not play",/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,,,,,,,,,,,,,,,,,
7,2021-08-28,Sat,Matchweek 12,Home,D 3–3,Newcastle Utd,Brentford,N,"On matchday squad, but did not play",/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League,,,,,,,,,,,,,,,,,
8,2021-08-28,Sat,Matchweek 13,Away,L 0–2,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",/en/matches/067e0ab9/Arsenal-Newcastle-United-November-27-2021-Premier-League,,,,,,,,,,,,,,,,,
9,2021-08-28,Tue,Matchweek 14,Home,D 1–1,Newcastle Utd,Norwich City,Y,RB,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,/en/matches/ce4d873f/Newcastle-United-Norwich-City-November-30-2021-Premier-League
10,2021-08-28,Sat,Matchweek 15,Home,W 1–0,Newcastle Utd,Burnley,Y,RB,90,2,2,2,0,0,2,2,100.0,0,1,1,0,0,2,1,0,/en/matches/11ed382d/Newcastle-United-Burnley-December-4-2021-Premier-League
11,2021-08-28,Sun,Matchweek 16,Away,L 0–4,Newcastle Utd,Leicester City,Y,RB,90,3,2,2,1,0,0,0,,0,0,0,0,1,4,2,0,/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League
12,2021-08-28,Thu,Matchweek 17,Away,L 1–3,Newcastle Utd,Liverpool,Y,RB,90,4,4,3,1,0,0,0,,0,1,0,1,2,6,4,0,/en/matches/5aec4772/Liverpool-Newcastle-United-December-16-2021-Premier-League
13,2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2021-08-28,Mon,Matchweek 19,Home,D 1–1,Newcastle Utd,Manchester Utd,Y,LB,90,3,3,2,1,0,3,7,42.9,4,1,0,1,2,5,1,0,/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League
15,2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-08-28,Sat,Matchweek 23,Away,W 1–0,Newcastle Utd,Leeds United,N,LB,28,3,2,3,0,0,2,3,66.7,1,2,0,2,0,3,2,0,/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League
17,2021-08-28,Tue,Matchweek 24,Home,W 3–1,Newcastle Utd,Everton,N,RB,1,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,/en/matches/fde8d97d/Newcastle-United-Everton-February-8-2022-Premier-League
