,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,Y*,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/10e5c045/Arsenal-Manchester-City-August-6-2023-FA-Community-Shield,,,,,,,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
1,2023-08-11,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y,RB,89,0,0,0,0,0,0,0,0,81,0,0,0,0.0,0.0,0.0,2,1,66,72,91.7,2,48,1,0,https://fbref.com/en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,1198,179,0.0,1,3,0,0,64,8,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,1,0,3,1,0.0,1,33.3,1,1,0,55,3,0,1,0,0,0,9,1,100.0
2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,D 1 (5)–1 (4),eng Manchester City,es Sevilla,Y*,RB,90,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/572ae2f0/Manchester-City-Sevilla-August-16-2023-UEFA-Super-Cup,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,2,,,,,,
3,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 1–0,Manchester City,Newcastle Utd,Y*,RB,90,0,0,0,0,0,0,0,0,76,1,0,0,0.0,0.0,0.1,2,0,65,73,89.0,3,35,2,2,https://fbref.com/en/matches/0b8f50a5/Manchester-City-Newcastle-United-August-19-2023-Premier-League,1052,153,0.0,1,1,1,0,65,8,3,0,1,1,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,1,0,0,1,2,100.0,0,0.0,0,1,1,56,9,0,1,0,0,0,3,0,0.0
4,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Manchester City,Sheffield Utd,Y*,RB,90,0,0,0,0,2,0,0,0,95,1,0,1,0.0,0.0,0.3,7,1,72,86,83.7,12,68,5,2,https://fbref.com/en/matches/0844ff10/Sheffield-United-Manchester-City-August-27-2023-Premier-League,1227,277,0.4,3,9,6,0,83,3,0,0,0,8,3,0,0,0,0,0,7,0,0,0,0,1,0,1,0,100.0,0,1,1,1,0,4,4,66.7,1,33.3,0,0,0,75,12,0,0,0,0,0,4,0,0.0
5,2023-09-02,Sat,Premier League,Matchweek 4,Home,W 5–1,Manchester City,Fulham,Y*,RB,90,0,0,0,0,0,0,0,0,109,1,0,0,0.0,0.0,0.0,1,1,86,106,81.1,5,51,3,1,https://fbref.com/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,1529,241,0.0,0,6,1,0,98,8,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,0,0,1,1,0,4,2,100.0,0,0.0,0,0,0,89,9,0,0,0,0,0,9,1,100.0
6,2023-09-09,Sat,Euro Qualifying,Group stage,Away,D 1–1,eng England,ua Ukraine,Y,RB,90,1,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/a067451d/Ukraine-England-September-9-2023-Euro-Qualifying,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
7,2023-09-12,Tue,Friendlies (M),Friendlies (M),Away,W 3–1,eng England,sct Scotland,Y,RB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1461ddd6/Scotland-England-September-12-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
8,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Manchester City,West Ham,Y*,RB,90,0,0,0,0,0,0,0,0,102,3,1,1,0.0,0.0,0.4,2,0,87,94,92.6,9,79,2,0,https://fbref.com/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League,1373,248,0.1,2,6,2,1,88,6,1,0,0,3,5,0,0,0,0,0,2,0,0,0,0,2,2,1,0,100.0,0,1,4,3,0,3,2,,0,,0,0,2,77,13,0,1,0,0,0,8,2,100.0
9,2023-09-19,Tue,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,rs Red Star,Y*,"RB,CB",90,0,0,0,0,1,0,0,0,75,2,0,0,0.0,0.0,0.3,6,0,65,72,90.3,5,49,2,0,https://fbref.com/en/matches/3d87750d/Manchester-City-Red-Star-Belgrade-September-19-2023-Champions-League,1105,277,0.2,3,8,2,1,66,6,0,0,0,4,6,0,0,0,0,0,5,0,0,0,0,1,0,1,1,100.0,0,0,2,0,0,1,1,,0,,0,0,0,60,6,0,0,0,0,0,6,0,
10,2023-09-23,Sat,Premier League,Matchweek 6,Home,W 2–0,Manchester City,Nott'ham Forest,Y*,RB,90,0,1,0,0,0,0,0,0,66,0,0,1,0.0,0.0,0.1,2,1,53,62,85.5,0,31,2,0,https://fbref.com/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League,1014,129,0.1,1,2,0,0,49,13,3,1,1,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1,1,0,2,1,2,1,0.0,1,100.0,0,1,0,46,6,0,0,0,0,0,2,1,33.3
11,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Manchester City,Wolves,Y*,"RB,CB",90,0,0,0,0,1,1,1,0,74,0,1,1,0.0,0.0,0.0,3,0,58,68,85.3,9,50,2,0,https://fbref.com/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,1149,137,0.1,1,7,1,0,61,7,0,0,1,1,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,1,1,1,0,0,0,0,,0,,0,1,0,57,4,0,1,0,0,0,5,0,
