,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,LB,90,0,0,0,0,0,0,0,0,78,3,0,1,0.0,0.0,0.0,0,0,52,67,77.6,4,46,0,0,https://fbref.com/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,931,453,0.0,0,3,0,0,55,12,1,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,50.0,2,1,3,5,0,6,3,0.0,1,100.0,0,1,0,47,6,0,0,0,0,0,6,3,75.0
1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,LB,90,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,2,0,37,45,82.2,4,26,3,0,https://fbref.com/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,663,207,0.0,0,4,1,0,39,6,0,0,1,2,6,0,0,0,0,0,2,0,0,0,0,1,0,1,0,,0,0,1,2,0,2,0,0.0,1,100.0,0,0,1,31,1,0,0,0,0,0,3,2,50.0
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,40,3,0,1,0.0,0.0,0.2,1,0,19,30,63.3,3,15,2,0,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,336,127,0.1,1,4,1,1,26,4,2,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,33.3,4,1,3,4,0,4,0,,0,,0,1,3,19,0,0,0,0,0,0,5,3,100.0
3,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,Y,LB,120,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,https://fbref.com/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,,,,,,,,,,,,,7,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
4,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,LB,90,0,0,0,0,0,0,1,0,38,2,1,2,0.0,0.0,0.0,0,0,22,30,73.3,0,16,3,1,https://fbref.com/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,331,181,0.0,0,0,0,0,25,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,50.0,2,2,3,1,0,2,0,33.3,2,66.7,0,0,0,15,1,0,1,0,0,0,9,0,0.0
5,2023-09-09,Sat,Friendlies (M),Friendlies (M),Home,W 3–0,us United States,uz Uzbekistan,Y,LB,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/66385fb9/United-States-Uzbekistan-September-9-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
6,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,Y,LB,90,0,0,0,0,0,0,0,0,77,2,4,0,0.0,0.0,0.1,2,0,40,58,69.0,6,41,3,1,https://fbref.com/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League,758,317,0.1,2,7,3,1,51,6,2,0,1,5,4,0,0,0,0,1,2,0,0,0,0,2,1,1,0,100.0,0,0,6,4,0,6,0,50.0,1,50.0,0,3,0,41,2,0,3,0,0,0,11,2,66.7
7,2023-09-27,Wed,EFL Cup,Third round,Home,W 2–1,Fulham,Norwich City,N,,22,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/a83ae0f3/Fulham-Norwich-City-September-27-2023-EFL-Cup,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
8,2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,69,4,6,1,0.0,0.0,0.1,2,0,43,59,72.9,1,38,2,1,https://fbref.com/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League,689,208,0.1,1,3,1,1,49,10,1,0,0,4,9,0,0,0,0,0,2,0,0,0,0,3,1,2,1,100.0,0,1,10,0,0,1,2,100.0,0,0.0,1,3,1,41,8,0,3,0,0,0,6,0,
9,2023-10-07,Sat,Premier League,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,Y,LB,90,0,0,0,0,1,0,0,0,102,1,2,2,0.0,0.0,0.2,2,0,65,86,75.6,7,59,6,3,https://fbref.com/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League,1173,434,0.2,1,6,1,1,73,13,1,0,1,6,12,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0.0,1,2,3,3,0,8,2,75.0,1,25.0,0,2,0,60,6,0,2,0,0,1,5,3,100.0
