,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Premier League,Matchweek 1,Away,W 3–0,Leicester City,West Brom,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,Premier League,Matchweek 2,Home,W 4–2,Leicester City,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Wed,EFL Cup,Third round,Home,L 0–2,Leicester City,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
3,Sun,Premier League,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,N,LB,11,0,0,0,0,0,0,0,0,10,2,1,0,0.0,0.0,0.0,0,0,1,4,25.0,0,4,0,0,0,Match Report
4,Sun,Premier League,Matchweek 4,Home,L 0–3,Leicester City,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Thu,Europa Lg,Group stage,Home,W 3–0,eng Leicester City,ua Zorya Luhansk,Y,LB,90,0,0,0,0,1,0,0,0,82,0,2,2,0.0,0.0,0.1,2,0,59,74,79.7,3,43,1,0,0,Match Report
7,Sun,Premier League,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,85,1,2,1,0.0,0.0,0.0,0,0,61,73,83.6,4,43,0,0,0,Match Report
8,Thu,Europa Lg,Group stage,Away,W 2–1,eng Leicester City,gr AEK Athens,Y,CB,45,0,0,0,0,0,0,0,0,42,1,1,1,0.0,0.0,0.0,0,0,33,38,86.8,0,23,0,0,0,Match Report
9,Mon,Premier League,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,60,4,1,1,0.0,0.0,0.0,0,0,34,48,70.8,2,29,1,1,0,Match Report
10,Thu,Europa Lg,Group stage,Home,W 4–0,eng Leicester City,pt Braga,Y,CB,90,0,0,0,0,0,0,0,0,66,0,2,3,0.0,0.0,0.0,0,0,50,57,87.7,3,45,0,0,0,Match Report
11,Sun,Premier League,Matchweek 8,Home,W 1–0,Leicester City,Wolves,Y,"CB,LB",90,0,0,0,0,2,0,0,0,78,3,2,0,0.0,0.0,0.0,1,0,46,65,70.8,6,35,0,0,0,Match Report
12,Sun,Premier League,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,Y,CB,61,0,0,0,0,0,0,0,0,36,0,2,2,0.0,0.0,0.0,0,0,27,31,87.1,2,17,0,0,0,Match Report
13,Thu,Europa Lg,Group stage,Away,D 3–3,eng Leicester City,pt Braga,Y,CB,45,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,34,38,89.5,1,28,0,1,1,Match Report
14,Mon,Premier League,Matchweek 10,Home,L 1–2,Leicester City,Fulham,Y,"LB,CB",90,0,0,0,0,0,0,0,0,130,5,2,1,0.0,0.0,0.0,1,0,93,115,80.9,7,71,0,1,0,Match Report
15,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,ua Zorya Luhansk,N,CB,35,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,15,22,68.2,0,8,0,0,0,Match Report
