,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-13,Mon,Matchweek 6,Away,D 1–1,West Brom,Brighton,N,"On matchday squad, but did not play",/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,,,,,,,,,,,,,,,
2,2020-09-13,Mon,Matchweek 7,Away,L 0–2,West Brom,Fulham,N,"On matchday squad, but did not play",/en/matches/f2b91282/Fulham-West-Bromwich-Albion-November-2-2020-Premier-League,,,,,,,,,,,,,,,
3,2020-09-13,Sun,Matchweek 8,Home,L 0–1,West Brom,Tottenham,N,"On matchday squad, but did not play",/en/matches/90c0e34c/West-Bromwich-Albion-Tottenham-Hotspur-November-8-2020-Premier-League,,,,,,,,,,,,,,,
4,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-13,Sun,Matchweek 11,Home,L 1–5,West Brom,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/ac9d70e3/West-Bromwich-Albion-Crystal-Palace-December-6-2020-Premier-League,,,,,,,,,,,,,,,
6,2020-09-13,Sat,Matchweek 12,Away,L 1–2,West Brom,Newcastle Utd,N,"WB,LB",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League
7,2020-09-13,Tue,Matchweek 13,Away,D 1–1,West Brom,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League
8,2020-09-13,Sun,Matchweek 14,Home,L 0–3,West Brom,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/4bbe55ff/West-Bromwich-Albion-Aston-Villa-December-20-2020-Premier-League
9,2020-09-13,Sun,Matchweek 15,Away,D 1–1,West Brom,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League
10,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-13,Sat,Matchweek 17,Home,L 0–4,West Brom,Arsenal,N,"On matchday squad, but did not play",/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League,,,,,,,,,,,,,,,
12,2020-09-13,Sat,Matchweek 19,Away,W 3–2,West Brom,Wolves,Y,LB,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/93420516/Wolverhampton-Wanderers-West-Bromwich-Albion-January-16-2021-Premier-League
13,2020-09-13,Tue,Matchweek 18,Away,L 1–2,West Brom,West Ham,Y,"LB,WB",90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/42daddbb/West-Ham-United-West-Bromwich-Albion-January-19-2021-Premier-League
14,2020-09-13,Tue,Matchweek 20,Home,L 0–5,West Brom,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/83f7b656/West-Bromwich-Albion-Manchester-City-January-26-2021-Premier-League
15,2020-09-13,Sat,Matchweek 21,Home,D 2–2,West Brom,Fulham,Y,"LB,WB",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/d1517c30/West-Bromwich-Albion-Fulham-January-30-2021-Premier-League
16,2020-09-13,Tue,Matchweek 22,Away,L 1–2,West Brom,Sheffield Utd,N,"On matchday squad, but did not play",/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League,,,,,,,,,,,,,,,
17,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,
18,2020-09-13,Mon,Matchweek 31,Home,W 3–0,West Brom,Southampton,N,"On matchday squad, but did not play",/en/matches/3dee3681/West-Bromwich-Albion-Southampton-April-12-2021-Premier-League,,,,,,,,,,,,,,,
