,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,W 3–1,Tottenham,Aston Villa,N,LW,3,0,0,0,0,1,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League,1.0,0.5,0.5238095238095238
1,1,1,1,2019-08-23,Fri,Süper Lig,Matchweek 2,Home,W 3–0,Beşiktaş,Göztepe,N,,30,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3f87c3ea/Besiktas-Goztepe-August-23-2019-Super-Lig,1.0,0.5,0.5
2,2,2,2,2019-08-31,Sat,Süper Lig,Matchweek 3,Home,D 1–1,Beşiktaş,Rizespor,N,,45,0,0,0,0,2,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/fcae1223/Besiktas-Rizespor-August-31-2019-Super-Lig,0.5,0.5,0.5
3,3,3,3,2019-09-14,Sat,Süper Lig,Matchweek 4,Away,L 2–3,Beşiktaş,Gaziantep FK,Y,AM,90,0,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/569d9988/Gaziantep-FK-Besiktas-September-14-2019-Super-Lig,0.0,0.8333333333333334,0.5
4,4,4,4,2019-09-19,Thu,Europa Lg,Group stage,Away,L 2–4,tr Beşiktaş,sk Slovan Bratislava,Y,LM,81,0,0,0,0,1,1,0,0,52.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,45.0,80.0,4.0,41.0,9.0,1.0,1.0,/en/matches/5eb0b57f/Slovan-Bratislava-Besiktas-September-19-2019-Europa-League,0.0,0.5,0.5
5,5,5,5,2019-09-23,Mon,Süper Lig,Matchweek 5,Home,D 1–1,Beşiktaş,Başakşehir,Y,FW,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/05798ece/Besiktas-Istanbul-Basaksehir-September-23-2019-Super-Lig,0.5,0.1666666666666666,0.5
6,6,6,6,2019-09-29,Sun,Süper Lig,Matchweek 6,Away,L 1–4,Beşiktaş,Trabzonspor,Y,AM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c72294da/Trabzonspor-Besiktas-September-29-2019-Super-Lig,0.0,0.1666666666666666,0.5
7,7,7,7,2019-10-06,Sun,Süper Lig,Matchweek 7,Home,W 2–0,Beşiktaş,Alanyaspor,Y,AM,90,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/20e3e7e8/Besiktas-Alanyaspor-October-6-2019-Super-Lig,1.0,0.1666666666666666,0.5
8,8,8,8,2019-11-10,Sun,Süper Lig,Matchweek 11,Home,W 1–0,Beşiktaş,Denizlispor,N,,30,1,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/cfaec0ae/Besiktas-Denizlispor-November-10-2019-Super-Lig,1.0,0.5,0.5
9,9,9,9,2019-11-23,Sat,Süper Lig,Matchweek 12,Away,W 1–0,Beşiktaş,Konyaspor,N,,32,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/e971e944/Konyaspor-Besiktas-November-23-2019-Super-Lig,1.0,0.6666666666666666,0.5
10,10,10,10,2019-11-28,Thu,Europa Lg,Group stage,Home,W 2–1,tr Beşiktaş,sk Slovan Bratislava,N,LW,45,0,1,0,0,0,0,0,0,26.0,0.0,1,0.0,0.0,0.0,0.2,4.0,1.0,19.0,25.0,76.0,0.0,18.0,4.0,1.0,1.0,/en/matches/f8e61bdc/Besiktas-Slovan-Bratislava-November-28-2019-Europa-League,1.0,1.0,0.5
11,11,11,11,2019-12-02,Mon,Süper Lig,Matchweek 13,Home,W 4–1,Beşiktaş,Kayserispor,Y,AM,79,0,0,0,0,4,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/36f4dc18/Besiktas-Kayserispor-December-2-2019-Super-Lig,1.0,1.0,0.5
12,12,12,12,2019-12-22,Sun,Süper Lig,Matchweek 16,Away,L 1–3,Beşiktaş,Fenerbahçe,N,,28,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c76b2b23/Fenerbahce-Besiktas-December-22-2019-Super-Lig,0.0,1.0,0.5
13,13,13,13,2019-12-27,Fri,Süper Lig,Matchweek 17,Home,W 4–1,Beşiktaş,Gençlerbirliği,Y,AM,82,1,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1c4a739f/Besiktas-Genclerbirligi-December-27-2019-Super-Lig,1.0,0.6666666666666666,0.5
