,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-07-30,Sat,Community Shield,FA Community Shield,Neutral,W 3–1,Liverpool,Manchester City,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/341bf7a1/Liverpool-Manchester-City-July-30-2022-FA-Community-Shield,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
1,2022-08-06,Sat,Premier League,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,LW,13,0,0,0,0,1,0,0,0,5,0,2,0,0.0,0.0,0.0,1,1,2,2,100.0,0,1,0,0,https://fbref.com/en/matches/6713c1dc/Fulham-Liverpool-August-6-2022-Premier-League,24,1,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,1,,0,,0,0,0,1,0,0,2,0,0,0,0,1,50.0
2,2022-08-15,Mon,Premier League,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,N,LW,12,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,4,5,80.0,0,8,0,0,https://fbref.com/en/matches/b3c6f709/Liverpool-Crystal-Palace-August-15-2022-Premier-League,64,1,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,,0,,0,2,2,8,2,0,0,0,0,0,1,0,0.0
3,2022-08-22,Mon,Premier League,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,N,LM,18,0,0,0,0,2,1,0,0,12,0,0,0,0.2,0.2,0.0,1,1,8,8,100.0,2,9,2,1,https://fbref.com/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,121,34,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,50.0,0,0.0,0,1,1,11,3,0,0,0,0,0,0,0,0.0
4,2022-08-27,Sat,Premier League,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,N,"LW,RM",45,1,0,0,0,1,1,0,0,23,2,0,2,0.1,0.1,0.0,1,0,13,16,81.3,1,14,0,0,https://fbref.com/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League,175,15,0.0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,100.0,0,2,2,0,0,0,4,0.0,2,100.0,0,1,0,15,4,0,0,0,0,0,2,0,0.0
5,2022-08-31,Wed,Premier League,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,N,LM,20,1,0,0,0,2,1,0,0,13,0,0,1,0.2,0.2,0.0,1,0,8,10,80.0,1,9,0,0,https://fbref.com/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League,147,43,0.0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,3,,0,,0,0,0,9,0,0,0,0,0,0,3,0,
6,2022-09-03,Sat,Premier League,Matchweek 6,Away,D 0–0,Liverpool,Everton,Y,LM,45,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,1,0,16,18,88.9,2,14,0,0,https://fbref.com/en/matches/073227b6/Merseyside-Derby-Everton-Liverpool-September-3-2022-Premier-League,232,46,0.0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,0,0,1,0,0,1,0,,0,,0,1,1,15,1,0,0,0,0,0,1,0,0.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2022-09-17,Sat,PL2 — Div. 1,Matchweek 7,Away,W 1–0,Liverpool,Leicester City,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/a8daea56/Leicester-City-U21-Liverpool-U21-September-17-2022-Premier-League-2----Division-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
9,2022-10-01,Sat,Premier League,Matchweek 9,Home,D 3–3,Liverpool,Brighton,Y,LW,45,0,0,0,0,0,0,0,0,31,0,1,1,0.0,0.0,0.0,1,0,18,24,75.0,2,16,3,0,https://fbref.com/en/matches/aadd2e80/Liverpool-Brighton-and-Hove-Albion-October-1-2022-Premier-League,262,47,0.1,0,2,1,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,6,,0,,2,3,1,23,4,0,0,0,0,0,2,1,100.0
