,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-08,Tue,UEFA Nations League,League A,Home,W 5–1,be Belgium,is Iceland,Y,FW,90,2,0,0,0,6.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a017903c/Belgium-Iceland-September-8-2020-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-15,Tue,EFL Cup,Second round,Away,D 0 (10)–0 (11),Crystal Palace,Bournemouth,Y,FW,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/beb48367/Bournemouth-Crystal-Palace-September-15-2020-EFL-Cup,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-19,Sat,Premier League,Matchweek 2,Away,W 3–1,Crystal Palace,Manchester Utd,N,FW,10,0,0,0,0,1.0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,50.0,0.0,4.0,0.0,0.0,0.0,/en/matches/97279323/Manchester-United-Crystal-Palace-September-19-2020-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-26,Sat,Premier League,Matchweek 3,Home,L 1–2,Crystal Palace,Everton,N,FW,16,0,0,0,0,0.0,0.0,0,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,5.0,0.0,1.0,0.0,/en/matches/7387a72e/Crystal-Palace-Everton-September-26-2020-Premier-League,0.0,0.8333333333333334,0.75
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-08,Thu,Friendlies (M),Friendlies (M),Home,D 1–1,be Belgium,ci Côte d'Ivoire,Y,FW,67,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c329ddca/Belgium-Cote-dIvoire-October-8-2020-Friendlies-M,0.5,0.5,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 1–1,Crystal Palace,Brighton,Y,FW,82,0,0,0,0,0.0,0.0,0,0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,53.8,1.0,9.0,0.0,1.0,0.0,/en/matches/e96818bc/Crystal-Palace-Brighton-and-Hove-Albion-October-18-2020-Premier-League,0.5,0.5,0.2738095238095238
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-24,Sat,Premier League,Matchweek 6,Away,W 2–1,Crystal Palace,Fulham,Y,FW,90,0,1,0,0,3.0,2.0,0,0,31.0,0.0,2.0,2.0,0.3,0.3,0.7,4.0,1.0,12.0,18.0,66.7,2.0,17.0,3.0,3.0,2.0,/en/matches/8d896969/Fulham-Crystal-Palace-October-24-2020-Premier-League,1.0,0.3333333333333333,0.2976190476190475
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-30,Fri,Premier League,Matchweek 7,Away,L 0–2,Crystal Palace,Wolves,Y,FW,83,0,0,0,0,1.0,0.0,0,0,23.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,0.0,11.0,13.0,84.6,1.0,10.0,1.0,2.0,1.0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,0.6666666666666666,0.642857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 2–1,be Belgium,ch Switzerland,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67ac51e3/Belgium-Switzerland-November-11-2020-Friendlies-M,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-23,Mon,Premier League,Matchweek 9,Away,L 0–1,Crystal Palace,Burnley,Y,FW,90,0,0,0,0,2.0,1.0,0,0,25.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,0.0,10.0,15.0,66.7,1.0,11.0,2.0,1.0,1.0,/en/matches/1dde1d03/Burnley-Crystal-Palace-November-23-2020-Premier-League,0.0,0.6666666666666666,0.2435897435897435
